Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume CAD
2019-02-25 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-25 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-24 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-23 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-22 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-21 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-20 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-19 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-18 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-17 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-16 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-15 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-14 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-13 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 09-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 08-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 07-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 06-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 05-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 04-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 03-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 02-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 01-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 12-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 11-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 10-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 09-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 08-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 07-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 06-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 05-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 04-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 03-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 02-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 01-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-12 12-AM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-11 11-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
2019-02-11 10-PM,ETHCAD,163.29,163.29,163.29,163.29,0.0,0.0
