Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-06-26,LTCUSD,135.77,137.72,123,130.27,11099.81,1471112.83
2019-06-25,LTCUSD,135.6,138.01,128.77,135.77,4139.3,554366.74
2019-06-24,LTCUSD,136.46,136.46,131.57,135.6,4215.33,566303.51
2019-06-23,LTCUSD,141.23,142.21,135.01,136.46,5371.93,746758.88
2019-06-22,LTCUSD,139.06,145.95,137.13,141.23,13369.02,1893446.37
2019-06-21,LTCUSD,135.16,141.5,135.16,139.06,4772.36,659042.82
2019-06-20,LTCUSD,136.9,137.09,133.69,135.16,1809.27,244903.79
2019-06-19,LTCUSD,135.17,139.5,133.97,136.9,4551.68,624195.53
2019-06-18,LTCUSD,133.78,136.6,129,135.17,6000.15,798748.41
2019-06-17,LTCUSD,136.95,137.24,132.2,133.78,5653.79,760247.35
2019-06-16,LTCUSD,138.27,138.87,134,136.95,4143.23,564749.77
2019-06-15,LTCUSD,132.54,139.89,132.54,138.27,3399.96,464971.92
2019-06-14,LTCUSD,131,133.1,125.83,132.54,7167.23,925645.66
2019-06-13,LTCUSD,136,136.95,128.13,131,10623.92,1394916.62
2019-06-12,LTCUSD,136.2,144.06,130.74,136,12223.72,1683135.32
2019-06-11,LTCUSD,129.58,139,125.7,136.2,12276.63,1611458.77
2019-06-10,LTCUSD,115.15,130.41,112.82,129.58,16623.14,2064016.37
2019-06-09,LTCUSD,118.63,119.2,111.83,115.15,3771.21,431217.38
2019-06-08,LTCUSD,117.35,120.35,114.16,118.63,3338.17,391456.27
2019-06-07,LTCUSD,111.63,121.39,109.83,117.35,10791.43,1258108.01
2019-06-06,LTCUSD,104,112.08,101.29,111.63,5326.27,567967.74
2019-06-05,LTCUSD,101.88,105.07,100.37,104,2738.43,281193.83
2019-06-04,LTCUSD,106.36,106.36,97.78,101.88,7144.06,727661.84
2019-06-03,LTCUSD,114.97,116.2,104.65,106.36,6076.82,668109.13
2019-06-02,LTCUSD,111.55,116.7,111.55,114.97,1617.58,185087.91
2019-06-01,LTCUSD,114.15,116,111.11,111.55,1774.98,201779.82
2019-05-31,LTCUSD,108.05,114.23,104.42,114.15,2786.61,303501.05
2019-05-30,LTCUSD,114.9,120.45,102,108.05,13243.52,1497952.01
2019-05-29,LTCUSD,114.4,118.57,108.75,114.9,8008.11,926497.65
2019-05-28,LTCUSD,116.86,117.89,111.63,114.4,3531.55,403555.93
2019-05-27,LTCUSD,113,121.7,111,116.86,9010.77,1031726.25
2019-05-26,LTCUSD,102.98,114.63,99,113,9558.46,1026366.5
2019-05-25,LTCUSD,100.72,105,98.99,102.98,5483.92,562493.56
2019-05-24,LTCUSD,88.9,104.2,88.68,100.72,8586.78,831233.88
2019-05-23,LTCUSD,87.79,90,85,88.9,1946.44,170222.57
2019-05-22,LTCUSD,92,92.19,85.9,87.79,16456.32,1466919.33
2019-05-21,LTCUSD,91.87,93.52,89.51,92,4227.79,387070.71
2019-05-20,LTCUSD,94.94,94.94,87.74,91.87,8749.58,798970.62
2019-05-19,LTCUSD,86.73,97.12,86.4,94.94,8629.9,812214.44
2019-05-18,LTCUSD,89.98,90.5,85.45,86.73,4156.58,365927.84
2019-05-17,LTCUSD,95.49,97.31,82.03,89.98,16921.23,1479067.41
2019-05-16,LTCUSD,102.75,107.45,90.42,95.49,23137.37,2307154.09
2019-05-15,LTCUSD,91.91,104.41,90.81,102.75,18608.69,1817750.46
2019-05-14,LTCUSD,87.56,94.43,86.41,91.91,9544.81,858019.38
2019-05-13,LTCUSD,84.66,93.3,84.51,87.56,14772.08,1320525.39
2019-05-12,LTCUSD,88.72,94,83.55,84.66,13954.36,1226829.14
2019-05-11,LTCUSD,76.65,95.87,76.65,88.72,19939.42,1749421.21
2019-05-10,LTCUSD,73.93,79,72.48,76.65,4512.01,344437.75
2019-05-09,LTCUSD,73.82,75.5,72.3,73.93,1911.73,141219.31
2019-05-08,LTCUSD,73.06,74.77,71.3,73.82,1833.52,134027.03
2019-05-07,LTCUSD,74.29,77.8,74.27,76.25,854.85,65783.82
2019-05-06,LTCUSD,75.08,76,71.06,74.29,6034.55,436618.21
2019-05-05,LTCUSD,77.23,77.38,74.57,75.08,1594.47,120147.58
2019-05-04,LTCUSD,77.74,81.32,73.89,77.23,1999.31,154325.36
2019-05-03,LTCUSD,72.42,79.64,71.98,77.74,2192.27,169346.7
2019-05-02,LTCUSD,72.25,73.47,71.6,72.42,812.85,58661.34
2019-05-01,LTCUSD,73.4,74.52,71.25,72.25,1543.65,112319.36
2019-04-30,LTCUSD,66.6,73.82,66.6,73.4,2140.43,150709.56
2019-04-29,LTCUSD,67.46,68.48,65.39,66.6,2373.85,157214.35
2019-04-28,LTCUSD,70.43,70.7,67.08,67.46,890.82,60869.59
2019-04-27,LTCUSD,71.29,71.79,70.17,70.43,1031.32,73334.58
2019-04-26,LTCUSD,70.56,72.89,68.98,71.29,2434.78,172853.31
2019-04-25,LTCUSD,73.16,74.63,66.1,70.56,5287.67,374583.12
2019-04-24,LTCUSD,74.26,75,70.59,73.16,5978.29,429872.99
2019-04-23,LTCUSD,76.98,79.61,74,74.26,4566.93,352864.61
2019-04-22,LTCUSD,77.5,78.21,75.6,76.98,3571.09,276192.74
2019-04-21,LTCUSD,81.05,81.82,73.49,77.5,5003.74,379986.04
2019-04-20,LTCUSD,82.61,83,80,81.05,1588.21,129828.01
2019-04-19,LTCUSD,82.21,83.6,80.33,82.61,1447.08,118400.41
2019-04-18,LTCUSD,79.33,83.75,79.32,82.21,1997.45,163281.41
2019-04-17,LTCUSD,81,81.86,78.73,79.33,1118.6,89367.92
2019-04-16,LTCUSD,78.48,81.81,77.3,81,3189.82,254185.07
2019-04-15,LTCUSD,83.5,84.42,75.24,78.48,4035.66,319669.69
2019-04-14,LTCUSD,78.03,83.68,76.66,83.5,1357.08,108050.94
2019-04-13,LTCUSD,79.17,81.21,76.51,78.03,2573.3,202666.37
2019-04-12,LTCUSD,79.51,80.83,75.47,79.17,2597.16,203274.04
2019-04-11,LTCUSD,88.21,88.29,75.6,79.51,8000.52,639093.01
2019-04-10,LTCUSD,86.84,91.66,86.78,88.21,5089.32,453822.88
2019-04-09,LTCUSD,89.21,89.73,84.33,86.84,1490.11,129293.97
2019-04-08,LTCUSD,90.91,94,86.65,89.21,3416.87,303858.49
2019-04-07,LTCUSD,92.61,95.6,89.02,90.91,2244.69,208536.66
2019-04-06,LTCUSD,88.62,97.7,86,92.61,3813.54,354020.98
2019-04-05,LTCUSD,84.73,90.36,84.55,88.62,2073.39,181401.84
2019-04-04,LTCUSD,85.2,89.8,80,84.73,4917.13,419710.19
2019-04-03,LTCUSD,77.4,99.5,76.57,85.2,27876.42,2415249.47
2019-04-02,LTCUSD,60.36,78.55,60.11,77.4,17904.9,1239410.33
2019-04-01,LTCUSD,60.42,60.73,60.02,60.36,386.62,23321.91
2019-03-19,LTCUSD,59.03,59.59,58.87,59.14,20.02,1184.33
2019-03-18,LTCUSD,60.37,62.2,57.97,59.03,2298.4,135958.25
2019-03-17,LTCUSD,60.85,60.96,59.49,60.37,1842.29,111074.62
2019-03-16,LTCUSD,58.04,61.43,58.04,60.85,2245.97,136178.81
2019-03-15,LTCUSD,55.55,58.61,55.55,58.04,1659.13,95105.4
2019-03-14,LTCUSD,55.28,57.85,53.05,55.55,2620.54,144479.64
2019-03-13,LTCUSD,56.34,56.4,54.5,55.28,1366.11,75553.19
2019-03-12,LTCUSD,54.73,56.63,52.28,56.34,1917.65,105344.05
2019-03-11,LTCUSD,57.04,57.04,53.83,54.73,1265.61,69326.92
2019-03-10,LTCUSD,57.34,57.61,55.81,57.04,1041.55,59017.88
2019-03-09,LTCUSD,55.02,59,55.02,57.34,1196.73,68734.36
2019-03-08,LTCUSD,56.62,57.15,54,55.02,2348.79,130787.59
2019-03-07,LTCUSD,55.06,58.78,53.83,56.62,2956.6,166385.55
2019-03-06,LTCUSD,52.37,56.45,51.34,55.06,3811.32,204630.77
2019-03-05,LTCUSD,45.21,54,45.21,52.37,4333.6,223029.88
2019-03-04,LTCUSD,47.1,47.8,44.58,45.21,2322.43,105807.3
2019-03-03,LTCUSD,48.09,48.8,47.1,47.1,1160.14,55945.2
2019-03-02,LTCUSD,47.03,49,46,48.09,1232.6,59296.96
2019-03-01,LTCUSD,45.69,49,45.4,47.03,1482.17,69839.82
2019-02-28,LTCUSD,43.7,43.7,43.7,43.7,0.0,0.0
2019-02-27,LTCUSD,44.7,45.25,42.27,43.7,1714.54,75936.43
2019-02-26,LTCUSD,45.29,45.61,44,44.7,3113.99,139691.63
2019-02-25,LTCUSD,43.66,46.56,43.53,45.29,4163.28,187409.51
2019-02-24,LTCUSD,51.1,53.27,42.44,43.66,7830.5,354990.59
2019-02-23,LTCUSD,48.99,51.83,47.88,51.1,2066.15,103860.32
2019-02-22,LTCUSD,48.53,49.35,47.73,48.99,2253.49,110063.93
2019-02-21,LTCUSD,50.6,51.44,46.53,48.53,3178.77,154992.09
2019-02-20,LTCUSD,47.18,52.67,46.13,50.6,3264.86,162618.01
2019-02-19,LTCUSD,47.22,48.99,46.32,47.18,1655.78,78721.32
2019-02-18,LTCUSD,43.54,48.7,43.25,47.22,4014.39,185950.63
2019-02-17,LTCUSD,43,44.3,42.12,43.54,1843.23,78909.4
2019-02-16,LTCUSD,42.1,43.85,41.81,43,2093.85,90827.95
2019-02-15,LTCUSD,41.29,44,40.75,42.1,3435.47,144547.23
2019-02-14,LTCUSD,41.3,41.99,40,41.29,1001.18,41127.45
2019-02-13,LTCUSD,43.8,43.98,40.08,41.3,1288.46,53602.87
2019-02-12,LTCUSD,42.54,44,41.55,43.8,1511.98,64809.49
2019-02-11,LTCUSD,46.51,46.51,41.47,42.54,4650.7,200208.81
2019-02-10,LTCUSD,44.39,46.71,41.9,46.51,3468.37,156897.47
2019-02-09,LTCUSD,43.3,45.82,41.75,44.39,4675.75,204802.75
2019-02-08,LTCUSD,32.71,44.87,32.44,43.3,7574.4,313481.47
2019-02-07,LTCUSD,32.3,33.89,32.3,32.71,993.53,32581.42
2019-02-06,LTCUSD,34.02,34.13,31.88,32.3,3385.1,109943.54
2019-02-05,LTCUSD,33.7,34.1,33.3,34.02,696.98,23523.22
2019-02-04,LTCUSD,33.22,34.21,33.06,33.7,1171.92,39342.71
2019-02-03,LTCUSD,34.5,34.5,32.49,33.22,4281.81,144631.46
2019-02-02,LTCUSD,32.56,34.5,32.21,34.5,1668.65,54963.43
2019-02-01,LTCUSD,31.23,33.13,30.54,32.56,3026.78,94967.33
2019-01-31,LTCUSD,31.43,32.2,30.9,31.23,1195.28,37412.69
2019-01-30,LTCUSD,30.64,32.07,30.34,31.43,1516.38,47326.71
2019-01-29,LTCUSD,30.93,32.23,29.82,30.64,832.72,25479.97
2019-01-28,LTCUSD,31.98,32.11,29.9,30.93,5039.48,154197.81
2019-01-27,LTCUSD,32.71,32.97,31.45,31.98,1402.78,45062.75
2019-01-26,LTCUSD,32.65,34.3,32.59,32.71,1393.14,46165.3
2019-01-25,LTCUSD,32.54,32.9,31.82,32.65,1777.67,57591.53
2019-01-24,LTCUSD,31.69,33.1,31.21,32.54,2124.18,68378.39
2019-01-23,LTCUSD,31.46,32.23,31.2,31.69,2597.58,82328.01
2019-01-22,LTCUSD,31.03,31.84,29.27,31.46,3068.27,95669.3
2019-01-21,LTCUSD,30.7,31.25,30.35,31.03,2512.4,77541.87
2019-01-20,LTCUSD,32.23,33.19,30.27,30.7,910.19,28698.29
2019-01-19,LTCUSD,30.83,33.2,30.83,32.23,2467.6,80272.37
2019-01-18,LTCUSD,31.98,31.98,30.45,30.83,1590.71,49182.98
2019-01-17,LTCUSD,31.53,31.98,30.08,31.98,3527.87,108837.02
2019-01-16,LTCUSD,30.88,32.02,30.68,31.53,807.0,25344.9
2019-01-15,LTCUSD,32.15,32.34,30.3,30.88,2733.66,86579.12
2019-01-14,LTCUSD,29.76,32.77,29.76,32.15,1297.99,41000.35
2019-01-13,LTCUSD,32.08,32.84,29.52,29.76,1802.57,54806.99
2019-01-12,LTCUSD,31.46,33.28,31.32,32.08,1942.24,61701.87
2019-01-11,LTCUSD,33.5,33.5,30,31.46,4249.18,137482.09
2019-01-10,LTCUSD,38.63,39.14,31.88,33.5,7414.64,254364.76
2019-01-09,LTCUSD,39.25,40,38.38,38.63,2731.94,106856.75
2019-01-08,LTCUSD,37.6,41.72,37.6,39.25,5974.71,236624.95
2019-01-07,LTCUSD,38.85,39.45,37.16,37.6,4679.68,177770.25
2019-01-06,LTCUSD,34.42,40,34.32,38.85,6379.64,243957.23
2019-01-05,LTCUSD,32.11,36.02,32.11,34.42,6263.24,217981.24
2019-01-04,LTCUSD,31.65,32.77,30.91,32.11,3401.76,107436.91
2019-01-03,LTCUSD,32.76,33.12,30.89,31.65,2765.88,88587.38
2019-01-02,LTCUSD,31.41,33.58,31.41,32.76,2891.56,94126.24
2019-01-01,LTCUSD,29.83,32.01,29.53,31.41,2157.05,66287.8
2018-12-31,LTCUSD,31.67,31.67,29.36,29.83,5255.6,161072.28
2018-12-30,LTCUSD,30.19,31.87,29.95,31.67,2773.83,85757.53
2018-12-29,LTCUSD,32.32,36.66,30,30.19,5197.11,168527.12
2018-12-28,LTCUSD,27.84,33.33,27.79,32.32,6253.15,194900.84
2018-12-27,LTCUSD,30.62,31.18,27.4,27.84,2887.82,80684.24
2018-12-26,LTCUSD,30.77,31.82,29.05,30.62,2413.92,72790.37
2018-12-25,LTCUSD,32.51,33.16,29.6,30.77,5385.82,164496.45
2018-12-24,LTCUSD,33.35,36.41,32.51,32.51,7764.18,272718.8
2018-12-23,LTCUSD,31.5,33.89,31.5,33.35,2404.14,78630.67
2018-12-22,LTCUSD,30.35,31.5,29.69,31.5,2330.67,70529.55
2018-12-21,LTCUSD,32.42,32.84,29.6,30.35,6617.5,209408.69
2018-12-20,LTCUSD,28.93,33,28.7,32.42,6537.62,207669.8
2018-12-19,LTCUSD,30,32.58,28.8,28.93,5101.08,153106.0
2018-12-18,LTCUSD,28.94,30.35,27.7,30,5697.81,165133.96
2018-12-17,LTCUSD,25.31,30.3,25.26,28.94,3933.91,110387.54
2018-12-16,LTCUSD,23.34,26.66,23.34,25.31,5714.36,146277.91
2018-12-15,LTCUSD,23.08,24.71,22.92,23.34,1463.91,34015.2
2018-12-14,LTCUSD,22.93,23.53,22.18,23.08,3964.64,90818.75
2018-12-13,LTCUSD,23.9,24.24,22.68,22.93,2100.14,49193.2
2018-12-12,LTCUSD,23.05,25,23.05,23.9,2957.49,71401.04
2018-12-11,LTCUSD,23.83,24.38,22.81,23.05,1731.3,40239.17
2018-12-10,LTCUSD,25.34,25.6,23.72,23.83,13363.45,326236.56
2018-12-09,LTCUSD,24.12,26.31,22.53,25.34,4862.03,124648.99
2018-12-08,LTCUSD,24.69,26.39,23,24.12,14943.08,360735.8
2018-12-07,LTCUSD,26.18,28.45,22.25,24.69,11760.31,288979.0
2018-12-06,LTCUSD,28.67,31,25.79,26.18,11995.43,331474.45
2018-12-05,LTCUSD,30.91,30.98,28.67,28.67,3228.78,95184.68
2018-12-04,LTCUSD,30.45,31.86,29.63,30.91,2764.11,85466.04
2018-12-03,LTCUSD,33.23,33.46,29.64,30.45,7278.16,223045.33
2018-12-02,LTCUSD,33.8,34.78,32.79,33.23,1803.61,60555.35
2018-12-01,LTCUSD,31.79,34.81,31.01,33.8,3361.64,111813.71
2018-11-30,LTCUSD,33.23,33.93,30.68,31.12,3506.76,112624.33
2018-11-29,LTCUSD,34.34,35.72,32.67,33.23,2527.2,85778.7
2018-11-28,LTCUSD,30.74,35.96,30.58,34.34,7751.16,261928.44
2018-11-27,LTCUSD,29.11,30.88,28.37,30.74,4848.3,142647.28
2018-11-26,LTCUSD,30.5,31.96,27.6,29.11,12331.39,361622.6
2018-11-25,LTCUSD,28.6,31.83,26.26,30.5,14782.71,418764.05
2018-11-24,LTCUSD,31.39,33,27.88,28.6,5047.79,149538.24
2018-11-23,LTCUSD,31.34,32.85,30.14,31.39,1158.38,36334.24
2018-11-22,LTCUSD,34.35,34.52,31.34,31.34,3075.63,102761.72
2018-11-21,LTCUSD,32,34.81,31.19,34.35,3352.07,111130.93
2018-11-20,LTCUSD,35.42,37.35,30.03,32,9395.95,303963.81
2018-11-19,LTCUSD,41.68,41.68,34.87,35.42,6954.8,257889.84
2018-11-18,LTCUSD,41.45,42.95,41.45,41.68,2185.62,92705.13
2018-11-17,LTCUSD,41.75,42,41,41.45,4348.18,179433.11
2018-11-16,LTCUSD,43.11,43.44,38.1,41.75,675.48,27532.32
2018-11-15,LTCUSD,43.3,43.84,39.7,43.11,3308.84,138741.01
2018-11-14,LTCUSD,48.83,49.85,37.37,43.3,5807.79,251825.27
2018-11-13,LTCUSD,50.18,50.3,48.39,48.83,839.67,41859.53
2018-11-12,LTCUSD,50.17,50.94,49.95,50.18,812.41,40895.86
2018-11-11,LTCUSD,51.7,52.14,49.52,50.17,295.86,14927.31
2018-11-10,LTCUSD,51.7,52.48,51.51,51.7,240.45,12471.64
2018-11-09,LTCUSD,52.29,52.45,51.11,51.7,140.65,7285.12
2018-11-08,LTCUSD,54.11,54.11,52.2,52.29,554.97,29354.89
2018-11-07,LTCUSD,55.94,56.7,53.2,54.11,1086.89,59834.16
2018-11-06,LTCUSD,53.3,55.94,53.26,55.94,1859.36,101376.06
2018-11-05,LTCUSD,54.04,54.44,51.9,53.3,1078.63,57696.83
2018-11-04,LTCUSD,51,55.7,50.72,54.04,602.57,32508.9
2018-11-03,LTCUSD,51.11,51.29,50.22,51,93.24,4727.28
2018-11-02,LTCUSD,50.23,51.56,50.23,51.11,678.66,34373.39
2018-11-01,LTCUSD,49.42,50.28,48.9,50.23,334.14,16628.69
2018-10-31,LTCUSD,48.96,50.32,47.8,49.42,977.8,47781.25
2018-10-30,LTCUSD,48.58,49.11,48.3,48.96,342.52,16718.15
2018-10-29,LTCUSD,51.56,51.57,47.51,48.58,1687.94,83044.83
2018-10-28,LTCUSD,51.3,51.84,51.21,51.56,688.42,35371.9
2018-10-27,LTCUSD,51.83,51.98,51.12,51.3,546.38,28074.15
2018-10-26,LTCUSD,51.67,52,51.14,51.83,807.15,41531.69
2018-10-25,LTCUSD,52,52.1,51.51,51.67,658.77,34066.75
2018-10-24,LTCUSD,52.24,52.7,51.28,52,564.19,29376.61
2018-10-23,LTCUSD,51.93,52.42,51.29,52.24,562.83,29266.83
2018-10-22,LTCUSD,52,52.56,51.07,51.93,771.31,39955.49
2018-10-21,LTCUSD,53.18,53.2,52,52,197.8,10414.61
2018-10-20,LTCUSD,52.37,53.19,51.62,53.18,310.28,16341.28
2018-10-19,LTCUSD,51.5,53.07,51.25,52.37,125.31,6552.72
2018-10-18,LTCUSD,52.7,53.07,51,51.5,337.26,17644.49
2018-10-17,LTCUSD,53.07,53.12,52,52.7,428.9,22524.82
2018-10-16,LTCUSD,53.2,53.2,53.2,53.2,0.0,0.0
2018-10-15,LTCUSD,50,56,50,53.2,1804.15,94506.18
2018-10-14,LTCUSD,52.45,52.95,50,50,375.23,19273.02
2018-10-13,LTCUSD,54,54.99,52.29,52.45,91.42,4832.27
2018-10-12,LTCUSD,50,54.6,48.71,54,909.96,48798.11
2018-10-11,LTCUSD,57.5,57.5,50,50,879.77,46803.9
2018-10-10,LTCUSD,58.3,58.51,56,57.5,147.99,8466.49
2018-10-09,LTCUSD,59.18,59.34,57.64,58.3,328.35,19401.26
2018-10-08,LTCUSD,57.43,59.56,57.15,59.18,477.56,27916.76
2018-10-07,LTCUSD,57.87,58.21,56.78,57.43,168.59,9706.56
2018-10-06,LTCUSD,58.25,58.82,57,57.87,197.71,11382.44
2018-10-05,LTCUSD,57.36,59.11,57.08,58.25,143.9,8290.68
2018-10-04,LTCUSD,56.85,59.04,56.76,57.36,239.67,13929.06
2018-10-03,LTCUSD,78.1,78.1,56.06,56.85,875.9,50541.78
2018-10-02,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-10-01,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-30,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-29,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-28,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-27,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-26,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-25,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-24,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-23,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-22,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-21,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-20,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-19,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-18,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-17,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-16,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-15,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-14,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-13,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-12,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-11,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-10,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-09,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-08,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-07,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-06,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-05,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-04,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-03,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-02,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-09-01,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-31,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-30,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-29,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-28,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-27,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-26,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-25,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-24,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-23,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-22,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-21,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-20,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-19,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-18,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-17,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-16,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-15,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-14,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-13,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-12,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-11,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-10,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-09,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-08,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-07,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
2018-08-06,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
