Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-06-25 01-PM,ETHUSD,455.65,461.35,454.7,457,145.87,66686.17
2018-06-25 12-PM,ETHUSD,463.67,472,453.64,455.65,618.17,284770.38
2018-06-25 11-AM,ETHUSD,459,467,459,463.67,275.65,128034.77
2018-06-25 10-AM,ETHUSD,451.69,460.65,450.31,459,319.22,146162.68
2018-06-25 09-AM,ETHUSD,450.06,451.69,447.8,451.69,85.94,38634.85
2018-06-25 08-AM,ETHUSD,450.08,451.91,450,450.06,144.37,65000.43
2018-06-25 07-AM,ETHUSD,451.21,452.31,449.53,450.08,191.64,86416.77
2018-06-25 06-AM,ETHUSD,450.88,453.98,449.5,451.21,45.93,20694.01
2018-06-25 05-AM,ETHUSD,452.67,452.71,448.13,450.88,93.55,42171.89
2018-06-25 04-AM,ETHUSD,449.48,454.5,449.48,452.67,90.36,40944.79
2018-06-25 03-AM,ETHUSD,448.59,451.41,446,449.48,70.52,31753.57
2018-06-25 02-AM,ETHUSD,452.59,452.8,445,448.59,111.67,49948.77
2018-06-25 01-AM,ETHUSD,455.08,457.9,448.92,452.59,91.85,41602.86
2018-06-25 12-AM,ETHUSD,453.82,457.98,452,455.08,66.32,30237.0
2018-06-24 11-PM,ETHUSD,452.54,459.2,449.74,453.82,187.51,85131.29
2018-06-24 10-PM,ETHUSD,455.44,460,447,452.54,151.39,68692.73
2018-06-24 09-PM,ETHUSD,458,461,455.44,455.44,29.69,13599.06
2018-06-24 08-PM,ETHUSD,454,462.37,450.73,458,224.2,102753.29
2018-06-24 07-PM,ETHUSD,456.37,456.37,450.09,454,43.13,19568.41
2018-06-24 06-PM,ETHUSD,455.5,456.44,450,456.37,271.52,123039.32
2018-06-24 05-PM,ETHUSD,454.6,461,448,455.5,2870.7,1298947.36
2018-06-24 04-PM,ETHUSD,421,462.03,420.67,454.6,1600.79,710882.28
2018-06-24 03-PM,ETHUSD,437.65,438.72,421,421,521.53,223969.65
2018-06-24 02-PM,ETHUSD,440.15,442.53,437.18,437.65,74.19,32637.84
2018-06-24 01-PM,ETHUSD,438,442,438,440.15,16.49,7266.1
2018-06-24 12-PM,ETHUSD,441.65,441.76,436.23,438,98.7,43340.32
2018-06-24 11-AM,ETHUSD,443,446,440,441.65,443.59,196667.85
2018-06-24 10-AM,ETHUSD,442,444.44,440,443,170.3,75526.71
2018-06-24 09-AM,ETHUSD,438.24,444.44,438.24,442,123.33,54406.16
2018-06-24 08-AM,ETHUSD,437.7,440.3,434.79,438.24,138.03,60457.22
2018-06-24 07-AM,ETHUSD,441.39,445.04,437.7,437.7,100.59,44458.53
2018-06-24 06-AM,ETHUSD,446,446.5,433,441.39,423.91,185439.66
2018-06-24 05-AM,ETHUSD,450.94,450.94,442.7,446,268.67,119453.2
2018-06-24 04-AM,ETHUSD,466.5,466.5,445,450.94,459.6,207797.71
2018-06-24 03-AM,ETHUSD,469.01,469.62,464.2,466.5,29.42,13713.6
2018-06-24 02-AM,ETHUSD,465.28,469.01,464.65,469.01,103.36,48195.04
2018-06-24 01-AM,ETHUSD,468.29,472.55,462.16,465.28,101.44,47146.24
2018-06-24 12-AM,ETHUSD,474.02,476.39,468.07,468.29,31.09,14640.61
2018-06-23 11-PM,ETHUSD,477,477.03,471.1,474.02,340.99,162354.04
2018-06-23 10-PM,ETHUSD,478.47,480,472.24,477,111.66,53183.85
2018-06-23 09-PM,ETHUSD,474.61,478.5,472.16,478.47,38.8,18442.4
2018-06-23 08-PM,ETHUSD,473,475.22,471.72,474.61,13.71,6483.43
2018-06-23 07-PM,ETHUSD,473.54,476,471.1,473,29.03,13756.76
2018-06-23 06-PM,ETHUSD,471.65,474.76,470.51,473.54,116.24,54918.8
2018-06-23 05-PM,ETHUSD,471,472.64,470,471.65,31.55,14844.44
2018-06-23 04-PM,ETHUSD,467.95,471.69,467.95,471,201.53,94766.93
2018-06-23 03-PM,ETHUSD,471.98,471.98,463.57,467.95,70.78,32973.96
2018-06-23 02-PM,ETHUSD,469.39,471.98,467.91,471.98,62.2,29267.5
2018-06-23 01-PM,ETHUSD,471.41,471.98,467.55,469.39,20.58,9668.55
2018-06-23 12-PM,ETHUSD,470.68,472.81,465.69,471.41,52.9,24766.95
2018-06-23 11-AM,ETHUSD,473.54,475.65,469.56,470.68,39.05,18441.45
2018-06-23 10-AM,ETHUSD,471.5,473.54,471,473.54,72.51,34249.33
2018-06-23 09-AM,ETHUSD,466.21,473,463.58,471.5,91.7,43053.68
2018-06-23 08-AM,ETHUSD,469.78,469.78,463.57,466.21,54.6,25484.67
2018-06-23 07-AM,ETHUSD,460,470.07,457.01,469.78,35.27,16368.56
2018-06-23 06-AM,ETHUSD,464,465.96,456.09,460,193.89,89189.58
2018-06-23 05-AM,ETHUSD,467.95,470.98,463.94,464,90.04,41896.05
2018-06-23 04-AM,ETHUSD,468.19,471.79,465.48,467.95,20.14,9442.16
2018-06-23 03-AM,ETHUSD,470.7,473,463.94,468.19,75.28,35288.02
2018-06-23 02-AM,ETHUSD,472.09,475.65,468.87,470.7,367.53,174430.25
2018-06-23 01-AM,ETHUSD,473.67,473.67,466.01,472.09,32.75,15337.73
2018-06-23 12-AM,ETHUSD,461.9,474.96,460.1,473.67,137.45,64683.8
2018-06-22 11-PM,ETHUSD,462.24,466.23,458.91,461.9,103.51,47897.03
2018-06-22 10-PM,ETHUSD,457.89,467.74,451.54,462.24,243.4,111798.26
2018-06-22 09-PM,ETHUSD,461.51,463.48,451,457.89,409.88,186690.17
2018-06-22 08-PM,ETHUSD,476.56,476.56,457.15,461.51,464.09,215639.32
2018-06-22 07-PM,ETHUSD,477.56,482.48,475.05,476.56,603.67,289084.17
2018-06-22 06-PM,ETHUSD,474.76,479,470.06,477.56,126.02,59636.2
2018-06-22 05-PM,ETHUSD,478,478,469,474.76,227.56,108042.42
2018-06-22 04-PM,ETHUSD,475.57,478,467.47,478,144.75,68331.89
2018-06-22 03-PM,ETHUSD,477.53,478,469.62,475.57,152.18,72182.37
2018-06-22 02-PM,ETHUSD,466.21,480.12,466.21,477.53,657.7,313924.09
2018-06-22 01-PM,ETHUSD,477.3,480.68,462,466.21,940.29,439251.15
2018-06-22 12-PM,ETHUSD,488,488.5,476.56,477.3,307.38,148367.88
2018-06-22 11-AM,ETHUSD,492.89,492.89,485,488,196.96,96360.16
2018-06-22 10-AM,ETHUSD,488,493,486,492.89,166.92,81513.52
2018-06-22 09-AM,ETHUSD,496.43,497.35,488,488,604.61,297010.32
2018-06-22 08-AM,ETHUSD,500,502.74,492.21,496.43,175.19,87197.23
2018-06-22 07-AM,ETHUSD,512.79,512.96,497,500,460.63,231506.0
2018-06-22 06-AM,ETHUSD,513.98,517.33,511.6,512.79,183.69,94462.71
2018-06-22 05-AM,ETHUSD,516.25,518,513.97,513.98,27.84,14352.28
2018-06-22 04-AM,ETHUSD,517.65,517.7,513.99,516.25,42.55,21972.6
2018-06-22 03-AM,ETHUSD,515,517.7,514.93,517.65,53.6,27703.35
2018-06-22 02-AM,ETHUSD,513,518,510,515,90.69,46688.11
2018-06-22 01-AM,ETHUSD,525,527.3,509,513,330.47,170738.76
2018-06-22 12-AM,ETHUSD,525,527.88,525,525,36.06,19004.47
2018-06-21 11-PM,ETHUSD,526.7,526.82,524.52,525,22.57,11852.9
2018-06-21 10-PM,ETHUSD,525.31,526.82,523,526.7,12.08,6347.72
2018-06-21 09-PM,ETHUSD,526.5,527,525.31,525.31,78.99,41530.04
2018-06-21 08-PM,ETHUSD,523,528.36,521.55,526.5,21.32,11215.58
2018-06-21 07-PM,ETHUSD,524,524.82,520.8,523,80.56,42056.78
2018-06-21 06-PM,ETHUSD,525.66,526.12,524,524,49.96,26202.66
2018-06-21 05-PM,ETHUSD,525.67,526.12,523.2,525.66,45.29,23760.04
2018-06-21 04-PM,ETHUSD,527.41,530.2,522.07,525.67,113.2,59475.55
2018-06-21 03-PM,ETHUSD,529.03,534.85,527.41,527.41,139.95,74408.33
2018-06-21 02-PM,ETHUSD,529.7,531.56,525.6,529.03,72.75,38431.57
2018-06-21 01-PM,ETHUSD,534.57,534.57,526.99,529.7,97.84,51910.79
2018-06-21 12-PM,ETHUSD,533.35,537.16,533.35,534.57,12.56,6709.09
2018-06-21 11-AM,ETHUSD,537.02,537.02,532.05,533.35,35.98,19199.99
2018-06-21 10-AM,ETHUSD,534.8,538.96,533.38,537.02,87.64,46897.33
2018-06-21 09-AM,ETHUSD,536.39,537.9,528.5,534.8,742.6,394373.15
2018-06-21 08-AM,ETHUSD,540.43,541.75,534,536.39,372.77,199436.66
2018-06-21 07-AM,ETHUSD,540.43,543.22,540.43,540.43,153.47,83275.03
2018-06-21 06-AM,ETHUSD,540.44,544.44,540.43,540.43,55.67,30167.94
2018-06-21 05-AM,ETHUSD,538.02,540.46,537,540.44,30.95,16715.07
2018-06-21 04-AM,ETHUSD,542.1,543.17,536.8,538.02,106.0,57194.88
2018-06-21 03-AM,ETHUSD,543.97,544.66,541.4,542.1,104.01,56540.79
2018-06-21 02-AM,ETHUSD,539,546,538.58,543.97,192.96,104937.08
2018-06-21 01-AM,ETHUSD,537.5,539,535.2,539,48.14,25879.27
2018-06-21 12-AM,ETHUSD,537.5,537.5,534,537.5,138.5,74354.12
2018-06-20 11-PM,ETHUSD,533,537.5,532.5,537.5,38.55,20629.95
2018-06-20 10-PM,ETHUSD,533.5,535,532.5,533,34.33,18309.07
2018-06-20 09-PM,ETHUSD,532.56,535,531.56,533.5,20.09,10694.3
2018-06-20 08-PM,ETHUSD,536,536,530.19,532.56,98.35,52413.27
2018-06-20 07-PM,ETHUSD,534.51,537.29,534.51,536,13.88,7438.99
2018-06-20 06-PM,ETHUSD,533.5,538.24,533.5,534.51,48.22,25854.01
2018-06-20 05-PM,ETHUSD,535,538.95,533.46,533.5,96.8,51827.82
2018-06-20 04-PM,ETHUSD,534.71,542,534,535,76.99,41355.46
2018-06-20 03-PM,ETHUSD,536.78,538.45,533.42,534.71,40.7,21795.94
2018-06-20 02-PM,ETHUSD,531,541.5,531,536.78,241.76,130252.4
2018-06-20 01-PM,ETHUSD,520.09,535.35,520.09,531,235.63,125264.63
2018-06-20 12-PM,ETHUSD,524.98,525,520.09,520.09,159.08,82969.94
2018-06-20 11-AM,ETHUSD,520.67,524.98,520.67,524.98,38.26,19968.94
2018-06-20 10-AM,ETHUSD,528.13,528.15,519.85,520.67,43.45,22669.04
2018-06-20 09-AM,ETHUSD,526.5,529,523.63,528.13,114.4,60290.35
2018-06-20 08-AM,ETHUSD,525.61,526.85,524.04,526.5,179.96,94611.01
2018-06-20 07-AM,ETHUSD,523,526.73,523,525.61,156.96,82472.93
2018-06-20 06-AM,ETHUSD,518,525.19,518,523,89.84,46847.4
2018-06-20 05-AM,ETHUSD,520,521.46,517.09,518,45.05,23364.75
2018-06-20 04-AM,ETHUSD,519.03,521.46,516.8,520,57.18,29646.95
2018-06-20 03-AM,ETHUSD,522.63,523,518.05,519.03,91.66,47640.46
2018-06-20 02-AM,ETHUSD,523.5,523.5,518.13,522.63,402.99,209829.52
2018-06-20 01-AM,ETHUSD,525.48,529,515.57,523.5,1135.73,590696.92
2018-06-20 12-AM,ETHUSD,539,539.33,525.48,525.48,345.8,182495.11
2018-06-19 11-PM,ETHUSD,532.59,539.33,532.59,539,36.62,19719.86
2018-06-19 10-PM,ETHUSD,533.82,535.48,531.42,532.59,75.33,40111.21
2018-06-19 09-PM,ETHUSD,532,535.48,531.24,533.82,23.09,12307.07
2018-06-19 08-PM,ETHUSD,537.76,538.74,532,532,26.16,14038.1
2018-06-19 07-PM,ETHUSD,531.82,537.76,529.52,537.76,50.22,26753.16
2018-06-19 06-PM,ETHUSD,533.37,533.37,529.25,531.82,28.57,15173.03
2018-06-19 05-PM,ETHUSD,532.98,533.37,528.26,533.37,298.84,158322.14
2018-06-19 04-PM,ETHUSD,535,535,527.92,532.98,160.34,85043.32
2018-06-19 03-PM,ETHUSD,535.15,538.37,534.25,535,130.93,70183.52
2018-06-19 02-PM,ETHUSD,532.91,536.47,531.49,535.15,209.33,111654.62
2018-06-19 01-PM,ETHUSD,541.81,548,532.1,532.91,306.72,166009.36
2018-06-19 12-PM,ETHUSD,535,541.81,532.09,541.81,190.05,102243.38
2018-06-19 11-AM,ETHUSD,525,541,524,535,250.04,133627.67
2018-06-19 10-AM,ETHUSD,522,528.61,522,525,181.68,95408.19
2018-06-19 09-AM,ETHUSD,520.26,522,519.12,522,54.63,28474.47
2018-06-19 08-AM,ETHUSD,518.44,521.07,517.62,520.26,145.35,75502.36
2018-06-19 07-AM,ETHUSD,514.1,518.44,513.38,518.44,218.23,112224.3
2018-06-19 06-AM,ETHUSD,517,517.5,514.1,514.1,79.05,40728.91
2018-06-19 05-AM,ETHUSD,515,517.6,514,517,22.14,11423.34
2018-06-19 04-AM,ETHUSD,514,517.61,514,515,10.91,5628.88
2018-06-19 03-AM,ETHUSD,515,516.81,512.84,514,134.04,68825.04
2018-06-19 02-AM,ETHUSD,519.89,519.89,513.29,515,96.59,49815.88
2018-06-19 01-AM,ETHUSD,519.99,520,515.5,519.89,42.65,22144.71
2018-06-19 12-AM,ETHUSD,518,520,517,519.99,69.4,36008.06
2018-06-18 11-PM,ETHUSD,515.5,518,514.43,518,36.74,18959.33
2018-06-18 10-PM,ETHUSD,517,518.67,515.5,515.5,21.96,11331.89
2018-06-18 09-PM,ETHUSD,516,519,515.94,517,38.82,20080.15
2018-06-18 08-PM,ETHUSD,513,517.37,512.05,516,154.43,79661.16
2018-06-18 07-PM,ETHUSD,518.97,518.97,512,513,189.72,97380.05
2018-06-18 06-PM,ETHUSD,517.31,519.83,516.17,518.97,54.37,28199.59
2018-06-18 05-PM,ETHUSD,511.04,524,510.53,517.31,398.88,206785.19
2018-06-18 04-PM,ETHUSD,497.5,514.32,495.6,511.04,387.03,195592.8
2018-06-18 03-PM,ETHUSD,496.61,497.96,493.78,497.5,32.92,16337.25
2018-06-18 02-PM,ETHUSD,493.78,498,492.62,496.61,72.94,36138.57
2018-06-18 01-PM,ETHUSD,491.9,496.22,491.9,493.78,109.55,54189.48
2018-06-18 12-PM,ETHUSD,491.16,495.89,490.63,491.9,148.0,73242.17
2018-06-18 11-AM,ETHUSD,493,496.3,490.21,491.16,47.14,23244.43
2018-06-18 10-AM,ETHUSD,495.98,496.77,493,493,35.45,17556.85
2018-06-18 09-AM,ETHUSD,498,498,495.98,495.98,28.63,14243.91
2018-06-18 08-AM,ETHUSD,492.01,499,492.01,498,117.64,58388.36
2018-06-18 07-AM,ETHUSD,492.97,494.96,491.48,492.01,118.72,58480.42
2018-06-18 06-AM,ETHUSD,495.38,496.02,491.83,492.97,75.12,37201.01
2018-06-18 05-AM,ETHUSD,492.21,495.93,491.3,495.38,15.31,7548.43
2018-06-18 04-AM,ETHUSD,493.57,493.57,490.65,492.21,48.34,23762.91
2018-06-18 03-AM,ETHUSD,497.06,497.06,492.45,493.57,38.34,18914.38
2018-06-18 02-AM,ETHUSD,489.96,497.06,489.96,497.06,33.86,16672.18
2018-06-18 01-AM,ETHUSD,489.22,493.8,487.09,489.96,71.27,34948.22
2018-06-18 12-AM,ETHUSD,497,497.16,487,489.22,172.73,85059.53
2018-06-17 11-PM,ETHUSD,500.01,500.01,494.97,497,94.96,47063.1
2018-06-17 10-PM,ETHUSD,498.26,500.01,497.24,500.01,15.89,7933.55
2018-06-17 09-PM,ETHUSD,500,500,498.26,498.26,6.58,3281.28
2018-06-17 08-PM,ETHUSD,500.89,501.89,498.51,500,26.75,13379.98
2018-06-17 07-PM,ETHUSD,500,503.67,500,500.89,6.37,3193.53
2018-06-17 06-PM,ETHUSD,500,501.65,500,500,63.27,31685.08
2018-06-17 05-PM,ETHUSD,500,501.65,497,500,12.78,6390.94
2018-06-17 04-PM,ETHUSD,502,503.3,500,500,46.85,23471.95
2018-06-17 03-PM,ETHUSD,499.53,502,497,502,35.49,17741.71
2018-06-17 02-PM,ETHUSD,496,500,496,499.53,22.19,11050.42
2018-06-17 01-PM,ETHUSD,496,499.85,495.5,496,183.64,91092.96
2018-06-17 12-PM,ETHUSD,501.3,501.92,496,496,42.21,21088.18
2018-06-17 11-AM,ETHUSD,499.52,502.31,499.52,501.3,5.45,2728.59
2018-06-17 10-AM,ETHUSD,504.74,504.74,499.52,499.52,40.26,20149.12
2018-06-17 09-AM,ETHUSD,504.47,504.74,500.79,504.74,27.17,13657.23
2018-06-17 08-AM,ETHUSD,499.52,506.88,499.52,504.47,183.34,92240.57
2018-06-17 07-AM,ETHUSD,500.06,502.38,498.75,499.52,16.78,8395.18
2018-06-17 06-AM,ETHUSD,500.66,503.01,498.75,500.06,16.19,8105.81
2018-06-17 05-AM,ETHUSD,503.9,506,500.15,500.66,58.4,29295.4
2018-06-17 04-AM,ETHUSD,505.34,506,502.32,503.9,125.68,63377.72
2018-06-17 03-AM,ETHUSD,503.92,505.9,501,505.34,34.55,17428.24
2018-06-17 02-AM,ETHUSD,498.5,506,498.49,503.92,108.13,54272.9
2018-06-17 01-AM,ETHUSD,495.19,499,495.19,498.5,26.9,13417.66
2018-06-17 12-AM,ETHUSD,499,499,494.95,495.19,9.52,4725.53
2018-06-16 11-PM,ETHUSD,500,500,496,499,23.21,11538.92
2018-06-16 10-PM,ETHUSD,499.5,500,497.55,500,12.85,6418.97
2018-06-16 09-PM,ETHUSD,499.14,500,496.22,499.5,47.0,23439.42
2018-06-16 08-PM,ETHUSD,496.58,500,496,499.14,31.55,15741.26
2018-06-16 07-PM,ETHUSD,500,500,493.68,496.58,51.29,25382.77
2018-06-16 06-PM,ETHUSD,499.36,500.77,497.48,500,10.39,5184.88
2018-06-16 05-PM,ETHUSD,500.19,503.14,495.94,499.36,97.6,48861.28
2018-06-16 04-PM,ETHUSD,488.09,501.95,485.6,500.19,133.15,65766.33
2018-06-16 03-PM,ETHUSD,489.85,490.5,483.21,488.09,56.05,27254.49
2018-06-16 02-PM,ETHUSD,492.89,492.89,486.91,489.85,163.99,80079.4
2018-06-16 01-PM,ETHUSD,496.8,496.8,486.1,492.89,267.56,130483.09
2018-06-16 12-PM,ETHUSD,496.79,499,494.54,496.8,25.22,12536.18
2018-06-16 11-AM,ETHUSD,496.73,499.94,496.73,496.79,62.13,30967.96
2018-06-16 10-AM,ETHUSD,497,502,496.35,496.73,197.2,98168.5
2018-06-16 09-AM,ETHUSD,495.34,497.49,495.34,497,58.16,28890.63
2018-06-16 08-AM,ETHUSD,497.46,498.53,494,495.34,79.89,39645.98
2018-06-16 07-AM,ETHUSD,496.92,499.6,496,497.46,102.27,51054.86
2018-06-16 06-AM,ETHUSD,499,499,495,496.92,27.77,13798.63
2018-06-16 05-AM,ETHUSD,494.43,500,494.43,499,48.69,24232.76
2018-06-16 04-AM,ETHUSD,491.26,495.5,490.69,494.43,21.87,10816.75
2018-06-16 03-AM,ETHUSD,492.76,495,490.69,491.26,12.36,6089.73
2018-06-16 02-AM,ETHUSD,494.52,494.52,492.27,492.76,18.26,8994.92
2018-06-16 01-AM,ETHUSD,489,494.52,485.01,494.52,63.48,30923.07
2018-06-16 12-AM,ETHUSD,485.5,491.38,485.5,489,37.47,18340.72
2018-06-15 11-PM,ETHUSD,487.68,489.44,482,485.5,203.17,98585.06
2018-06-15 10-PM,ETHUSD,492.1,494.17,487.68,487.68,177.56,87267.8
2018-06-15 09-PM,ETHUSD,493.6,494.39,490.2,492.1,56.58,27807.6
2018-06-15 08-PM,ETHUSD,495.15,497.54,488.32,493.6,123.43,60735.29
2018-06-15 07-PM,ETHUSD,500,500,495.15,495.15,12.34,6125.65
2018-06-15 06-PM,ETHUSD,500.15,502,498.48,500,83.5,41806.87
2018-06-15 05-PM,ETHUSD,504.87,505.85,496.65,500.15,199.87,100019.2
2018-06-15 04-PM,ETHUSD,505.7,512.7,502.01,504.87,118.31,60098.41
2018-06-15 03-PM,ETHUSD,499,505.71,494,505.7,55.02,27477.21
2018-06-15 02-PM,ETHUSD,489.49,499,488.41,499,382.68,188515.67
2018-06-15 01-PM,ETHUSD,488.79,494,483.99,489.49,328.67,160351.1
2018-06-15 12-PM,ETHUSD,495,496.61,486,488.79,137.6,67439.02
2018-06-15 11-AM,ETHUSD,499,508,491.83,495,77.78,38830.83
2018-06-15 10-AM,ETHUSD,497.74,500,495,499,78.59,39163.02
2018-06-15 09-AM,ETHUSD,505,505.29,490.97,497.74,475.23,236003.19
2018-06-15 08-AM,ETHUSD,504,508,502.63,505,78.36,39659.71
2018-06-15 07-AM,ETHUSD,508.2,508.83,503.74,504,227.03,115359.31
2018-06-15 06-AM,ETHUSD,505.97,513.34,503.61,508.2,887.25,452454.82
2018-06-15 05-AM,ETHUSD,501.5,508.95,501.03,505.97,265.53,133909.89
2018-06-15 04-AM,ETHUSD,514,514.95,501.5,501.5,537.23,274144.27
2018-06-15 03-AM,ETHUSD,512.12,515.91,511.5,514,353.92,182095.8
2018-06-15 02-AM,ETHUSD,515,515,508.44,512.12,136.72,69819.53
2018-06-15 01-AM,ETHUSD,516,517.35,511.58,515,276.68,142865.6
2018-06-15 12-AM,ETHUSD,519.06,520,513.11,516,66.01,34088.9
2018-06-14 11-PM,ETHUSD,515.6,520,514,519.06,130.83,67688.31
2018-06-14 10-PM,ETHUSD,517,519.8,512.1,515.6,203.15,104569.25
2018-06-14 09-PM,ETHUSD,520,520,517,517,85.48,44327.25
2018-06-14 08-PM,ETHUSD,518.96,526.26,518.25,520,199.22,103747.49
2018-06-14 07-PM,ETHUSD,518,519.6,515,518.96,136.25,70609.66
2018-06-14 06-PM,ETHUSD,515,527.45,510.37,518,1049.28,547386.74
2018-06-14 05-PM,ETHUSD,505,525,500,515,1288.05,661222.53
2018-06-14 04-PM,ETHUSD,463.69,513.77,463.69,505,885.7,443975.01
2018-06-14 03-PM,ETHUSD,475.82,476.46,459,463.69,432.2,200858.32
2018-06-14 02-PM,ETHUSD,471,476.77,471,475.82,137.81,65237.45
2018-06-14 01-PM,ETHUSD,483.54,483.54,471,471,259.94,124006.12
2018-06-14 12-PM,ETHUSD,488.1,490.28,482.94,483.54,125.77,61248.23
2018-06-14 11-AM,ETHUSD,486.26,491.27,483.81,488.1,69.0,33757.76
2018-06-14 10-AM,ETHUSD,487.71,490.31,482.67,486.26,121.74,58953.07
2018-06-14 09-AM,ETHUSD,487.17,490,485,487.71,97.87,47674.31
2018-06-14 08-AM,ETHUSD,483.34,490,481.03,487.17,171.25,83417.46
2018-06-14 07-AM,ETHUSD,487.32,487.32,481,483.34,75.94,36745.6
2018-06-14 06-AM,ETHUSD,486.85,488.6,482.43,487.32,221.63,108128.68
2018-06-14 05-AM,ETHUSD,487.35,489.28,483.51,486.85,181.71,88348.42
2018-06-14 04-AM,ETHUSD,487.02,489.36,485.86,487.35,83.84,40890.7
2018-06-14 03-AM,ETHUSD,488.03,489.15,483.7,487.02,169.93,82850.08
2018-06-14 02-AM,ETHUSD,471.1,495.76,470,488.03,365.14,177908.51
2018-06-14 01-AM,ETHUSD,475.15,477.85,467.52,471.1,77.08,36337.61
2018-06-14 12-AM,ETHUSD,475.42,478.5,473.79,475.15,49.55,23640.9
2018-06-13 11-PM,ETHUSD,477.07,477.56,472.52,475.42,67.33,32048.69
2018-06-13 10-PM,ETHUSD,468.61,477.07,468.61,477.07,574.67,272571.88
2018-06-13 09-PM,ETHUSD,469,473.83,464.12,468.61,98.85,46583.95
2018-06-13 08-PM,ETHUSD,467,471.08,463.64,469,120.04,56054.52
2018-06-13 07-PM,ETHUSD,474.1,475.79,466.46,467,244.23,115354.25
2018-06-13 06-PM,ETHUSD,472,478.68,468.89,474.1,197.44,93726.85
2018-06-13 05-PM,ETHUSD,468.73,474.26,461.71,472,258.1,120622.26
2018-06-13 04-PM,ETHUSD,462.5,469.25,450.19,468.73,1098.29,503920.48
2018-06-13 03-PM,ETHUSD,469,474.31,461,462.5,149.65,69860.11
2018-06-13 02-PM,ETHUSD,474.79,475.89,466.3,469,256.84,121031.48
2018-06-13 01-PM,ETHUSD,480,481.56,474.49,474.79,210.46,100600.58
2018-06-13 12-PM,ETHUSD,475.56,480.5,470.4,480,173.19,82484.03
2018-06-13 11-AM,ETHUSD,469.69,475.63,465.2,475.56,215.05,101293.3
2018-06-13 10-AM,ETHUSD,467,478.97,465.84,469.69,268.5,126676.7
2018-06-13 09-AM,ETHUSD,479,480,460,467,821.76,384447.13
2018-06-13 08-AM,ETHUSD,489.95,489.95,476.39,479,277.54,133789.74
2018-06-13 07-AM,ETHUSD,494.4,496,489.95,489.95,70.14,34613.78
2018-06-13 06-AM,ETHUSD,493.08,495.63,492.57,494.4,57.03,28134.32
2018-06-13 05-AM,ETHUSD,494.83,499.99,493.08,493.08,67.04,33212.92
2018-06-13 04-AM,ETHUSD,500,500,488.99,494.83,144.98,71226.2
2018-06-13 03-AM,ETHUSD,501.1,501.95,496,500,102.12,50820.66
2018-06-13 02-AM,ETHUSD,496.5,502,496.26,501.1,57.96,28930.82
2018-06-13 01-AM,ETHUSD,495.41,496.5,491.41,496.5,53.81,26618.18
2018-06-13 12-AM,ETHUSD,495.38,496,493.16,495.41,26.04,12889.53
2018-06-12 11-PM,ETHUSD,489,496,483.43,495.38,269.55,132107.77
2018-06-12 10-PM,ETHUSD,489.42,490.75,487.45,489,178.26,87006.5
2018-06-12 09-PM,ETHUSD,488.81,492,485.27,489.42,50.6,24710.4
2018-06-12 08-PM,ETHUSD,493.15,494.59,485.01,488.81,293.75,144084.68
2018-06-12 07-PM,ETHUSD,508.35,508.35,484.2,493.15,799.83,395573.53
2018-06-12 06-PM,ETHUSD,513.47,517.47,506.86,508.35,167.37,85322.93
2018-06-12 05-PM,ETHUSD,514.27,522.02,513.47,513.47,39.67,20518.63
2018-06-12 04-PM,ETHUSD,524.74,524.74,514,514.27,110.22,57213.42
2018-06-12 03-PM,ETHUSD,525.62,525.62,520.91,524.74,26.28,13784.83
2018-06-12 02-PM,ETHUSD,521,527.35,521,525.62,52.25,27356.59
2018-06-12 01-PM,ETHUSD,522.5,523,520,521,132.65,69150.65
2018-06-12 12-PM,ETHUSD,531.32,533,521.1,522.5,101.22,53135.51
2018-06-12 11-AM,ETHUSD,532.66,534.67,527.3,531.32,94.73,50149.85
2018-06-12 10-AM,ETHUSD,536.37,536.37,532.66,532.66,39.13,20938.64
2018-06-12 09-AM,ETHUSD,537.06,537.29,534.66,536.37,22.07,11821.42
2018-06-12 08-AM,ETHUSD,530.1,537.8,526,537.06,80.98,43224.4
2018-06-12 07-AM,ETHUSD,532,533.72,525.93,530.1,101.35,53785.63
2018-06-12 06-AM,ETHUSD,531.52,534.72,528.5,532,178.67,95148.2
2018-06-12 05-AM,ETHUSD,528.72,532.98,528,531.52,36.4,19318.31
2018-06-12 04-AM,ETHUSD,526.01,531.1,523.6,528.72,56.17,29649.98
2018-06-12 03-AM,ETHUSD,533.4,534.1,523.71,526.01,57.21,30286.43
2018-06-12 02-AM,ETHUSD,530.5,534.1,527.85,533.4,125.29,66637.41
2018-06-12 01-AM,ETHUSD,526,530.5,524.15,530.5,80.06,42171.07
2018-06-12 12-AM,ETHUSD,532,533.7,525.03,526,132.59,70209.2
2018-06-11 11-PM,ETHUSD,523,534,522,532,337.74,177493.67
2018-06-11 10-PM,ETHUSD,518,524,518,523,54.17,28221.53
2018-06-11 09-PM,ETHUSD,516.61,520.82,516.61,518,13.97,7255.74
2018-06-11 08-PM,ETHUSD,517.04,520.69,513.29,516.61,88.26,45414.35
2018-06-11 07-PM,ETHUSD,520.55,522.3,516,517.04,162.17,84111.87
2018-06-11 06-PM,ETHUSD,518.01,520.55,510.3,520.55,240.56,124306.4
