Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume BTC
2019-06-02,EOSBTC,0.0008088,0.000835,0.0008001,0.0008002,469.46,0.3865
2019-06-01,EOSBTC,0.000809,0.000882,0.0007,0.0008088,1212.62,1.0
2019-05-31,EOSBTC,0.000685,0.0008454,0.000685,0.000809,901.28,0.6806
2019-05-30,EOSBTC,0.0007264,0.0007432,0.000685,0.000685,330.67,0.2333
2019-05-29,EOSBTC,0.000708,0.0007531,0.0006686,0.0007264,1031.85,0.7338
2019-05-28,EOSBTC,0.00065,0.0007531,0.000531,0.000708,1955.21,1.31
2019-05-27,EOSBTC,0.000625,0.00065,0.0006006,0.00065,1584.27,1.01
2019-05-26,EOSBTC,0.0006515,0.0006515,0.000625,0.000625,602.98,0.3868
2019-05-25,EOSBTC,0.0007097,0.0007097,0.000639,0.0006515,427.06,0.2863
2019-05-24,EOSBTC,0.0006783,0.00071,0.0006549,0.0007097,354.95,0.239
2019-05-23,EOSBTC,0.0007115,0.0007115,0.00066,0.0006783,390.29,0.2578
2019-05-22,EOSBTC,0.00065,0.0007156,0.0006351,0.0007115,781.7,0.5232
2019-05-21,EOSBTC,0.0006514,0.0006569,0.0006351,0.00065,229.51,0.1472
2019-05-20,EOSBTC,0.0006908,0.0006908,0.0006351,0.0006514,301.47,0.1982
2019-05-19,EOSBTC,0.0006809,0.0006909,0.00063,0.0006908,638.44,0.4179
2019-05-18,EOSBTC,0.000693,0.0007287,0.0006083,0.0006809,310.56,0.2178
2019-05-17,EOSBTC,0.0007247,0.0007247,0.0006398,0.000693,404.92,0.2761
2019-05-16,EOSBTC,0.000701,0.0007287,0.000645,0.000725,1197.01,0.8323
2019-05-15,EOSBTC,0.000645,0.000701,0.000645,0.000701,573.4,0.3869
2019-05-14,EOSBTC,0.0006492,0.0006492,0.00058,0.000645,657.38,0.4031
2019-05-13,EOSBTC,0.0007165,0.000727,0.0006327,0.0006492,1091.13,0.748
2019-05-12,EOSBTC,0.0007273,0.0007282,0.0006702,0.0007165,773.91,0.5476
2019-05-11,EOSBTC,0.0007398,0.0007431,0.0007043,0.0007098,702.72,0.5039
2019-05-10,EOSBTC,0.0007777,0.0007777,0.0007274,0.0007398,322.14,0.2419
2019-05-09,EOSBTC,0.0007836,0.0007951,0.000755,0.00077,788.29,0.6135
2019-05-08,EOSBTC,0.000805,0.000805,0.000725,0.0007836,218.17,0.1675
2019-05-07,EOSBTC,0.0007752,0.00081,0.0007564,0.0007771,23.64,0.01901
2019-05-06,EOSBTC,0.000799,0.0008283,0.000774,0.0007752,286.27,0.2255
2019-05-05,EOSBTC,0.0007682,0.0007999,0.00074,0.000799,449.37,0.3469
2019-05-04,EOSBTC,0.0007969,0.000806,0.000742,0.0007682,344.55,0.2626
2019-05-03,EOSBTC,0.000738,0.0008107,0.000738,0.0007969,163.13,0.1272
2019-05-02,EOSBTC,0.0007967,0.0008114,0.000738,0.000738,93.92,0.07497
2019-05-01,EOSBTC,0.0007755,0.0007967,0.00077,0.0007967,61.66,0.04889
2019-04-30,EOSBTC,0.0008111,0.0008114,0.00075,0.0007755,508.02,0.4017
2019-04-29,EOSBTC,0.0008318,0.0008318,0.0008111,0.0008111,6.94,0.005641
2019-04-28,EOSBTC,0.0008235,0.000845,0.0007606,0.0008318,83.13,0.06702
2019-04-27,EOSBTC,0.0008303,0.0008711,0.000777,0.0008235,109.2,0.08945
2019-04-26,EOSBTC,0.0008023,0.0008454,0.0008023,0.0008303,98.88,0.08213
2019-04-25,EOSBTC,0.0008516,0.0008712,0.0008,0.0008023,160.63,0.1346
2019-04-24,EOSBTC,0.0008728,0.0008831,0.000838,0.0008516,330.5,0.2872
2019-04-23,EOSBTC,0.0009,0.0009188,0.0008532,0.0008728,215.05,0.1886
2019-04-22,EOSBTC,0.00092,0.0009278,0.0009,0.0009,367.32,0.3346
2019-04-21,EOSBTC,0.0009101,0.00092,0.0009072,0.00092,133.91,0.1226
2019-04-20,EOSBTC,0.00095,0.0009526,0.0009085,0.0009101,97.32,0.09136
2019-04-19,EOSBTC,0.0009322,0.000958,0.000901,0.00095,247.07,0.2316
2019-04-18,EOSBTC,0.0009293,0.00096,0.0009104,0.0009322,254.51,0.2366
2019-04-17,EOSBTC,0.0009309,0.00095,0.0008299,0.0009293,279.5,0.2494
2019-04-16,EOSBTC,0.0009325,0.0009587,0.0009081,0.0009309,259.86,0.2408
2019-04-15,EOSBTC,0.0009968,0.0009968,0.0009234,0.0009325,187.76,0.1818
2019-04-14,EOSBTC,0.0009392,0.0009978,0.0009,0.0009968,620.51,0.5817
2019-04-13,EOSBTC,0.0009831,0.000992,0.000921,0.0009392,212.1,0.2035
2019-04-12,EOSBTC,0.0009667,0.0009989,0.00095,0.0009831,300.9,0.2909
2019-04-11,EOSBTC,0.001,0.001002,0.00095,0.0009667,956.86,0.9495
2019-04-10,EOSBTC,0.000965,0.001,0.000927,0.001,563.75,0.5422
2019-04-09,EOSBTC,0.000922,0.000965,0.000891,0.000965,485.0,0.458
2019-04-08,EOSBTC,0.0008811,0.000945,0.0008811,0.000922,26.43,0.02429
2019-04-07,EOSBTC,0.0008775,0.0008867,0.0008557,0.0008811,93.44,0.08175
2019-04-06,EOSBTC,0.0009,0.0009217,0.0008689,0.0008775,61.31,0.05481
2019-04-05,EOSBTC,0.0008734,0.0009311,0.000869,0.0009,49.71,0.04535
2019-04-04,EOSBTC,0.0009532,0.000955,0.0008507,0.0008734,20.48,0.01883
2019-04-03,EOSBTC,0.00088,0.0009532,0.00088,0.0009532,64.68,0.05904
2019-04-02,EOSBTC,0.00096,0.00096,0.0008501,0.00088,24.96,0.02211
2019-04-01,EOSBTC,0.0009568,0.0009625,0.00094,0.00096,38.45,0.03659
2019-03-31,EOSBTC,0.0009273,0.0009742,0.0009273,0.0009568,10.87,0.01052
2019-03-30,EOSBTC,0.0009474,0.000965,0.00091,0.0009273,116.04,0.1102
2019-03-29,EOSBTC,0.0009283,0.0009476,0.0008934,0.0009474,56.23,0.05261
2019-03-28,EOSBTC,0.0009602,0.0009718,0.0009094,0.0009283,36.34,0.03411
2019-03-27,EOSBTC,0.0008825,0.000975,0.0008825,0.0009602,71.59,0.06587
2019-03-26,EOSBTC,0.0008577,0.0008898,0.0008576,0.0008825,17.41,0.01524
2019-03-25,EOSBTC,0.000872,0.0008728,0.0008577,0.0008577,66.34,0.05699
2019-03-24,EOSBTC,0.000855,0.00089,0.000855,0.000872,75.67,0.06608
2019-03-23,EOSBTC,0.0008798,0.0008798,0.00085,0.000855,24.48,0.02089
2019-03-22,EOSBTC,0.0008482,0.0008888,0.0008482,0.0008798,94.98,0.08125
2019-03-21,EOSBTC,0.0008588,0.0008928,0.0008482,0.0008482,142.29,0.1209
2019-03-20,EOSBTC,0.0008561,0.0008624,0.0008482,0.0008588,148.57,0.1264
2019-03-19,EOSBTC,0.0008506,0.0008905,0.0008482,0.0008561,41.06,0.03614
2019-03-18,EOSBTC,0.000859,0.0008842,0.00085,0.0008506,1.55,0.001333
2019-03-17,EOSBTC,0.0008465,0.00086,0.0008465,0.000859,2.33,0.001976
2019-03-16,EOSBTC,0.000889,0.000889,0.0008221,0.0008465,12.46,0.01071
2019-03-15,EOSBTC,0.0008489,0.000889,0.0008489,0.000889,11.57,0.009993
2019-03-14,EOSBTC,0.0008499,0.0008499,0.0008089,0.000849,17.38,0.01442
2019-03-13,EOSBTC,0.0008536,0.0008536,0.0008301,0.0008499,58.91,0.04948
2019-03-12,EOSBTC,0.0008517,0.0008539,0.0008305,0.0008305,9.99,0.008296
2019-03-11,EOSBTC,0.0008594,0.0008709,0.0008373,0.0008517,4.02,0.003447
2019-03-10,EOSBTC,0.0008768,0.0008775,0.000855,0.0008594,4.47,0.00386
2019-03-09,EOSBTC,0.0009005,0.00092,0.0008768,0.0008768,1.63,0.001432
2019-03-08,EOSBTC,0.0009042,0.0009095,0.0008889,0.0009005,10.03,0.009064
2019-03-07,EOSBTC,0.00091,0.00091,0.000875,0.0009042,1.77,0.0016
2019-03-06,EOSBTC,0.0008875,0.00091,0.0008875,0.00091,1.0,0.00091
2019-03-05,EOSBTC,0.0008649,0.000921,0.0008649,0.0008875,2.52,0.00221
2019-03-04,EOSBTC,0.0008852,0.0008852,0.0008457,0.0008457,0.5217,0.0004499
2019-03-03,EOSBTC,0.000845,0.0008836,0.000845,0.0008836,6.12,0.005353
2019-03-02,EOSBTC,0.0008642,0.0009051,0.000845,0.000845,8.63,0.007715
2019-03-01,EOSBTC,0.0008683,0.00088,0.00083,0.00088,43.55,0.03616
2019-02-28,EOSBTC,0.00085,0.0009088,0.00085,0.0009073,5.69,0.005135
2019-02-27,EOSBTC,0.0008599,0.0008993,0.0008425,0.00085,14.54,0.01239
2019-02-26,EOSBTC,0.000911,0.000911,0.0008389,0.0008599,9.44,0.008293
2019-02-25,EOSBTC,0.0008787,0.00092,0.0008325,0.000911,27.81,0.02339
2019-02-24,EOSBTC,0.000915,0.0009442,0.0008787,0.0008787,27.7,0.02461
2019-02-23,EOSBTC,0.0008572,0.000915,0.0008569,0.000915,5.97,0.005168
2019-02-22,EOSBTC,0.0008483,0.0008882,0.0008483,0.0008572,8.88,0.007746
2019-02-21,EOSBTC,0.000875,0.00088,0.0008288,0.0008483,10.85,0.00919
2019-02-20,EOSBTC,0.0008499,0.0008992,0.0008499,0.000875,7.5,0.00654
2019-02-19,EOSBTC,0.000818,0.00088,0.0007675,0.0008499,671.82,0.5457
2019-02-18,EOSBTC,0.0007535,0.00082,0.0006641,0.000818,1310.69,0.9754
2019-02-17,EOSBTC,0.000743,0.0007593,0.0007269,0.0007535,81.97,0.06089
2019-02-16,EOSBTC,0.0007289,0.0007779,0.0007285,0.000743,103.9,0.07811
2019-02-15,EOSBTC,0.0007271,0.0007748,0.0007,0.0007289,198.46,0.1453
2019-02-14,EOSBTC,0.0007728,0.0007946,0.0007271,0.0007271,632.17,0.4815
2019-02-13,EOSBTC,0.0007433,0.000773,0.0007196,0.0007728,405.85,0.3035
2019-02-12,EOSBTC,0.00075,0.00075,0.0007104,0.0007433,325.18,0.2408
2019-02-11,EOSBTC,0.0007524,0.0007524,0.0007018,0.00075,74.24,0.05433
2019-02-10,EOSBTC,0.00071,0.0007524,0.0006818,0.0007524,155.82,0.1135
2019-02-09,EOSBTC,0.000725,0.00073,0.0007,0.00071,195.84,0.1417
2019-02-08,EOSBTC,0.0006614,0.000725,0.00057,0.000725,684.65,0.45
2019-02-07,EOSBTC,0.0006383,0.0006622,0.0006383,0.0006614,214.76,0.1418
2019-02-06,EOSBTC,0.0006466,0.000655,0.00062,0.0006383,180.59,0.1144
2019-02-05,EOSBTC,0.000635,0.000652,0.000612,0.0006466,185.25,0.1161
2019-02-04,EOSBTC,0.0006492,0.000659,0.0006231,0.000635,72.91,0.04709
2019-02-03,EOSBTC,0.0006601,0.0006622,0.000612,0.0006492,315.23,0.2045
2019-02-02,EOSBTC,0.0006595,0.0006626,0.0006405,0.0006601,41.14,0.027
2019-02-01,EOSBTC,0.000628,0.0006625,0.000628,0.0006595,177.96,0.1165
2019-01-31,EOSBTC,0.0006504,0.0006599,0.000628,0.000628,174.63,0.1132
2019-01-30,EOSBTC,0.000646,0.0006605,0.000633,0.0006504,114.45,0.0739
2019-01-29,EOSBTC,0.000644,0.0006626,0.00063,0.000646,320.62,0.2078
2019-01-28,EOSBTC,0.0006536,0.0006547,0.0006361,0.000644,167.6,0.1088
2019-01-27,EOSBTC,0.00066,0.000668,0.000641,0.0006536,163.43,0.1073
2019-01-26,EOSBTC,0.00067,0.0006854,0.0006496,0.00066,186.83,0.125
2019-01-25,EOSBTC,0.0006677,0.0006802,0.000631,0.00067,310.79,0.2062
2019-01-24,EOSBTC,0.0006649,0.0006865,0.0006556,0.0006677,236.53,0.1587
2019-01-23,EOSBTC,0.000667,0.00068,0.0006649,0.0006649,416.41,0.2776
2019-01-22,EOSBTC,0.0006461,0.0006687,0.000633,0.000667,321.49,0.2121
2019-01-21,EOSBTC,0.0006539,0.0006623,0.0006352,0.0006461,621.5,0.4029
2019-01-20,EOSBTC,0.000664,0.0006685,0.0006328,0.0006539,306.89,0.2009
2019-01-19,EOSBTC,0.0006677,0.000675,0.0006423,0.000664,597.74,0.4001
2019-01-18,EOSBTC,0.000668,0.0006758,0.00063,0.0006677,406.57,0.2697
2019-01-17,EOSBTC,0.0006676,0.0006814,0.000581,0.000668,1157.55,0.7578
2019-01-16,EOSBTC,0.0006397,0.0006687,0.0006397,0.0006676,216.57,0.1433
2019-01-15,EOSBTC,0.0006613,0.0006705,0.0006396,0.0006397,592.48,0.3832
2019-01-14,EOSBTC,0.0006405,0.0006746,0.000583,0.0006613,227.34,0.144
2019-01-13,EOSBTC,0.0006503,0.00067,0.0005949,0.0006405,491.69,0.3174
2019-01-12,EOSBTC,0.000656,0.0006942,0.00064,0.0006503,598.09,0.397
2019-01-11,EOSBTC,0.0006676,0.0006795,0.000656,0.000656,303.01,0.2008
2019-01-10,EOSBTC,0.000729,0.000729,0.00065,0.0006676,1059.13,0.7192
2019-01-09,EOSBTC,0.0006913,0.0007325,0.0006787,0.000729,585.28,0.4088
2019-01-08,EOSBTC,0.0006704,0.0006999,0.000621,0.0006913,329.99,0.2205
2019-01-07,EOSBTC,0.0006946,0.0007104,0.00067,0.0006704,341.34,0.2342
2019-01-06,EOSBTC,0.0007067,0.0007181,0.00068,0.0006946,307.45,0.2158
2019-01-05,EOSBTC,0.0007069,0.0007107,0.0006929,0.0007067,291.65,0.2042
2019-01-04,EOSBTC,0.0006976,0.0007182,0.0006838,0.0007069,734.34,0.514
2019-01-03,EOSBTC,0.00073,0.0007306,0.000697,0.0006976,381.83,0.2701
2019-01-02,EOSBTC,0.0007022,0.0007396,0.0006998,0.00073,456.77,0.3313
2019-01-01,EOSBTC,0.0007,0.00073,0.0006984,0.0007022,133.14,0.09468
2018-12-31,EOSBTC,0.0007019,0.0007044,0.0006745,0.0007,236.62,0.1648
2018-12-30,EOSBTC,0.0007145,0.00073,0.000651,0.0007019,190.71,0.1319
2018-12-29,EOSBTC,0.0006891,0.0007145,0.000657,0.0007145,644.64,0.4379
2018-12-28,EOSBTC,0.0006916,0.0006983,0.000659,0.0006891,74.29,0.05065
2018-12-27,EOSBTC,0.0006679,0.0007,0.00066,0.0006916,465.84,0.3152
2018-12-26,EOSBTC,0.0006687,0.0006999,0.000657,0.0006679,142.07,0.0963
2018-12-25,EOSBTC,0.0006897,0.0007192,0.000657,0.0006687,560.77,0.388
2018-12-24,EOSBTC,0.0006828,0.0007394,0.0006828,0.0006897,499.04,0.3572
2018-12-23,EOSBTC,0.0006793,0.0007309,0.0006144,0.0006828,838.78,0.5786
2018-12-22,EOSBTC,0.0006418,0.000682,0.0006383,0.0006793,204.12,0.1335
2018-12-21,EOSBTC,0.0006621,0.000682,0.0006147,0.0006418,274.4,0.1803
2018-12-20,EOSBTC,0.0006469,0.0006898,0.000642,0.0006621,626.99,0.416
2018-12-19,EOSBTC,0.000685,0.00072,0.0006469,0.0006469,1200.71,0.821
2018-12-18,EOSBTC,0.0006805,0.000717,0.000655,0.000685,694.07,0.4782
2018-12-17,EOSBTC,0.0006108,0.000685,0.0005793,0.0006805,307.08,0.2006
2018-12-16,EOSBTC,0.0005836,0.0006185,0.0005643,0.0006108,175.24,0.104
2018-12-15,EOSBTC,0.0005905,0.0006017,0.0005836,0.0005836,57.81,0.03439
2018-12-14,EOSBTC,0.0005755,0.0005905,0.0005643,0.0005905,474.59,0.2769
2018-12-13,EOSBTC,0.0006181,0.0006185,0.00054,0.0005755,248.83,0.1387
2018-12-12,EOSBTC,0.0006445,0.0006445,0.0006179,0.0006181,121.08,0.0752
2018-12-11,EOSBTC,0.0006246,0.0006634,0.0006171,0.0006445,63.55,0.04078
2018-12-10,EOSBTC,0.0006505,0.0006505,0.0006163,0.0006246,208.86,0.1338
2018-12-09,EOSBTC,0.0006377,0.000655,0.0006368,0.0006505,228.55,0.1479
2018-12-08,EOSBTC,0.0006407,0.0006504,0.0005952,0.0006377,64.67,0.041
2018-12-07,EOSBTC,0.0005949,0.0006614,0.0005765,0.0006407,249.17,0.1538
2018-12-06,EOSBTC,0.0006639,0.0006639,0.000586,0.0005949,444.08,0.2868
2018-12-05,EOSBTC,0.0006631,0.0006989,0.000647,0.0006639,219.06,0.1466
2018-12-04,EOSBTC,0.0007024,0.0007024,0.0006291,0.0006631,777.87,0.5118
2018-12-03,EOSBTC,0.00069,0.00072,0.0006683,0.0007024,635.37,0.4287
2018-12-02,EOSBTC,0.000737,0.000737,0.00069,0.00069,204.32,0.1439
2018-12-01,EOSBTC,0.0007123,0.00075,0.000699,0.000737,209.83,0.1498
2018-11-30,EOSBTC,0.0007116,0.0007351,0.00069,0.0007123,407.56,0.2885
2018-11-29,EOSBTC,0.0007629,0.0007823,0.00069,0.0007116,1061.36,0.7789
2018-11-28,EOSBTC,0.0007731,0.0007832,0.00073,0.0007629,758.21,0.5716
2018-11-27,EOSBTC,0.0008032,0.0008133,0.000769,0.0007731,331.0,0.2618
2018-11-26,EOSBTC,0.0007981,0.000832,0.0007884,0.0008032,582.44,0.4771
2018-11-25,EOSBTC,0.0008038,0.000821,0.000769,0.0007981,438.01,0.3543
2018-11-24,EOSBTC,0.000796,0.000812,0.00075,0.0008038,475.23,0.3724
2018-11-23,EOSBTC,0.0008097,0.0008232,0.00075,0.000796,183.36,0.1437
2018-11-22,EOSBTC,0.0008121,0.0008416,0.000795,0.0008097,180.17,0.1458
2018-11-21,EOSBTC,0.0007963,0.000843,0.0007941,0.0008121,200.47,0.1646
2018-11-20,EOSBTC,0.0008249,0.0008599,0.00075,0.0007963,1493.13,1.2
2018-11-19,EOSBTC,0.0008006,0.000837,0.00076,0.0008249,773.74,0.6228
2018-11-18,EOSBTC,0.000821,0.000821,0.0008006,0.0008006,119.61,0.09727
2018-11-17,EOSBTC,0.0008195,0.000821,0.0008006,0.000821,18.8,0.01521
2018-11-16,EOSBTC,0.0008312,0.000837,0.0008005,0.0008195,339.06,0.276
2018-11-15,EOSBTC,0.0007778,0.0008312,0.0007775,0.0008312,152.15,0.1229
2018-11-14,EOSBTC,0.0008004,0.0008286,0.00076,0.0007778,372.75,0.2947
2018-11-13,EOSBTC,0.0008405,0.0008405,0.00079,0.0008004,430.17,0.3528
2018-11-12,EOSBTC,0.0008491,0.0008491,0.000829,0.0008405,106.14,0.08855
2018-11-11,EOSBTC,0.0008349,0.0008652,0.00081,0.0008491,629.58,0.5295
2018-11-10,EOSBTC,0.000836,0.0008477,0.0008347,0.0008349,92.63,0.07787
2018-11-09,EOSBTC,0.0008479,0.0008595,0.000836,0.000836,75.5,0.06406
2018-11-08,EOSBTC,0.0008423,0.0008652,0.0008423,0.0008479,13.54,0.0115
2018-11-07,EOSBTC,0.0008755,0.0008794,0.0008422,0.0008423,350.98,0.305
2018-11-06,EOSBTC,0.0008444,0.0008774,0.0008284,0.0008755,615.21,0.5243
2018-11-05,EOSBTC,0.0008548,0.000856,0.0008426,0.0008444,932.28,0.7923
2018-11-04,EOSBTC,0.0008227,0.0008596,0.0008227,0.0008548,398.21,0.3378
2018-11-03,EOSBTC,0.0008323,0.0008374,0.0008227,0.0008227,108.64,0.09051
2018-11-02,EOSBTC,0.000814,0.0008428,0.00081,0.0008323,220.18,0.1818
2018-11-01,EOSBTC,0.0008158,0.0008233,0.000814,0.000814,205.81,0.1684
2018-10-31,EOSBTC,0.0008,0.000824,0.0008,0.0008158,83.58,0.06813
2018-10-30,EOSBTC,0.0008185,0.000825,0.0008,0.0008,148.86,0.1207
2018-10-29,EOSBTC,0.0008325,0.0008325,0.0008056,0.0008185,115.54,0.09438
2018-10-28,EOSBTC,0.00083,0.0008325,0.0008182,0.0008325,506.59,0.4181
2018-10-27,EOSBTC,0.00083,0.00083,0.0008154,0.00083,186.55,0.1536
2018-10-26,EOSBTC,0.0008166,0.00083,0.000801,0.00083,184.23,0.1511
2018-10-25,EOSBTC,0.0008209,0.0008352,0.000814,0.0008166,146.35,0.1202
2018-10-24,EOSBTC,0.0008247,0.0008369,0.00082,0.0008209,239.44,0.1977
2018-10-23,EOSBTC,0.000822,0.0008428,0.0008199,0.0008247,90.04,0.07442
2018-10-22,EOSBTC,0.0008317,0.0008428,0.000822,0.000822,102.49,0.08504
2018-10-21,EOSBTC,0.0008197,0.00084,0.0008197,0.0008317,196.9,0.1628
2018-10-20,EOSBTC,0.0008142,0.00083,0.000814,0.0008197,78.73,0.06472
2018-10-19,EOSBTC,0.000814,0.0008303,0.000814,0.0008142,86.26,0.07111
2018-10-18,EOSBTC,0.0008071,0.0008425,0.0008071,0.000814,184.59,0.1528
2018-10-17,EOSBTC,0.000823,0.0008498,0.0008004,0.0008071,198.04,0.1625
2018-10-16,EOSBTC,0.0008044,0.000836,0.0008001,0.000823,104.93,0.08565
2018-10-15,EOSBTC,0.0008302,0.0008455,0.0007926,0.0008044,437.48,0.3568
2018-10-14,EOSBTC,0.000829,0.0008599,0.000819,0.0008302,74.15,0.06192
2018-10-13,EOSBTC,0.0008278,0.0008376,0.00082,0.000829,267.03,0.2225
2018-10-12,EOSBTC,0.0008177,0.0008725,0.0008089,0.0008278,514.93,0.4274
2018-10-11,EOSBTC,0.000871,0.000871,0.0008089,0.0008177,2059.22,1.74
2018-10-10,EOSBTC,0.0008469,0.0009047,0.0008468,0.000871,360.62,0.3177
2018-10-09,EOSBTC,0.0008979,0.0008979,0.0008469,0.0008469,420.44,0.3682
2018-10-08,EOSBTC,0.0008692,0.0008995,0.0008583,0.0008979,245.18,0.216
2018-10-07,EOSBTC,0.0008603,0.0008774,0.0008583,0.0008692,170.38,0.1477
2018-10-06,EOSBTC,0.000885,0.000889,0.0008603,0.0008603,306.55,0.2666
2018-10-05,EOSBTC,0.0008695,0.000885,0.0008469,0.000885,114.47,0.0995
2018-10-04,EOSBTC,0.00086,0.000885,0.00084,0.0008695,263.76,0.2286
2018-10-03,EOSBTC,0.0008621,0.0008799,0.0008281,0.00086,1315.66,1.14
2018-10-02,EOSBTC,0.0008763,0.0008763,0.00084,0.0008621,177.63,0.1518
2018-10-01,EOSBTC,0.0008649,0.000878,0.0008308,0.0008763,198.55,0.1693
2018-09-30,EOSBTC,0.0008729,0.0008799,0.000823,0.0008649,517.89,0.4434
2018-09-29,EOSBTC,0.0008526,0.000878,0.0008301,0.0008729,180.34,0.1546
2018-09-28,EOSBTC,0.0008535,0.0008847,0.0008511,0.0008526,381.27,0.3307
2018-09-27,EOSBTC,0.0008662,0.000876,0.0008276,0.0008535,703.98,0.5955
2018-09-26,EOSBTC,0.0008305,0.0008695,0.0008021,0.0008662,647.78,0.5452
2018-09-25,EOSBTC,0.0008229,0.0008532,0.0007925,0.0008305,993.5,0.8083
2018-09-24,EOSBTC,0.0008854,0.0008867,0.0008229,0.0008229,603.77,0.5145
2018-09-23,EOSBTC,0.0008699,0.0008875,0.0008402,0.0008854,294.94,0.2544
2018-09-22,EOSBTC,0.0009028,0.0009028,0.0008631,0.0008699,268.4,0.2358
2018-09-21,EOSBTC,0.0008332,0.0009028,0.0008317,0.0009028,733.4,0.6336
2018-09-20,EOSBTC,0.00081,0.0008772,0.0008003,0.0008332,607.97,0.5031
2018-09-19,EOSBTC,0.0008014,0.0008168,0.0007831,0.00081,813.64,0.6474
2018-09-18,EOSBTC,0.0007768,0.00082,0.0007504,0.0008014,1540.39,1.23
2018-09-17,EOSBTC,0.0008372,0.000847,0.0007488,0.0007768,1642.59,1.3
2018-09-16,EOSBTC,0.0008337,0.0008474,0.0008021,0.0008372,399.26,0.3269
2018-09-15,EOSBTC,0.0008005,0.0008375,0.0008001,0.0008337,601.47,0.4963
2018-09-14,EOSBTC,0.0008454,0.0008454,0.0007786,0.0008005,343.87,0.2768
2018-09-13,EOSBTC,0.0007781,0.00085,0.0007591,0.0008454,552.9,0.4498
2018-09-12,EOSBTC,0.0007725,0.0007907,0.0007488,0.0007781,1771.45,1.37
2018-09-11,EOSBTC,0.0007823,0.0008034,0.0007637,0.0007725,634.72,0.497
2018-09-10,EOSBTC,0.0007829,0.00081,0.000769,0.0007823,453.27,0.3622
2018-09-09,EOSBTC,0.0007668,0.0008043,0.0007581,0.0007829,799.31,0.6219
2018-09-08,EOSBTC,0.0007817,0.0008051,0.0007574,0.0007668,1062.29,0.8294
2018-09-07,EOSBTC,0.0007964,0.0008177,0.0007803,0.0007817,563.29,0.4477
2018-09-06,EOSBTC,0.0007818,0.0008153,0.0007499,0.0007964,957.47,0.7594
2018-09-05,EOSBTC,0.0008796,0.0008856,0.0007817,0.0007818,969.49,0.8187
2018-09-04,EOSBTC,0.0009001,0.0009001,0.0008738,0.0008796,212.31,0.188
