Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DGB,Volume BTC
2018-01-10,DGBBTC,7.64e-06,8.39e-06,6.94e-06,7.54e-06,3631723.87,27.73
2018-01-09,DGBBTC,7.75e-06,8.3e-06,7.48e-06,7.64e-06,1735729.63,13.85
2018-01-08,DGBBTC,7.76e-06,8.08e-06,6.6e-06,7.75e-06,3425245.4,25.58
2018-01-07,DGBBTC,7.49e-06,8.2e-06,7.37e-06,7.76e-06,2390021.33,18.4
2018-01-06,DGBBTC,6.28e-06,8.54e-06,6.27e-06,7.49e-06,5549037.41,42.65
2018-01-05,DGBBTC,6.71e-06,8.2e-06,5.72e-06,6.28e-06,8768401.26,59.06
2018-01-04,DGBBTC,5.28e-06,7.77e-06,4.78e-06,6.71e-06,8631160.39,55.49
2018-01-03,DGBBTC,4.42e-06,5.56e-06,4.13e-06,5.28e-06,3920178.16,18.36
2018-01-02,DGBBTC,5.2e-06,5.28e-06,4.04e-06,4.42e-06,3852455.69,18.21
2018-01-01,DGBBTC,5.01e-06,5.2e-06,4.81e-06,5.2e-06,1748027.5,8.79
2017-12-31,DGBBTC,5.43e-06,5.65e-06,4.61e-06,5.01e-06,3248153.19,16.98
2017-12-30,DGBBTC,4.66e-06,5.56e-06,4.34e-06,5.43e-06,4183842.82,20.09
2017-12-29,DGBBTC,4.13e-06,4.88e-06,4.08e-06,4.66e-06,4995720.48,22.43
2017-12-28,DGBBTC,4.09e-06,4.4e-06,3.94e-06,4.13e-06,3210901.84,13.33
2017-12-27,DGBBTC,4.16e-06,4.9e-06,3.7e-06,4.09e-06,4780924.35,20.66
2017-12-26,DGBBTC,4.67e-06,5.12e-06,3.5e-06,4.16e-06,6800405.24,27.96
2017-12-25,DGBBTC,6.06e-06,6.28e-06,4.51e-06,4.67e-06,6180989.31,34.6
2017-12-24,DGBBTC,4.72e-06,6.13e-06,4.61e-06,6.06e-06,8541261.84,44.75
2017-12-23,DGBBTC,3.0e-06,5.99e-06,3.0e-06,4.72e-06,13704104.81,66.41
2017-12-22,DGBBTC,3.27e-06,3.27e-06,2.53e-06,3.0e-06,4062072.05,11.71
2017-12-21,DGBBTC,3.12e-06,4.0e-06,2.75e-06,3.27e-06,5569636.65,18.74
2017-12-20,DGBBTC,2.29e-06,3.4e-06,1.96e-06,3.12e-06,7226446.98,19.84
2017-12-19,DGBBTC,1.99e-06,2.45e-06,1.93e-06,2.29e-06,3957526.15,8.77
2017-12-18,DGBBTC,1.9e-06,2.25e-06,1.67e-06,1.99e-06,5591174.44,10.76
2017-12-17,DGBBTC,1.61e-06,2.44e-06,1.52e-06,1.9e-06,9139869.24,18.45
2017-12-16,DGBBTC,1.14e-06,1.65e-06,1.14e-06,1.61e-06,4636965.44,6.15
2017-12-15,DGBBTC,1.28e-06,1.29e-06,9.7e-07,1.14e-06,4435446.16,4.96
2017-12-14,DGBBTC,9.5e-07,1.36e-06,9.2e-07,1.28e-06,7160101.29,8.21
2017-12-13,DGBBTC,9.0e-07,9.7e-07,8.7e-07,9.5e-07,4181869.67,3.87
2017-12-12,DGBBTC,8.4e-07,9.1e-07,8.1e-07,9.0e-07,2840316.5,2.44
2017-12-11,DGBBTC,8.3e-07,9.0e-07,8.0e-07,8.4e-07,1606686.96,1.37
2017-12-10,DGBBTC,9.7e-07,9.9e-07,8.2e-07,8.3e-07,3322159.92,3.0
2017-12-09,DGBBTC,8.9e-07,1.1e-06,8.4e-07,9.7e-07,3515911.7,3.46
2017-12-08,DGBBTC,8.4e-07,9.9e-07,7.1e-07,8.9e-07,3618485.89,3.26
2017-12-07,DGBBTC,1.16e-06,1.18e-06,8.3e-07,8.4e-07,4852960.57,4.71
2017-12-06,DGBBTC,1.33e-06,1.34e-06,1.15e-06,1.16e-06,2602718.16,3.14
2017-12-05,DGBBTC,1.5e-06,1.52e-06,1.25e-06,1.33e-06,3106706.42,4.21
2017-12-04,DGBBTC,1.22e-06,1.65e-06,1.17e-06,1.5e-06,9454714.25,13.78
2017-12-03,DGBBTC,1.14e-06,1.25e-06,1.13e-06,1.22e-06,2503619.96,2.97
2017-12-02,DGBBTC,1.14e-06,1.17e-06,1.1e-06,1.14e-06,1970883.48,2.21
2017-12-01,DGBBTC,1.14e-06,1.15e-06,1.11e-06,1.14e-06,974400.32,1.1
2017-11-30,DGBBTC,1.17e-06,1.31e-06,1.1e-06,1.14e-06,2835846.16,3.26
2017-11-29,DGBBTC,1.31e-06,1.35e-06,1.15e-06,1.17e-06,5121622.12,6.33
2017-11-28,DGBBTC,1.21e-06,1.34e-06,1.13e-06,1.31e-06,2507603.95,3.08
2017-11-27,DGBBTC,1.14e-06,1.25e-06,1.1e-06,1.21e-06,1212323.59,1.43
2017-11-26,DGBBTC,1.19e-06,1.2e-06,1.09e-06,1.14e-06,1795593.49,2.04
2017-11-25,DGBBTC,1.24e-06,1.3e-06,1.14e-06,1.19e-06,1895562.93,2.32
2017-11-24,DGBBTC,1.16e-06,1.32e-06,1.09e-06,1.24e-06,3198347.72,3.83
2017-11-23,DGBBTC,1.16e-06,1.18e-06,1.11e-06,1.16e-06,2012866.76,2.3
2017-11-22,DGBBTC,1.1e-06,1.25e-06,1.07e-06,1.16e-06,1996131.13,2.27
2017-11-21,DGBBTC,1.06e-06,1.16e-06,1.03e-06,1.1e-06,2083231.85,2.24
2017-11-20,DGBBTC,1.14e-06,1.15e-06,1.05e-06,1.06e-06,1150530.47,1.26
2017-11-19,DGBBTC,1.16e-06,1.2e-06,1.11e-06,1.14e-06,1163176.33,1.35
2017-11-18,DGBBTC,1.18e-06,1.2e-06,1.12e-06,1.16e-06,1225473.09,1.42
2017-11-17,DGBBTC,1.2e-06,1.25e-06,1.16e-06,1.18e-06,1818783.69,2.19
2017-11-16,DGBBTC,1.24e-06,1.28e-06,1.2e-06,1.2e-06,1519748.31,1.87
2017-11-15,DGBBTC,1.39e-06,1.39e-06,1.21e-06,1.24e-06,4061907.16,5.24
2017-11-14,DGBBTC,1.3e-06,1.43e-06,1.27e-06,1.39e-06,2713855.93,3.65
2017-11-13,DGBBTC,1.29e-06,1.36e-06,1.26e-06,1.3e-06,1369409.07,1.78
2017-11-12,DGBBTC,1.42e-06,1.43e-06,1.23e-06,1.29e-06,2900685.71,3.81
2017-11-11,DGBBTC,1.37e-06,1.42e-06,1.31e-06,1.42e-06,2707739.25,3.76
2017-11-10,DGBBTC,1.54e-06,1.56e-06,1.3e-06,1.37e-06,3111677.45,4.39
2017-11-09,DGBBTC,1.26e-06,1.58e-06,1.23e-06,1.54e-06,3995934.62,5.96
2017-11-08,DGBBTC,1.2e-06,1.34e-06,1.08e-06,1.26e-06,2515682.97,3.08
2017-11-07,DGBBTC,1.22e-06,1.24e-06,1.16e-06,1.2e-06,756809.88,0.9013
2017-11-06,DGBBTC,1.14e-06,1.28e-06,1.12e-06,1.22e-06,1307273.45,1.56
2017-11-05,DGBBTC,1.13e-06,1.18e-06,1.09e-06,1.14e-06,851082.05,0.9666
2017-11-04,DGBBTC,1.2e-06,1.29e-06,1.11e-06,1.13e-06,1146005.12,1.36
2017-11-03,DGBBTC,1.09e-06,1.23e-06,1.05e-06,1.2e-06,1733926.62,1.94
2017-11-02,DGBBTC,1.21e-06,1.23e-06,1.02e-06,1.09e-06,2755991.44,3.04
2017-11-01,DGBBTC,1.4e-06,1.44e-06,1.2e-06,1.21e-06,2379096.29,3.14
2017-10-31,DGBBTC,1.52e-06,1.53e-06,1.39e-06,1.4e-06,9087588.48,13.29
2017-10-30,DGBBTC,1.45e-06,1.53e-06,1.45e-06,1.51e-06,658067.88,0.9772
2017-10-29,DGBBTC,1.61e-06,1.61e-06,1.45e-06,1.45e-06,1493679.85,2.27
2017-10-28,DGBBTC,1.61e-06,1.66e-06,1.57e-06,1.61e-06,1428610.81,2.3
2017-10-27,DGBBTC,1.52e-06,1.67e-06,1.48e-06,1.61e-06,4098045.37,6.57
2017-10-26,DGBBTC,1.62e-06,1.64e-06,1.48e-06,1.52e-06,1348995.78,2.09
2017-10-25,DGBBTC,1.74e-06,1.74e-06,1.59e-06,1.62e-06,2762628.26,4.56
2017-10-24,DGBBTC,1.5e-06,1.88e-06,1.5e-06,1.74e-06,11997097.22,20.97
2017-10-23,DGBBTC,1.49e-06,1.67e-06,1.36e-06,1.5e-06,7421862.46,11.27
2017-10-22,DGBBTC,1.42e-06,1.59e-06,1.41e-06,1.49e-06,1439357.86,2.16
2017-10-21,DGBBTC,1.57e-06,1.57e-06,1.34e-06,1.42e-06,2390817.7,3.41
2017-10-20,DGBBTC,1.72e-06,1.77e-06,1.52e-06,1.57e-06,1476003.43,2.39
2017-10-19,DGBBTC,1.84e-06,1.9e-06,1.68e-06,1.72e-06,902654.95,1.58
2017-10-18,DGBBTC,1.81e-06,1.97e-06,1.81e-06,1.84e-06,829468.67,1.56
2017-10-17,DGBBTC,1.83e-06,2.14e-06,1.74e-06,1.81e-06,963280.26,1.84
2017-10-16,DGBBTC,1.62e-06,3.0e-06,1.56e-06,1.83e-06,4800976.34,9.66
2017-10-15,DGBBTC,1.61e-06,1.68e-06,1.56e-06,1.62e-06,1159460.67,1.88
2017-10-14,DGBBTC,1.78e-06,1.8e-06,1.61e-06,1.61e-06,1821303.41,3.08
2017-10-13,DGBBTC,1.88e-06,1.99e-06,1.61e-06,1.78e-06,1849331.84,3.21
2017-10-12,DGBBTC,2.4e-06,2.44e-06,1.88e-06,1.88e-06,1340763.39,2.81
2017-10-11,DGBBTC,2.54e-06,2.7e-06,2.36e-06,2.4e-06,1051407.33,2.57
2017-10-10,DGBBTC,2.32e-06,2.54e-06,2.23e-06,2.54e-06,1398912.14,3.27
2017-10-09,DGBBTC,2.56e-06,2.75e-06,2.21e-06,2.32e-06,1378837.13,3.47
2017-10-08,DGBBTC,2.98e-06,3.05e-06,2.56e-06,2.56e-06,1160219.12,3.29
2017-10-07,DGBBTC,3.12e-06,3.16e-06,2.97e-06,2.98e-06,879117.89,2.66
2017-10-06,DGBBTC,3.08e-06,3.26e-06,3.03e-06,3.12e-06,697269.99,2.18
2017-10-05,DGBBTC,3.2e-06,3.2e-06,2.96e-06,3.08e-06,764332.72,2.34
2017-10-04,DGBBTC,3.22e-06,3.31e-06,3.19e-06,3.2e-06,1000787.08,3.25
2017-10-03,DGBBTC,3.69e-06,3.69e-06,3.19e-06,3.22e-06,2029191.57,6.84
2017-10-02,DGBBTC,4.14e-06,4.15e-06,3.6e-06,3.69e-06,2386002.42,9.16
2017-10-01,DGBBTC,3.59e-06,4.38e-06,3.58e-06,4.14e-06,2763771.42,11.28
2017-09-30,DGBBTC,3.51e-06,3.68e-06,3.51e-06,3.59e-06,281027.43,1.01
2017-09-29,DGBBTC,3.6e-06,3.65e-06,3.41e-06,3.51e-06,447437.91,1.58
2017-09-28,DGBBTC,3.74e-06,3.74e-06,3.5e-06,3.6e-06,518782.99,1.88
2017-09-27,DGBBTC,3.71e-06,3.78e-06,3.59e-06,3.74e-06,851569.19,3.13
2017-09-26,DGBBTC,3.59e-06,3.78e-06,3.57e-06,3.71e-06,614174.86,2.24
2017-09-25,DGBBTC,3.65e-06,3.72e-06,3.56e-06,3.59e-06,508813.99,1.84
2017-09-24,DGBBTC,3.59e-06,3.74e-06,3.44e-06,3.65e-06,1553951.15,5.61
2017-09-23,DGBBTC,3.5e-06,3.65e-06,3.41e-06,3.59e-06,327446.76,1.17
2017-09-22,DGBBTC,3.43e-06,3.59e-06,3.32e-06,3.5e-06,397467.0,1.37
2017-09-21,DGBBTC,3.81e-06,3.83e-06,3.41e-06,3.43e-06,1053290.33,3.79
2017-09-20,DGBBTC,3.51e-06,3.87e-06,3.51e-06,3.81e-06,758011.87,2.79
2017-09-19,DGBBTC,3.48e-06,3.75e-06,3.41e-06,3.51e-06,880043.03,3.1
2017-09-18,DGBBTC,3.35e-06,3.84e-06,3.27e-06,3.48e-06,1310526.87,4.58
2017-09-17,DGBBTC,3.34e-06,3.45e-06,3.21e-06,3.35e-06,711397.73,2.34
2017-09-16,DGBBTC,3.38e-06,3.56e-06,3.23e-06,3.34e-06,720340.24,2.41
2017-09-15,DGBBTC,3.47e-06,3.59e-06,2.91e-06,3.38e-06,1153175.72,3.8
2017-09-14,DGBBTC,3.84e-06,3.94e-06,3.45e-06,3.47e-06,1125509.48,4.15
2017-09-13,DGBBTC,4.02e-06,4.02e-06,3.68e-06,3.84e-06,1111937.84,4.21
2017-09-12,DGBBTC,4.22e-06,4.53e-06,3.67e-06,4.02e-06,1945461.05,7.89
2017-09-11,DGBBTC,3.61e-06,4.35e-06,3.4e-06,4.22e-06,1675489.29,6.83
2017-09-10,DGBBTC,3.77e-06,3.79e-06,3.31e-06,3.61e-06,1234713.65,4.35
2017-09-09,DGBBTC,3.79e-06,3.83e-06,3.65e-06,3.77e-06,812652.91,3.04
2017-09-08,DGBBTC,3.93e-06,4.23e-06,3.67e-06,3.79e-06,1472098.07,5.73
2017-09-07,DGBBTC,4.18e-06,4.24e-06,3.83e-06,3.93e-06,1690205.27,6.79
2017-09-06,DGBBTC,4.46e-06,4.59e-06,4.16e-06,4.18e-06,714816.09,3.08
2017-09-05,DGBBTC,4.5e-06,4.67e-06,4.13e-06,4.46e-06,1828501.99,7.9
2017-09-04,DGBBTC,5.29e-06,5.7e-06,4.05e-06,4.5e-06,1639489.19,7.45
2017-09-03,DGBBTC,4.77e-06,5.8e-06,4.76e-06,5.29e-06,998906.52,5.2
2017-09-02,DGBBTC,5.05e-06,6.25e-06,4.52e-06,4.77e-06,3329911.54,18.06
2017-09-01,DGBBTC,4.0e-06,5.3e-06,3.93e-06,5.05e-06,1874395.61,8.48
2017-08-31,DGBBTC,4.8e-06,4.8e-06,3.84e-06,4.0e-06,2010202.23,8.2
2017-08-30,DGBBTC,3.7e-06,4.8e-06,3.6e-06,4.8e-06,2829558.25,11.65
2017-08-29,DGBBTC,3.66e-06,3.81e-06,3.2e-06,3.7e-06,3557708.0,12.3
2017-08-28,DGBBTC,3.08e-06,3.72e-06,3.04e-06,3.66e-06,2919970.34,10.0
2017-08-27,DGBBTC,3.01e-06,3.26e-06,2.86e-06,3.08e-06,2622663.79,7.9
2017-08-26,DGBBTC,3.05e-06,3.09e-06,2.91e-06,3.01e-06,867340.84,2.6
2017-08-25,DGBBTC,3.04e-06,3.17e-06,2.83e-06,3.05e-06,1068697.73,3.2
2017-08-24,DGBBTC,3.14e-06,3.41e-06,3.0e-06,3.04e-06,1241235.11,3.92
2017-08-23,DGBBTC,3.23e-06,3.28e-06,3.11e-06,3.14e-06,632161.31,2.01
2017-08-22,DGBBTC,3.22e-06,3.22e-06,3.22e-06,3.22e-06,0.0,0.0
2017-08-21,DGBBTC,3.66e-06,4.01e-06,3.11e-06,3.22e-06,4225717.93,15.27
2017-08-20,DGBBTC,2.9e-06,3.83e-06,2.75e-06,3.66e-06,2598648.29,8.86
2017-08-19,DGBBTC,3.14e-06,3.14e-06,2.65e-06,2.85e-06,1396093.35,3.94
2017-08-18,DGBBTC,2.93e-06,3.16e-06,2.92e-06,3.14e-06,900095.51,2.74
2017-08-17,DGBBTC,3.12e-06,3.33e-06,2.9e-06,2.93e-06,1354114.74,4.14
2017-08-16,DGBBTC,3.5e-06,3.86e-06,3.1e-06,3.12e-06,1365327.65,4.65
2017-08-15,DGBBTC,2.67e-06,4.2e-06,2.57e-06,3.5e-06,2049180.79,6.96
2017-08-14,DGBBTC,3.35e-06,3.53e-06,2.49e-06,2.67e-06,1730689.48,4.95
2017-08-13,DGBBTC,3.83e-06,3.9e-06,3.09e-06,3.35e-06,1542857.68,5.3
2017-08-12,DGBBTC,4.7e-06,4.84e-06,3.68e-06,3.83e-06,2175320.81,8.9
2017-08-11,DGBBTC,4.51e-06,5.02e-06,4.18e-06,4.7e-06,2554677.64,11.37
2017-08-10,DGBBTC,5.43e-06,5.43e-06,4.26e-06,4.51e-06,2010985.0,9.98
2017-08-09,DGBBTC,5.44e-06,5.77e-06,5.21e-06,5.43e-06,895525.48,4.89
2017-08-08,DGBBTC,5.44e-06,5.72e-06,5.12e-06,5.44e-06,2263966.77,12.06
2017-08-07,DGBBTC,5.9e-06,5.98e-06,5.39e-06,5.44e-06,689460.77,3.91
2017-08-06,DGBBTC,6.23e-06,6.49e-06,5.88e-06,5.9e-06,399737.42,2.45
2017-08-05,DGBBTC,6.55e-06,6.55e-06,5.87e-06,6.14e-06,511514.92,3.18
2017-08-04,DGBBTC,6.68e-06,7.0e-06,6.45e-06,6.55e-06,682793.64,4.59
2017-08-03,DGBBTC,6.5e-06,7.0e-06,6.5e-06,6.68e-06,828182.97,5.61
2017-08-02,DGBBTC,7.1e-06,7.26e-06,6.29e-06,6.5e-06,943055.87,6.48
2017-08-01,DGBBTC,5.6e-06,7.36e-06,5.58e-06,7.1e-06,2322817.84,15.6
2017-07-31,DGBBTC,5.86e-06,6.15e-06,5.51e-06,5.6e-06,682797.29,3.94
2017-07-30,DGBBTC,6.59e-06,6.76e-06,5.8e-06,5.86e-06,774725.9,4.88
2017-07-29,DGBBTC,5.26e-06,6.59e-06,5.19e-06,6.59e-06,646737.35,3.8
2017-07-28,DGBBTC,6.21e-06,6.41e-06,5.01e-06,5.26e-06,3426888.29,19.37
2017-07-27,DGBBTC,6.81e-06,6.95e-06,6.2e-06,6.21e-06,1594505.76,10.49
2017-07-26,DGBBTC,6.6e-06,7.31e-06,6.42e-06,6.81e-06,1057359.1,7.32
2017-07-25,DGBBTC,7.88e-06,8.13e-06,6.1e-06,6.6e-06,1950551.51,13.33
2017-07-24,DGBBTC,7.2e-06,8.4e-06,6.3e-06,7.88e-06,3392651.63,25.08
2017-07-23,DGBBTC,5.22e-06,7.43e-06,5.16e-06,7.2e-06,5748915.79,37.67
2017-07-22,DGBBTC,4.45e-06,5.39e-06,4.31e-06,5.22e-06,714835.63,3.37
2017-07-21,DGBBTC,4.23e-06,4.74e-06,4.2e-06,4.45e-06,866748.46,3.89
2017-07-20,DGBBTC,4.75e-06,4.95e-06,4.21e-06,4.23e-06,842447.08,3.82
2017-07-19,DGBBTC,4.91e-06,5.16e-06,4.69e-06,4.75e-06,1306666.91,6.49
2017-07-18,DGBBTC,4.83e-06,5.41e-06,4.65e-06,4.91e-06,2007358.76,10.06
2017-07-17,DGBBTC,4.71e-06,4.96e-06,4.57e-06,4.83e-06,988687.8,4.74
2017-07-16,DGBBTC,5.1e-06,5.1e-06,4.31e-06,4.71e-06,989990.57,4.59
2017-07-15,DGBBTC,4.81e-06,5.21e-06,4.6e-06,5.1e-06,710190.06,3.51
2017-07-14,DGBBTC,5.09e-06,5.2e-06,4.42e-06,4.81e-06,955480.71,4.63
2017-07-13,DGBBTC,5.67e-06,6.52e-06,4.73e-06,5.09e-06,1913610.88,10.4
2017-07-12,DGBBTC,4.97e-06,5.67e-06,4.26e-06,5.67e-06,1154807.31,5.84
2017-07-11,DGBBTC,5.1e-06,5.1e-06,3.71e-06,4.97e-06,1400427.11,5.82
2017-07-10,DGBBTC,5.88e-06,5.97e-06,4.8e-06,5.1e-06,1398237.27,7.4
2017-07-09,DGBBTC,6.16e-06,6.48e-06,5.83e-06,5.88e-06,350641.72,2.14
2017-07-08,DGBBTC,6.2e-06,6.31e-06,5.86e-06,6.16e-06,754864.03,4.62
2017-07-07,DGBBTC,6.97e-06,7.27e-06,5.91e-06,6.2e-06,936804.76,6.0
2017-07-06,DGBBTC,6.56e-06,7.69e-06,6.31e-06,6.97e-06,894841.3,6.15
2017-07-05,DGBBTC,6.9e-06,7.08e-06,6.5e-06,6.56e-06,519074.63,3.5
2017-07-04,DGBBTC,7.57e-06,7.57e-06,6.82e-06,6.9e-06,795196.18,5.64
2017-07-03,DGBBTC,6.94e-06,8.21e-06,6.94e-06,7.57e-06,1320644.13,10.21
2017-07-02,DGBBTC,6.91e-06,6.94e-06,5.7e-06,6.94e-06,672172.48,4.28
2017-07-01,DGBBTC,7.32e-06,7.56e-06,6.51e-06,6.91e-06,584358.1,4.12
2017-06-30,DGBBTC,7.73e-06,7.92e-06,7.15e-06,7.32e-06,524855.23,3.91
2017-06-29,DGBBTC,8.49e-06,8.54e-06,7.63e-06,7.73e-06,502713.59,4.04
2017-06-28,DGBBTC,8.2e-06,8.9e-06,7.87e-06,8.49e-06,443806.18,3.75
2017-06-27,DGBBTC,8.11e-06,8.74e-06,7.5e-06,8.2e-06,649221.1,5.19
2017-06-26,DGBBTC,9.1e-06,9.42e-06,7.09e-06,8.11e-06,694381.93,5.74
2017-06-25,DGBBTC,1.001e-05,1.054e-05,8.5e-06,9.1e-06,732260.03,6.98
2017-06-24,DGBBTC,1.052e-05,1.084e-05,9.79e-06,1.001e-05,484711.09,4.97
2017-06-23,DGBBTC,1.05e-05,1.109e-05,1.025e-05,1.052e-05,500845.63,5.3
2017-06-22,DGBBTC,1.071e-05,1.111e-05,1.037e-05,1.05e-05,374340.69,4.06
2017-06-21,DGBBTC,1.104e-05,1.14e-05,1.058e-05,1.071e-05,638071.05,7.02
2017-06-20,DGBBTC,1.12e-05,1.288e-05,1.056e-05,1.104e-05,1803871.08,21.16
2017-06-19,DGBBTC,1.11e-05,1.133e-05,1.079e-05,1.12e-05,520822.89,5.76
2017-06-18,DGBBTC,1.127e-05,1.179e-05,1.1e-05,1.11e-05,1102032.45,12.51
2017-06-17,DGBBTC,1.18e-05,1.197e-05,1.11e-05,1.127e-05,983388.63,11.28
2017-06-16,DGBBTC,1.209e-05,1.236e-05,1.133e-05,1.18e-05,930461.96,11.06
2017-06-15,DGBBTC,1.195e-05,1.269e-05,1.1e-05,1.209e-05,1047732.74,12.25
2017-06-14,DGBBTC,1.301e-05,1.395e-05,1.151e-05,1.195e-05,1045583.65,13.51
2017-06-13,DGBBTC,1.05e-05,1.499e-05,1.036e-05,1.301e-05,1789150.65,23.35
2017-06-12,DGBBTC,1.075e-05,1.269e-05,1.009e-05,1.05e-05,1659532.97,18.6
2017-06-11,DGBBTC,1.193e-05,1.367e-05,9.6e-06,1.075e-05,2449864.76,27.61
2017-06-10,DGBBTC,1.765e-05,1.811e-05,1.193e-05,1.193e-05,3473967.5,50.63
2017-06-09,DGBBTC,2.25e-05,2.299e-05,1.608e-05,1.765e-05,4156217.39,81.12
2017-06-08,DGBBTC,1.777e-05,2.35e-05,1.777e-05,2.25e-05,2259280.33,46.38
2017-06-07,DGBBTC,1.906e-05,2.04e-05,1.77e-05,1.777e-05,1326063.19,24.83
2017-06-06,DGBBTC,1.934e-05,1.94e-05,1.65e-05,1.906e-05,1398328.42,25.29
2017-06-05,DGBBTC,2.02e-05,2.197e-05,1.806e-05,1.934e-05,1907100.15,38.07
2017-06-04,DGBBTC,1.846e-05,2.399e-05,1.6e-05,2.02e-05,3055563.17,59.19
2017-06-03,DGBBTC,1.283e-05,2.693e-05,1.22e-05,1.846e-05,4399374.54,88.77
2017-06-02,DGBBTC,8.99e-06,1.48e-05,8.9e-06,1.283e-05,2864119.25,34.15
2017-06-01,DGBBTC,7.66e-06,9.5e-06,7.55e-06,8.99e-06,1490221.88,12.36
2017-05-31,DGBBTC,7.98e-06,8.32e-06,7.29e-06,7.66e-06,1345393.51,10.56
2017-05-30,DGBBTC,6.9e-06,8.8e-06,6.75e-06,7.98e-06,2519508.24,19.98
2017-05-29,DGBBTC,6.25e-06,6.99e-06,5.9e-06,6.9e-06,423694.77,2.76
2017-05-28,DGBBTC,5.85e-06,6.77e-06,5.61e-06,6.25e-06,710407.58,4.42
2017-05-27,DGBBTC,6.64e-06,6.64e-06,4.01e-06,5.85e-06,2113517.86,11.56
2017-05-26,DGBBTC,6.7e-06,6.95e-06,5.84e-06,6.64e-06,854811.42,5.44
