Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume USD
2018-08-09,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-08,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-07,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-06,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-05,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-04,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-03,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-02,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-01,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-31,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-30,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-29,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-28,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-27,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-26,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-25,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-24,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-23,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-22,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-21,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-20,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-19,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-18,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-17,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-16,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-15,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-14,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-13,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-12,ETCUSD,16.5,16.5,15.71,15.93,24972.91,397439.43
2018-07-11,ETCUSD,16.15,16.7,15.71,16.5,25471.89,413994.3
2018-07-10,ETCUSD,18.16,18.25,16,16.15,50269.53,855237.11
2018-07-09,ETCUSD,18.28,18.68,18.06,18.16,19426.31,356860.13
2018-07-08,ETCUSD,18.65,18.9,18.22,18.28,41421.35,765515.4
2018-07-07,ETCUSD,18.42,18.78,17.45,18.65,28017.6,505799.19
2018-07-06,ETCUSD,17.3,18.47,16.88,18.42,75344.43,1339992.9
2018-07-05,ETCUSD,16.93,17.37,16.6,17.3,33129.17,561559.25
2018-07-04,ETCUSD,16.18,17.49,15.68,16.93,35303.26,589558.5
2018-07-03,ETCUSD,16.75,17.12,16.06,16.18,30709.78,507923.05
2018-07-02,ETCUSD,16.01,17.09,15.6,16.75,39116.59,650727.35
2018-07-01,ETCUSD,16.2,16.38,15.51,16.01,17612.51,281082.49
2018-06-30,ETCUSD,15.19,16.8,15.19,16.2,39861.47,641969.44
2018-06-29,ETCUSD,14.61,15.58,14.2,15.19,31528.0,469585.33
2018-06-28,ETCUSD,15.53,15.68,14.33,14.61,32154.89,483449.14
2018-06-27,ETCUSD,14.81,15.58,14.14,15.53,42914.05,633144.61
2018-06-26,ETCUSD,15.96,15.96,14.8,14.81,64321.17,997220.36
2018-06-25,ETCUSD,14.79,16.09,14.53,15.96,51399.16,794408.17
2018-06-24,ETCUSD,14.88,15.3,13.1,14.79,50020.0,704799.39
2018-06-23,ETCUSD,14.45,15.2,14.14,14.88,31707.31,467781.62
2018-06-22,ETCUSD,17.69,17.69,14.17,14.45,92403.62,1451718.45
2018-06-21,ETCUSD,17.36,17.89,16.57,17.69,55389.91,952583.87
2018-06-20,ETCUSD,15.6,17.43,14.76,17.36,92740.5,1479454.54
2018-06-19,ETCUSD,15.06,15.89,15,15.6,26878.8,414183.42
2018-06-18,ETCUSD,14.14,15.5,13.95,15.06,30705.62,454592.43
2018-06-17,ETCUSD,14.52,14.65,14.13,14.14,11464.21,164519.82
2018-06-16,ETCUSD,13.84,14.78,13.71,14.52,40829.5,585105.14
2018-06-15,ETCUSD,14.04,14.1,13.57,13.84,21003.75,290149.9
2018-06-14,ETCUSD,13.75,14.3,13.2,14.04,57074.9,789778.23
2018-06-13,ETCUSD,14.73,14.89,12.85,13.75,57083.49,783651.02
2018-06-12,ETCUSD,12.92,16.29,12.74,14.73,243529.99,3752586.85
2018-06-11,ETCUSD,12.59,13.04,12.22,12.92,19554.19,248127.25
2018-06-10,ETCUSD,14.99,14.99,12,12.59,49199.12,673894.04
2018-06-09,ETCUSD,15.37,15.54,14.99,14.99,5472.86,83379.69
2018-06-08,ETCUSD,15.2,15.63,15.06,15.37,8682.96,133442.05
2018-06-07,ETCUSD,15.11,15.48,15.07,15.2,9386.35,143712.42
2018-06-06,ETCUSD,15.41,15.66,14.87,15.11,11770.0,178860.0
2018-06-05,ETCUSD,15.29,15.61,14.75,15.41,17762.53,269298.88
2018-06-04,ETCUSD,16.21,16.4,15.11,15.29,22984.47,356398.97
2018-06-03,ETCUSD,15.91,16.47,15.79,16.21,22760.99,367125.17
2018-06-02,ETCUSD,15.41,16.13,15.31,15.91,20207.59,319503.04
2018-06-01,ETCUSD,15.28,15.5,15.1,15.41,12365.61,188922.28
2018-05-31,ETCUSD,15.23,15.56,14.95,15.28,11927.88,182978.41
2018-05-30,ETCUSD,15.28,15.56,14.69,15.23,17316.3,262318.55
2018-05-29,ETCUSD,14.2,15.56,14.12,15.28,18190.86,271310.54
2018-05-28,ETCUSD,15.21,15.56,14.1,14.2,14371.02,211670.99
2018-05-27,ETCUSD,15.27,15.37,14.9,15.21,14731.07,222388.68
2018-05-26,ETCUSD,15.2,15.81,14.97,15.27,33328.87,518638.24
2018-05-25,ETCUSD,15.69,15.75,14.73,15.2,18692.37,283513.63
2018-05-24,ETCUSD,14.78,15.7,14.33,15.69,22759.58,343115.28
2018-05-23,ETCUSD,16.36,16.61,14.5,14.78,54725.34,847511.24
2018-05-22,ETCUSD,17.6,17.69,16.2,16.36,20887.47,353802.0
2018-05-21,ETCUSD,18.19,18.3,17.43,17.6,18432.26,327824.48
2018-05-20,ETCUSD,17.52,18.35,17.45,18.19,18777.4,337548.9
2018-05-19,ETCUSD,17.99,18.12,17.41,17.52,10076.65,179336.06
2018-05-18,ETCUSD,17.03,18.16,16.55,17.99,22524.99,389658.71
2018-05-17,ETCUSD,17.76,18.4,16.6,17.03,38722.12,683051.34
2018-05-16,ETCUSD,18.1,18.25,16.84,17.76,38158.62,664093.99
2018-05-15,ETCUSD,18.65,19.94,18,18.1,49263.51,935436.87
2018-05-14,ETCUSD,18.5,19.1,17.3,18.65,49679.65,907486.05
2018-05-13,ETCUSD,17.75,19.16,17.71,18.5,32326.11,599180.01
2018-05-12,ETCUSD,17.64,18.55,16.3,17.75,53375.5,931013.71
2018-05-11,ETCUSD,19.6,19.79,17,17.64,132900.92,2402417.61
2018-05-10,ETCUSD,21.53,21.83,19.51,19.6,36745.58,765408.41
2018-05-09,ETCUSD,22.32,22.32,20.21,21.53,56558.6,1201853.96
2018-05-08,ETCUSD,23.55,23.8,21.92,22.32,44997.09,1023643.26
2018-05-07,ETCUSD,25.21,25.34,22.3,23.55,65970.64,1562553.99
2018-05-06,ETCUSD,22.81,25.68,22.7,25.21,125121.8,3048964.99
2018-05-05,ETCUSD,22.23,23.32,22.23,22.81,34344.95,787899.81
2018-05-04,ETCUSD,22.73,22.75,21.7,22.23,53652.61,1195757.06
2018-05-03,ETCUSD,21.6,23.49,21.41,22.73,64391.87,1445685.22
2018-05-02,ETCUSD,21.66,21.83,20.88,21.6,20127.08,430250.08
2018-05-01,ETCUSD,21.7,21.79,20.45,21.66,38944.05,815287.36
2018-04-30,ETCUSD,21.86,23,21.15,21.7,89885.26,1992345.39
2018-04-29,ETCUSD,21.78,22.32,20.39,21.86,83581.39,1789959.22
2018-04-28,ETCUSD,20.5,22.31,20.32,21.78,62848.21,1356529.62
2018-04-27,ETCUSD,21.16,21.96,19.95,20.5,105408.45,2205752.01
2018-04-26,ETCUSD,18.5,21.6,18.14,21.16,92454.04,1811312.96
2018-04-25,ETCUSD,21.94,22.16,18.1,18.5,203930.43,4004950.86
2018-04-24,ETCUSD,20.4,22.83,20.35,21.94,110110.78,2378955.23
2018-04-23,ETCUSD,18.75,20.9,18.57,20.4,83188.29,1671706.07
2018-04-22,ETCUSD,18.65,19.4,18.22,18.75,64343.09,1224546.2
2018-04-21,ETCUSD,19.65,20,17.52,18.65,95292.11,1778296.8
2018-04-20,ETCUSD,18.33,19.8,17.8,19.65,97394.56,1835560.45
2018-04-19,ETCUSD,17.74,18.39,17.43,18.33,60375.17,1084949.33
2018-04-18,ETCUSD,16.17,17.82,16.02,17.74,86415.97,1467987.51
2018-04-17,ETCUSD,16.25,16.83,15.97,16.17,66166.89,1082416.8
2018-04-16,ETCUSD,16.82,17,15.6,16.25,58216.62,940542.48
2018-04-15,ETCUSD,16.1,16.93,16.01,16.82,38650.83,642943.55
2018-04-14,ETCUSD,15.53,16.38,15.4,16.1,36159.08,575531.19
2018-04-13,ETCUSD,16.23,16.85,15.5,15.53,105086.84,1701883.05
2018-04-12,ETCUSD,14.66,16.43,13.7,16.23,117607.12,1751165.99
2018-04-11,ETCUSD,13.67,14.67,13.59,14.66,44509.31,622322.48
2018-04-10,ETCUSD,13.62,13.79,13.29,13.67,20197.44,274070.68
2018-04-09,ETCUSD,14.13,14.53,13.28,13.62,29307.53,405365.47
2018-04-08,ETCUSD,13.38,14.48,13.38,14.13,17557.32,245188.43
2018-04-07,ETCUSD,13.18,13.87,13.05,13.38,17949.52,243728.03
2018-04-06,ETCUSD,13.64,13.79,12.85,13.18,23634.21,310391.28
2018-04-05,ETCUSD,13.64,13.79,13.15,13.64,30763.41,413859.95
2018-04-04,ETCUSD,15.12,15.12,13.32,13.64,67191.9,949545.31
2018-04-03,ETCUSD,14.01,15.25,13.9,15.12,47654.23,705862.19
2018-04-02,ETCUSD,13.5,14.32,13.46,14.01,34616.25,483227.27
2018-04-01,ETCUSD,14.22,14.53,13.03,13.5,37759.26,512222.22
2018-03-31,ETCUSD,14.33,14.83,14.1,14.22,20337.6,295692.96
2018-03-30,ETCUSD,14.58,15.22,13.74,14.33,52655.55,760677.08
2018-03-29,ETCUSD,16.03,16.15,14.52,14.58,51839.73,786107.74
2018-03-28,ETCUSD,15.75,16.73,15.7,16.03,27602.63,448770.22
2018-03-27,ETCUSD,16.22,17.23,15.26,15.75,78020.24,1274628.01
2018-03-26,ETCUSD,17.95,18.15,15.28,16.22,111736.93,1822435.33
2018-03-25,ETCUSD,18.31,18.6,17.88,17.95,27009.81,489672.5
2018-03-24,ETCUSD,19,19.3,18.25,18.31,34906.99,658130.41
2018-03-23,ETCUSD,19.6,19.64,17.9,19,61881.71,1143030.42
2018-03-22,ETCUSD,19.58,20.7,18.3,19.6,65409.78,1267471.38
2018-03-21,ETCUSD,20.07,21.4,19.01,19.58,89036.94,1794755.55
2018-03-20,ETCUSD,19.49,20.9,17.62,20.07,186366.37,3662493.95
2018-03-19,ETCUSD,16.85,19.5,16.2,19.49,138800.77,2463090.61
2018-03-18,ETCUSD,16.19,17.1,14.33,16.85,119905.26,1864613.48
2018-03-17,ETCUSD,17.76,17.95,16,16.19,32613.28,555783.24
2018-03-16,ETCUSD,18.24,18.58,17,17.76,45997.25,825099.35
2018-03-15,ETCUSD,16.9,19.78,15.61,18.24,110228.3,1929625.49
2018-03-14,ETCUSD,19.91,20.23,16.02,16.9,76448.11,1368193.64
2018-03-13,ETCUSD,20.4,20.77,19.52,19.91,32981.01,662009.42
2018-03-12,ETCUSD,21.51,21.71,19.85,20.4,44338.91,921882.62
2018-03-11,ETCUSD,20.56,21.75,19.6,21.51,102395.48,2082698.39
2018-03-10,ETCUSD,22,22.77,20.41,20.56,55174.05,1198095.85
2018-03-09,ETCUSD,22.18,22.8,20.04,22,118586.2,2515259.48
2018-03-08,ETCUSD,21.81,24.9,20.9,22.18,135247.68,3141590.96
2018-03-07,ETCUSD,24.91,25.44,20.33,21.81,123158.6,2749498.14
2018-03-06,ETCUSD,26.7,27.33,24.53,24.91,80590.28,2068944.72
2018-03-05,ETCUSD,29.6,30.2,26.1,26.7,126685.36,3570408.8
2018-03-04,ETCUSD,28.95,31.07,28.45,29.6,77990.99,2309137.4
2018-03-03,ETCUSD,30.5,31.8,28.35,28.95,144218.47,4268004.01
2018-03-02,ETCUSD,33.36,34,30.02,30.5,115445.77,3653296.6
2018-03-01,ETCUSD,33.2,34.7,31.6,33.36,77749.78,2589516.3
2018-02-28,ETCUSD,35.78,36.25,32.78,33.2,104479.71,3561116.37
2018-02-27,ETCUSD,35.13,37.29,34.65,35.78,95205.32,3419242.39
2018-02-26,ETCUSD,35.15,36.55,33.3,35.13,114558.55,4018235.95
2018-02-25,ETCUSD,36.8,36.89,33.53,35.15,104136.54,3672395.91
2018-02-24,ETCUSD,36.05,38.89,34.11,36.8,217567.75,7918053.37
2018-02-23,ETCUSD,31.48,36.79,29.99,36.05,246780.8,8493862.26
2018-02-22,ETCUSD,34.51,36,30.1,31.48,218979.62,7093803.91
2018-02-21,ETCUSD,36.5,38.63,32.8,34.51,252342.37,8935378.12
2018-02-20,ETCUSD,38.32,42.96,35.72,36.5,221769.94,8887792.15
2018-02-19,ETCUSD,34.38,39.5,33.35,38.32,188957.07,7063802.43
2018-02-18,ETCUSD,34.69,34.89,30.6,34.38,124258.77,4080220.65
2018-02-17,ETCUSD,34.78,35.12,33.9,34.69,59088.96,2040927.46
2018-02-16,ETCUSD,33.84,35,32,34.78,68341.46,2292616.83
2018-02-15,ETCUSD,34.85,35.48,31.8,33.84,133504.63,4490645.0
2018-02-14,ETCUSD,32.96,35.8,32.75,34.85,199987.59,6866809.22
2018-02-13,ETCUSD,29.55,34.3,27.8,32.96,314531.49,9820195.79
2018-02-12,ETCUSD,23.85,30,23.58,29.55,197114.08,5366716.58
2018-02-11,ETCUSD,24.04,26,21,23.85,153023.94,3665271.6
2018-02-10,ETCUSD,25.74,26.34,22.36,24.04,166194.45,4062242.95
2018-02-09,ETCUSD,21.45,26.4,20.76,25.74,154272.21,3708466.21
2018-02-08,ETCUSD,18.1,22,18.1,21.45,111861.31,2279132.16
2018-02-07,ETCUSD,19.11,20.89,17.2,18.1,137713.23,2642490.3
2018-02-06,ETCUSD,16.55,19.35,14,19.11,187038.86,3121257.09
2018-02-05,ETCUSD,20.68,21.27,15.7,16.55,187619.47,3408370.01
2018-02-04,ETCUSD,24.45,24.64,19.58,20.68,63567.85,1407436.7
2018-02-03,ETCUSD,23.51,25,20.62,24.45,54461.26,1277510.43
2018-02-02,ETCUSD,25.1,25.29,18.61,23.51,189187.73,4126722.42
2018-02-01,ETCUSD,28.89,29,23.76,25.1,79101.3,2051356.35
2018-01-31,ETCUSD,27.01,28.89,26,28.89,48011.37,1314748.79
2018-01-30,ETCUSD,31.49,31.49,26.75,27.01,113581.22,3236848.97
2018-01-29,ETCUSD,32.45,33.35,30.35,31.49,52035.68,1633532.94
2018-01-28,ETCUSD,29.83,33.99,29.33,32.45,87866.47,2809190.24
2018-01-27,ETCUSD,28.81,30.27,28.02,29.83,30240.07,880446.8
2018-01-26,ETCUSD,29.04,29.67,26.46,28.81,67386.7,1885241.3
2018-01-25,ETCUSD,29.79,30.39,28.27,29.04,46187.4,1364374.05
2018-01-24,ETCUSD,28.2,30.14,27.78,29.79,59709.15,1732912.36
2018-01-23,ETCUSD,29.2,30.39,26,28.2,85344.93,2427964.61
2018-01-22,ETCUSD,30.14,32.71,26.32,29.2,128175.65,3755460.9
2018-01-21,ETCUSD,34.99,36.8,28.75,30.14,120887.45,3827025.14
2018-01-20,ETCUSD,31.6,35.48,31,34.99,73349.21,2481339.38
2018-01-19,ETCUSD,29.4,33.99,28.16,31.6,130237.45,4089957.31
2018-01-18,ETCUSD,28.64,32.45,27.25,29.4,176961.01,5345680.18
2018-01-17,ETCUSD,27.62,30.5,21.5,28.64,222100.49,5875566.97
2018-01-16,ETCUSD,39.84,40.31,21.49,27.62,341774.53,10670382.7
2018-01-15,ETCUSD,42.31,43.9,39.8,39.84,60807.3,2533526.12
2018-01-14,ETCUSD,42.1,47,39.1,42.31,195677.25,8459894.02
2018-01-13,ETCUSD,35.9,42.74,35,42.1,138827.82,5466456.26
2018-01-12,ETCUSD,32.45,36.75,31,35.9,78758.23,2661105.91
2018-01-11,ETCUSD,37,37.75,30.05,32.45,160890.21,5323134.81
2018-01-10,ETCUSD,37.05,39,33.7,37,171766.22,6315889.58
2018-01-09,ETCUSD,33.8,38.77,31,37.05,137005.71,4767429.69
2018-01-08,ETCUSD,35.4,38.99,28,33.8,148088.3,5018442.05
2018-01-07,ETCUSD,33.8,36.19,33.8,35.4,70518.45,2472320.16
2018-01-06,ETCUSD,31.4,34.32,30.99,33.8,52191.96,1733104.55
2018-01-05,ETCUSD,33.63,35.3,30.6,31.4,111170.79,3670013.76
2018-01-04,ETCUSD,33,37.2,30.6,33.63,195013.48,6581022.43
2018-01-03,ETCUSD,31.8,33.83,30,33,90106.53,2849126.35
2018-01-02,ETCUSD,29.28,34.2,29,31.8,214834.26,6821905.66
2018-01-01,ETCUSD,25.92,31.98,25.13,29.28,202226.15,5925348.22
2017-12-31,ETCUSD,23.89,26.5,23.5,25.92,73034.58,1830794.15
2017-12-30,ETCUSD,27.5,27.5,22.65,23.89,143254.44,3544893.51
2017-12-29,ETCUSD,26.86,28.55,25.8,27.5,91951.11,2527161.17
2017-12-28,ETCUSD,28.63,29,25.1,26.86,75504.5,1995252.81
2017-12-27,ETCUSD,30.03,30.7,27.51,28.63,74494.63,2194779.06
2017-12-26,ETCUSD,28.62,30.39,28.45,30.03,62219.77,1832902.48
2017-12-25,ETCUSD,27.46,29.91,26.7,28.62,93545.58,2637401.95
2017-12-24,ETCUSD,28.38,28.66,23.5,27.46,162687.2,4270304.61
2017-12-23,ETCUSD,27.44,31.25,26.99,28.38,172062.68,5096899.86
2017-12-22,ETCUSD,36.55,37.47,21.17,27.44,392754.81,11033836.51
2017-12-21,ETCUSD,38.89,42.61,34.08,36.55,214389.01,8171650.4
2017-12-20,ETCUSD,37.61,41.33,34.1,38.89,198432.25,7568023.47
2017-12-19,ETCUSD,38.1,43.79,35.5,37.61,339311.5,13250278.56
2017-12-18,ETCUSD,34.24,45,31,38.1,403309.25,15189396.7
2017-12-17,ETCUSD,33.91,35.76,33.4,34.24,140319.84,4808152.98
2017-12-16,ETCUSD,31.4,38,30.5,33.91,294407.51,10238204.05
2017-12-15,ETCUSD,31.18,32.05,27.3,31.4,170181.53,5070328.21
2017-12-14,ETCUSD,28.81,32.3,28.42,31.18,236827.72,7199068.38
2017-12-13,ETCUSD,28.68,31,26.11,28.81,314272.23,9040699.51
2017-12-12,ETCUSD,26.6,31.49,26.15,28.68,403944.09,11473979.73
2017-12-11,ETCUSD,25.66,28.51,25.11,26.6,201117.13,5460698.17
2017-12-10,ETCUSD,27.79,27.79,23.5,25.66,175407.98,4431577.68
2017-12-09,ETCUSD,27.99,31.5,24.52,27.79,329532.83,9207770.58
2017-12-08,ETCUSD,23.02,28,21.67,27.99,211164.1,5184662.23
2017-12-07,ETCUSD,25,28.89,23,23.02,232247.32,5729778.73
2017-12-06,ETCUSD,28.11,28.37,24,25,164898.21,4356628.81
2017-12-05,ETCUSD,29.22,29.44,27.8,28.11,90919.59,2603934.11
2017-12-04,ETCUSD,28.9,29.6,27.51,29.22,77748.69,2235360.32
2017-12-03,ETCUSD,29.09,30.81,27.6,28.9,138275.85,4073694.1
2017-12-02,ETCUSD,29.4,30.71,28,29.09,124174.81,3663526.74
2017-12-01,ETCUSD,25.95,30,24.1,29.4,215116.38,5899440.36
2017-11-30,ETCUSD,24.21,27.2,21.57,25.95,241213.27,5916800.77
2017-11-29,ETCUSD,31.44,31.78,21.85,24.21,467119.0,12824297.16
2017-11-28,ETCUSD,24.79,32.98,24.5,31.44,454708.92,13610759.47
2017-11-27,ETCUSD,21.7,25.88,20.63,24.79,240574.71,5690838.59
2017-11-26,ETCUSD,21.2,21.9,20.59,21.7,56162.92,1190462.0
2017-11-25,ETCUSD,20.87,22.48,19.95,21.2,130869.33,2780966.18
2017-11-24,ETCUSD,17.98,21.48,17.6,20.87,216232.95,4158201.11
2017-11-23,ETCUSD,18.02,18.8,17.6,17.98,124083.85,2265570.11
2017-11-22,ETCUSD,17.7,18.17,17.57,18.02,34684.14,620142.94
2017-11-21,ETCUSD,18.49,18.68,17.12,17.7,91986.5,1652083.91
2017-11-20,ETCUSD,18,18.95,17.96,18.49,71534.14,1323280.51
2017-11-19,ETCUSD,17.58,18.25,17.5,18,53771.36,960569.31
2017-11-18,ETCUSD,17.16,18.1,16.7,17.58,91413.5,1598716.36
2017-11-17,ETCUSD,16.84,17.55,16.35,17.16,68147.38,1162087.99
2017-11-16,ETCUSD,17.16,17.25,16.05,16.84,68493.72,1138601.59
2017-11-15,ETCUSD,17.45,17.96,16.6,17.16,75257.77,1292878.51
2017-11-14,ETCUSD,15.86,18.44,15.86,17.45,208736.39,3594505.61
2017-11-13,ETCUSD,14.6,16.5,13.9,15.86,160570.44,2450068.65
2017-11-12,ETCUSD,19.15,21.72,14.37,14.6,505676.44,9100097.12
2017-11-11,ETCUSD,14.29,19.33,14.29,19.15,487826.43,8404124.69
2017-11-10,ETCUSD,14.04,15.4,13.46,14.29,225438.36,3241240.61
2017-11-09,ETCUSD,13.8,14.5,13.64,14.04,81184.1,1149908.9
2017-11-08,ETCUSD,13.49,14.1,12.8,13.8,104379.93,1427699.72
2017-11-07,ETCUSD,13.84,14.69,13.13,13.49,132286.91,1824695.12
2017-11-06,ETCUSD,13.05,15.23,13,13.84,247668.48,3565894.06
2017-11-05,ETCUSD,11.75,14.19,11.65,13.05,262700.35,3450031.57
2017-11-04,ETCUSD,12.4,12.55,11.26,11.75,75377.81,897457.83
2017-11-03,ETCUSD,10,12.59,9.9,12.4,148866.76,1702113.19
2017-11-02,ETCUSD,10.1,10.31,9.18,10,52020.98,511735.87
2017-11-01,ETCUSD,10.5,10.65,10.1,10.1,39419.02,410818.95
2017-10-31,ETCUSD,10.77,10.89,10.5,10.5,28298.23,302688.8
2017-10-30,ETCUSD,10.8,11,10.7,10.77,14288.13,155005.83
2017-10-29,ETCUSD,10.47,11.05,10.39,10.8,45404.82,488306.52
2017-10-28,ETCUSD,10.32,10.5,10.02,10.47,19862.75,203678.33
2017-10-27,ETCUSD,10.4,10.5,10.2,10.32,18476.76,190261.65
2017-10-26,ETCUSD,10.47,10.7,10.26,10.4,12029.59,125670.16
2017-10-25,ETCUSD,10.43,10.6,10.05,10.47,29385.84,302552.48
2017-10-24,ETCUSD,10,10.96,9.56,10.43,73972.14,777303.19
2017-10-23,ETCUSD,10.67,10.67,9.69,10,50350.34,509370.59
2017-10-22,ETCUSD,10.88,11.15,10.51,10.67,16287.77,176252.23
2017-10-21,ETCUSD,11.18,11.24,10.65,10.88,18624.79,202258.39
2017-10-20,ETCUSD,11.23,11.44,11,11.18,16645.51,186733.35
2017-10-19,ETCUSD,11.44,11.53,11.15,11.23,15616.44,176856.89
2017-10-18,ETCUSD,11.95,11.95,10.6,11.44,50445.96,566555.2
2017-10-17,ETCUSD,11.9,12.45,11.65,11.95,38707.02,464682.4
2017-10-16,ETCUSD,11.98,12.18,11.8,11.9,23648.28,284649.13
2017-10-15,ETCUSD,12.15,12.49,11.51,11.96,37629.97,449873.56
2017-10-14,ETCUSD,12.05,12.49,11.85,12.15,23868.75,290123.08
2017-10-13,ETCUSD,11.7,12.4,11.27,12.05,80151.62,948195.32
2017-10-12,ETCUSD,11.5,11.99,11.35,11.7,37095.43,433235.91
2017-10-11,ETCUSD,11.41,11.57,11.3,11.5,23003.3,262852.65
2017-10-10,ETCUSD,11.47,11.72,11.25,11.41,17619.78,201168.49
2017-10-09,ETCUSD,12.11,12.22,10.9,11.47,25839.82,299777.51
2017-10-08,ETCUSD,12.31,12.6,12.1,12.11,17777.49,220021.17
2017-10-07,ETCUSD,12.32,12.49,12.04,12.31,9395.5,114804.2
2017-10-06,ETCUSD,11.9,12.42,11.86,12.32,13283.15,162409.58
2017-10-05,ETCUSD,11.71,12.08,11.5,11.9,20495.34,241473.27
2017-10-04,ETCUSD,12.21,12.44,11.66,11.71,17060.54,206113.34
2017-10-03,ETCUSD,12.4,12.6,11.8,12.21,24343.0,293850.36
2017-10-02,ETCUSD,12.94,12.95,12.34,12.4,30996.59,394816.81
2017-10-01,ETCUSD,13.26,13.3,12.6,12.94,24317.54,314071.98
2017-09-30,ETCUSD,12.65,13.49,12.65,13.26,48323.76,640855.79
2017-09-29,ETCUSD,13.28,13.79,12,12.65,125662.74,1587015.34
2017-09-28,ETCUSD,12.91,13.96,12.58,13.28,108710.54,1428065.37
2017-09-27,ETCUSD,11.5,13.37,11.4,12.91,153533.8,1905768.57
2017-09-26,ETCUSD,11,12.2,10.78,11.5,89055.37,1033991.6
2017-09-25,ETCUSD,10.46,11.15,10.37,11,54593.18,589173.27
2017-09-24,ETCUSD,10.57,10.8,10.24,10.46,18333.76,192860.08
2017-09-23,ETCUSD,10.31,10.84,10.04,10.57,30238.88,318780.53
2017-09-22,ETCUSD,10,10.59,9.79,10.31,28836.54,291772.58
2017-09-21,ETCUSD,11.25,11.34,9.94,10,56396.42,605411.77
2017-09-20,ETCUSD,11.6,11.7,11.1,11.25,24820.35,283855.72
2017-09-19,ETCUSD,12,12.24,11.3,11.6,51389.94,597362.95
2017-09-18,ETCUSD,11.05,12.24,11.05,12,138078.36,1635763.17
2017-09-17,ETCUSD,11.2,11.37,10.2,11.05,37547.39,409258.59
2017-09-16,ETCUSD,11.4,12.4,10.5,11.2,75315.81,859990.62
2017-09-15,ETCUSD,10.1,12.3,8.51,11.4,284527.19,3091538.67
2017-09-14,ETCUSD,14.22,14.5,10.1,10.1,114732.3,1379737.31
2017-09-13,ETCUSD,15,15,13.5,14.22,45635.52,642520.37
2017-09-12,ETCUSD,15.17,16.21,14.6,15,48101.49,742886.34
2017-09-11,ETCUSD,15.25,16.08,14.82,15.17,33286.07,515574.41
2017-09-10,ETCUSD,16.36,16.36,14.21,15.25,40887.27,616520.35
2017-09-09,ETCUSD,16.58,16.76,15.34,16.36,20908.48,334544.74
2017-09-08,ETCUSD,18.51,18.8,15.5,16.58,72318.71,1230091.35
2017-09-07,ETCUSD,19.26,19.26,18,18.51,37866.98,702432.85
2017-09-06,ETCUSD,17.09,19.4,17.02,19.26,74808.11,1358448.25
2017-09-05,ETCUSD,16.25,17.49,14.99,17.09,75171.75,1221272.58
2017-09-04,ETCUSD,19.18,19.33,15.09,16.25,79195.31,1332989.42
2017-09-03,ETCUSD,19.8,20.82,18.25,19.18,50270.3,987698.86
2017-09-02,ETCUSD,22.32,24.12,17.5,19.8,154430.7,3120185.46
2017-09-01,ETCUSD,16.7,22.9,16.44,22.32,167633.34,3260685.01
2017-08-31,ETCUSD,16,16.86,15.91,16.7,31520.66,512081.98
2017-08-30,ETCUSD,15.99,16.05,15.66,16,15971.13,253252.24
2017-08-29,ETCUSD,15.8,16.12,15.64,15.99,17622.4,279164.31
2017-08-28,ETCUSD,15.95,16.4,15.5,15.8,25263.09,400817.36
2017-08-27,ETCUSD,15.33,16.4,15.15,15.95,25951.22,411230.77
2017-08-26,ETCUSD,15.08,15.33,14.8,15.33,7155.89,108188.91
