Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HUSD
2019-01-24 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-24 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-23 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-22 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-21 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-20 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-19 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-18 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-17 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-16 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-15 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-14 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-13 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-12 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
2019-01-11 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
