Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume USD
2019-03-29,TRXUSD,0.02397,0.0243,0.02371,0.0241,12090.52,290.65
2019-03-28,TRXUSD,0.0242,0.0242,0.02378,0.02397,25510.93,607.07
2019-03-27,TRXUSD,0.02369,0.0242,0.02368,0.0242,5786.77,138.77
2019-03-26,TRXUSD,0.02384,0.02427,0.02331,0.02369,2975.49,70.53
2019-03-25,TRXUSD,0.02496,0.02496,0.02384,0.02384,13553.07,328.64
2019-03-24,TRXUSD,0.02526,0.02576,0.0245,0.02496,13415.79,333.13
2019-03-23,TRXUSD,0.02401,0.02599,0.02387,0.02526,30741.13,758.76
2019-03-22,TRXUSD,0.02351,0.02428,0.02351,0.02401,6944.64,165.33
2019-03-21,TRXUSD,0.0247,0.0247,0.02351,0.02351,10070.32,241.95
2019-03-20,TRXUSD,0.02439,0.0247,0.02359,0.0247,13681.28,324.09
2019-03-19,TRXUSD,0.02437,0.02439,0.0239,0.02439,5934.92,143.78
2019-03-18,TRXUSD,0.02451,0.02451,0.0237,0.02437,417.22,9.99
2019-03-17,TRXUSD,0.0243,0.02451,0.02407,0.02451,163.97,3.98
2019-03-16,TRXUSD,0.0244,0.0249,0.0243,0.0243,2806.59,69.79
2019-03-15,TRXUSD,0.02361,0.0244,0.02361,0.0244,1772.52,42.5
2019-03-14,TRXUSD,0.02379,0.02434,0.0236,0.02361,2044.25,48.31
2019-03-13,TRXUSD,0.02341,0.02379,0.02322,0.02379,3808.87,88.84
2019-03-12,TRXUSD,0.02339,0.0235,0.0231,0.02341,784.38,18.33
2019-03-11,TRXUSD,0.024,0.024,0.02314,0.02339,14464.35,336.87
2019-03-10,TRXUSD,0.02379,0.024,0.02376,0.024,459.31,10.96
2019-03-09,TRXUSD,0.02361,0.02379,0.02361,0.02379,3097.83,73.34
2019-03-08,TRXUSD,0.02444,0.02461,0.02361,0.02361,3633.7,87.76
2019-03-07,TRXUSD,0.02444,0.02457,0.0244,0.02444,3024.43,73.93
2019-03-06,TRXUSD,0.02457,0.0247,0.02444,0.02444,403.38,9.94
2019-03-05,TRXUSD,0.02366,0.02496,0.02366,0.02457,550.87,13.66
2019-03-04,TRXUSD,0.0247,0.0247,0.02315,0.02366,602.36,13.97
2019-03-03,TRXUSD,0.02483,0.02483,0.02444,0.0247,452.51,11.15
2019-03-02,TRXUSD,0.02548,0.02548,0.02483,0.02483,866.32,21.65
2019-03-01,TRXUSD,0.02574,0.02629,0.02548,0.02548,14667.09,383.17
2019-02-28,TRXUSD,0.02636,0.02636,0.02532,0.02574,527.86,13.58
2019-02-27,TRXUSD,0.02613,0.02636,0.02613,0.02636,933.64,24.56
2019-02-26,TRXUSD,0.02613,0.02613,0.026,0.02613,3709.47,96.71
2019-02-25,TRXUSD,0.02574,0.02626,0.02574,0.02613,2240.28,58.79
2019-02-24,TRXUSD,0.02654,0.0283,0.0255,0.02574,3693.33,96.08
2019-02-23,TRXUSD,0.02639,0.02691,0.02639,0.02654,172.16,4.58
2019-02-22,TRXUSD,0.02626,0.02639,0.02626,0.02639,8.61,0.2271
2019-02-21,TRXUSD,0.0264,0.02664,0.02626,0.02626,7359.75,194.9
2019-02-20,TRXUSD,0.02639,0.02667,0.02619,0.0264,7007.8,185.52
2019-02-19,TRXUSD,0.02589,0.02639,0.02552,0.02639,172625.52,4442.42
2019-02-18,TRXUSD,0.02497,0.026,0.02451,0.02589,478370.02,12145.55
2019-02-17,TRXUSD,0.025,0.02533,0.0245,0.02497,125251.66,3118.66
2019-02-16,TRXUSD,0.02525,0.0255,0.0249,0.025,147225.02,3713.56
2019-02-15,TRXUSD,0.025,0.02549,0.0248,0.02525,72754.09,1837.48
2019-02-14,TRXUSD,0.0251,0.0254,0.0249,0.025,108739.56,2731.84
2019-02-13,TRXUSD,0.025,0.02549,0.0249,0.0251,151937.41,3808.18
2019-02-12,TRXUSD,0.0255,0.0255,0.0245,0.025,190995.03,4782.51
2019-02-11,TRXUSD,0.02701,0.02716,0.02495,0.0255,651738.02,16784.0
2019-02-10,TRXUSD,0.02697,0.02739,0.0259,0.02701,123198.34,3267.17
2019-02-09,TRXUSD,0.02682,0.028,0.0265,0.02697,102413.47,2780.55
2019-02-08,TRXUSD,0.02576,0.0281,0.0257,0.02682,291067.7,7849.65
2019-02-07,TRXUSD,0.02591,0.02679,0.02565,0.02576,234631.97,6148.19
2019-02-06,TRXUSD,0.02657,0.027,0.02591,0.02591,218653.2,5761.83
2019-02-05,TRXUSD,0.027,0.0275,0.02655,0.02657,253932.35,6821.56
2019-02-04,TRXUSD,0.0269,0.02819,0.02656,0.027,195358.55,5324.71
2019-02-03,TRXUSD,0.02685,0.02709,0.02655,0.0269,91188.53,2446.76
2019-02-02,TRXUSD,0.02728,0.02729,0.02655,0.02685,110348.34,2965.4
2019-02-01,TRXUSD,0.02688,0.02799,0.0257,0.02728,260800.71,7031.64
2019-01-31,TRXUSD,0.02802,0.0286,0.026,0.02688,364197.48,9951.77
2019-01-30,TRXUSD,0.02681,0.02831,0.02681,0.02802,213311.89,5956.46
2019-01-29,TRXUSD,0.02711,0.02844,0.02647,0.02681,320143.21,8778.33
2019-01-28,TRXUSD,0.02937,0.0296,0.02645,0.02711,694001.01,19360.65
2019-01-27,TRXUSD,0.02881,0.0309,0.02881,0.02937,654218.28,19370.25
2019-01-26,TRXUSD,0.0277,0.0298,0.02728,0.02881,615012.65,17539.49
2019-01-25,TRXUSD,0.02787,0.02799,0.027,0.0277,267168.72,7353.83
2019-01-24,TRXUSD,0.027,0.02817,0.02685,0.02787,329536.64,9136.9
2019-01-23,TRXUSD,0.02702,0.02821,0.0267,0.027,590232.39,16170.71
2019-01-22,TRXUSD,0.02486,0.0275,0.02436,0.02702,1300226.1,33437.07
2019-01-21,TRXUSD,0.0238,0.02503,0.02365,0.02486,411349.35,10088.22
2019-01-20,TRXUSD,0.02428,0.025,0.0236,0.0238,294640.05,7157.08
2019-01-19,TRXUSD,0.02405,0.02502,0.024,0.02428,162597.08,3992.87
2019-01-18,TRXUSD,0.02498,0.02535,0.02405,0.02405,204476.58,5045.63
2019-01-17,TRXUSD,0.0246,0.02559,0.0234,0.02498,456983.33,11185.58
2019-01-16,TRXUSD,0.02362,0.0264,0.02362,0.0246,512752.89,12536.93
2019-01-15,TRXUSD,0.0262,0.02712,0.0235,0.02362,776387.8,19358.42
2019-01-14,TRXUSD,0.0225,0.027,0.0219,0.0262,607194.0,15194.23
2019-01-13,TRXUSD,0.02435,0.02467,0.0219,0.0225,395122.19,9183.57
2019-01-12,TRXUSD,0.0259,0.0259,0.023,0.02435,481307.09,11598.11
2019-01-11,TRXUSD,0.0259,0.02699,0.0245,0.0259,469430.34,12158.25
2019-01-10,TRXUSD,0.02864,0.03345,0.02342,0.0259,2284239.61,62534.09
2019-01-09,TRXUSD,0.0264,0.0301,0.0254,0.02864,789843.31,22259.04
2019-01-08,TRXUSD,0.02419,0.0266,0.0237,0.0264,907755.02,22864.81
2019-01-07,TRXUSD,0.02341,0.02453,0.02277,0.02419,318913.79,7650.91
2019-01-06,TRXUSD,0.0235,0.0247,0.02242,0.02341,310044.85,7312.29
2019-01-05,TRXUSD,0.0234,0.0247,0.0222,0.0235,632130.19,14810.24
2019-01-04,TRXUSD,0.0224,0.0234,0.02131,0.0234,398736.49,8886.55
2019-01-03,TRXUSD,0.02078,0.02281,0.02078,0.0224,353767.81,7638.81
2019-01-02,TRXUSD,0.01983,0.02452,0.01983,0.02078,255668.81,5507.92
2019-01-01,TRXUSD,0.01921,0.021,0.0192,0.01983,25646.53,520.13
2018-12-31,TRXUSD,0.02008,0.02176,0.0192,0.01921,165832.35,3351.04
2018-12-30,TRXUSD,0.02001,0.02181,0.02001,0.02008,101631.41,2148.3
2018-12-29,TRXUSD,0.02079,0.022,0.02001,0.02001,60330.65,1258.26
2018-12-28,TRXUSD,0.0193,0.02159,0.019,0.02079,173883.46,3541.08
2018-12-27,TRXUSD,0.021,0.02111,0.0193,0.0193,97447.29,1970.53
2018-12-26,TRXUSD,0.02014,0.022,0.02,0.021,154383.49,3228.59
2018-12-25,TRXUSD,0.02201,0.02269,0.02,0.02014,228149.85,4712.23
2018-12-24,TRXUSD,0.02178,0.02495,0.02119,0.02201,493722.97,11524.25
2018-12-23,TRXUSD,0.0221,0.02333,0.02101,0.02178,340546.23,7740.88
2018-12-22,TRXUSD,0.0213,0.0221,0.01951,0.0221,137262.05,2884.91
2018-12-21,TRXUSD,0.0182,0.02333,0.0182,0.0213,576546.99,11704.41
2018-12-20,TRXUSD,0.01735,0.01855,0.0162,0.0182,267795.66,4765.15
2018-12-19,TRXUSD,0.01526,0.019,0.01526,0.01735,566347.47,9876.12
2018-12-18,TRXUSD,0.01517,0.0167,0.01448,0.01526,188219.26,2829.82
2018-12-17,TRXUSD,0.0134,0.01517,0.0134,0.01517,89803.42,1312.28
2018-12-16,TRXUSD,0.01363,0.01429,0.01328,0.0134,26217.78,362.83
2018-12-15,TRXUSD,0.01415,0.0143,0.013,0.01363,41349.64,554.68
2018-12-14,TRXUSD,0.01339,0.01454,0.01339,0.01415,58718.7,803.1
2018-12-13,TRXUSD,0.0149,0.0152,0.01339,0.01339,96531.74,1362.16
2018-12-12,TRXUSD,0.01396,0.0149,0.01345,0.0149,120499.63,1713.49
2018-12-11,TRXUSD,0.01357,0.01398,0.01329,0.01396,26229.97,358.32
2018-12-10,TRXUSD,0.0141,0.01419,0.01357,0.01357,78506.03,1091.14
2018-12-09,TRXUSD,0.0137,0.01419,0.013,0.0141,97972.2,1356.29
2018-12-08,TRXUSD,0.01375,0.01446,0.0133,0.0137,105227.15,1476.44
2018-12-07,TRXUSD,0.014,0.01413,0.012,0.01375,196397.63,2578.22
2018-12-06,TRXUSD,0.01461,0.01526,0.014,0.014,113072.8,1639.92
2018-12-05,TRXUSD,0.0152,0.01552,0.01461,0.01461,57112.82,866.56
2018-12-04,TRXUSD,0.01507,0.0158,0.01471,0.0152,155490.07,2390.83
2018-12-03,TRXUSD,0.0157,0.01577,0.0145,0.01507,100142.38,1519.06
2018-12-02,TRXUSD,0.0158,0.0161,0.01545,0.0157,34511.8,550.66
2018-12-01,TRXUSD,0.01527,0.0161,0.0148,0.0158,40461.2,638.56
2018-11-30,TRXUSD,0.01585,0.01596,0.01453,0.01527,82364.05,1258.29
2018-11-29,TRXUSD,0.01358,0.01699,0.01358,0.01585,279928.47,4517.85
2018-11-28,TRXUSD,0.01266,0.01651,0.01266,0.01358,224614.45,3333.6
2018-11-27,TRXUSD,0.01223,0.01266,0.012,0.01266,42943.77,536.14
2018-11-26,TRXUSD,0.0125,0.01348,0.012,0.01223,157520.05,2008.02
2018-11-25,TRXUSD,0.01396,0.01396,0.012,0.0125,59956.59,781.86
2018-11-24,TRXUSD,0.01453,0.0155,0.01151,0.01396,98247.58,1384.97
2018-11-23,TRXUSD,0.0149,0.01619,0.014,0.01453,245716.98,3617.1
2018-11-22,TRXUSD,0.01631,0.01631,0.0149,0.0149,277042.74,4246.62
2018-11-21,TRXUSD,0.01426,0.01654,0.01426,0.01631,70609.78,1097.17
2018-11-20,TRXUSD,0.01691,0.018,0.0142,0.01426,431345.42,6774.9
2018-11-19,TRXUSD,0.02021,0.02021,0.01668,0.01691,231185.37,4161.77
2018-11-18,TRXUSD,0.0204,0.02093,0.02016,0.02021,16041.75,328.62
2018-11-17,TRXUSD,0.0205,0.0205,0.01982,0.0204,13012.88,259.61
2018-11-16,TRXUSD,0.02083,0.02232,0.02016,0.0205,29405.69,604.9
2018-11-15,TRXUSD,0.02125,0.0227,0.019,0.02083,67932.25,1374.34
2018-11-14,TRXUSD,0.023,0.02377,0.01936,0.02125,174725.79,3730.05
2018-11-13,TRXUSD,0.02319,0.02358,0.023,0.023,35412.25,825.32
2018-11-12,TRXUSD,0.02353,0.0239,0.02314,0.02319,22949.85,537.53
2018-11-11,TRXUSD,0.0236,0.02399,0.02351,0.02353,21319.95,505.54
2018-11-10,TRXUSD,0.02402,0.02447,0.02336,0.0236,94594.36,2265.62
2018-11-09,TRXUSD,0.02379,0.02441,0.02357,0.02402,25686.04,607.76
2018-11-08,TRXUSD,0.02425,0.02492,0.02372,0.02379,84402.12,2028.71
2018-11-07,TRXUSD,0.025,0.02517,0.024,0.02425,54954.14,1362.34
2018-11-06,TRXUSD,0.02447,0.02522,0.02409,0.025,157391.3,3852.34
2018-11-05,TRXUSD,0.02401,0.02447,0.02306,0.02447,34262.13,823.79
2018-11-04,TRXUSD,0.0236,0.025,0.023,0.02401,41873.85,1004.84
2018-11-03,TRXUSD,0.02354,0.0255,0.02316,0.0236,51031.78,1231.12
2018-11-02,TRXUSD,0.023,0.0239,0.023,0.02354,20046.12,466.17
2018-11-01,TRXUSD,0.02351,0.02353,0.023,0.023,21046.66,489.77
2018-10-31,TRXUSD,0.02286,0.0239,0.02286,0.02351,32318.15,752.75
2018-10-30,TRXUSD,0.0229,0.02367,0.02284,0.02286,9188.01,211.45
2018-10-29,TRXUSD,0.02436,0.02436,0.0228,0.0229,95618.28,2270.16
2018-10-28,TRXUSD,0.02422,0.02466,0.02391,0.02436,40107.26,969.95
2018-10-27,TRXUSD,0.02465,0.02486,0.02396,0.02422,36888.0,895.68
2018-10-26,TRXUSD,0.02403,0.02465,0.0239,0.02465,86087.51,2091.01
2018-10-25,TRXUSD,0.02456,0.02482,0.024,0.02403,32534.28,789.89
2018-10-24,TRXUSD,0.02418,0.02483,0.02418,0.02456,26856.9,658.79
2018-10-23,TRXUSD,0.02496,0.02499,0.024,0.02418,24524.48,603.88
2018-10-22,TRXUSD,0.0252,0.0258,0.024,0.02496,89225.52,2240.43
2018-10-21,TRXUSD,0.025,0.02592,0.025,0.0252,44336.55,1123.36
2018-10-20,TRXUSD,0.0247,0.02549,0.0247,0.025,25013.8,624.69
2018-10-19,TRXUSD,0.02454,0.02525,0.02454,0.0247,37277.41,925.39
2018-10-18,TRXUSD,0.0249,0.0259,0.0236,0.02454,65990.87,1668.87
2018-10-17,TRXUSD,0.025,0.02536,0.02454,0.0249,95637.11,2375.99
2018-10-16,TRXUSD,0.02568,0.026,0.0249,0.025,111300.3,2808.12
2018-10-15,TRXUSD,0.02502,0.02629,0.02428,0.02568,144137.23,3656.18
2018-10-14,TRXUSD,0.02489,0.02585,0.02404,0.02502,488242.26,12390.82
2018-10-13,TRXUSD,0.02477,0.02512,0.0236,0.02489,77030.72,1904.87
2018-10-12,TRXUSD,0.02281,0.0248,0.02253,0.02477,30592.35,722.13
2018-10-11,TRXUSD,0.02645,0.02645,0.02281,0.02281,404363.77,9885.02
2018-10-10,TRXUSD,0.02564,0.02672,0.02545,0.02645,256883.12,6603.42
2018-10-09,TRXUSD,0.02674,0.02698,0.0256,0.02564,95939.99,2500.8
2018-10-08,TRXUSD,0.02719,0.02777,0.02554,0.02674,277683.01,7468.1
2018-10-07,TRXUSD,0.02315,0.02719,0.02315,0.02719,335023.7,8300.24
2018-10-06,TRXUSD,0.0229,0.0247,0.0228,0.02315,119049.41,2791.71
2018-10-05,TRXUSD,0.02271,0.02327,0.02229,0.0229,121140.63,2777.37
2018-10-04,TRXUSD,0.02195,0.02355,0.02159,0.02271,136785.93,3097.13
2018-10-03,TRXUSD,0.0226,0.0226,0.0215,0.02195,195226.92,4258.51
2018-10-02,TRXUSD,0.02277,0.02282,0.0216,0.0226,25119.39,564.31
2018-10-01,TRXUSD,0.02287,0.02287,0.0221,0.02277,131881.84,2956.6
2018-09-30,TRXUSD,0.02258,0.02313,0.02245,0.02287,29237.52,662.61
2018-09-29,TRXUSD,0.02144,0.02259,0.02144,0.02258,27222.27,605.7
2018-09-28,TRXUSD,0.02256,0.02337,0.02144,0.02144,109729.12,2459.9
2018-09-27,TRXUSD,0.0224,0.0236,0.02186,0.02256,119896.58,2742.01
2018-09-26,TRXUSD,0.02206,0.023,0.02164,0.0224,78168.6,1742.11
2018-09-25,TRXUSD,0.02257,0.02257,0.02055,0.02206,183324.4,4042.75
2018-09-24,TRXUSD,0.024,0.024,0.0224,0.02257,342222.96,7893.14
2018-09-23,TRXUSD,0.02333,0.02486,0.02333,0.024,84817.1,2058.31
2018-09-22,TRXUSD,0.02503,0.02503,0.023,0.02333,160049.33,3731.67
2018-09-21,TRXUSD,0.02239,0.0259,0.0215,0.02503,1382221.5,32311.31
2018-09-20,TRXUSD,0.02041,0.0225,0.02041,0.02239,204300.14,4421.8
2018-09-19,TRXUSD,0.0203,0.02089,0.01986,0.02041,89133.41,1796.67
2018-09-18,TRXUSD,0.01996,0.02099,0.0195,0.0203,139620.19,2819.25
2018-09-17,TRXUSD,0.02045,0.021,0.01978,0.01996,115215.23,2335.74
2018-09-16,TRXUSD,0.02055,0.02114,0.02004,0.02045,187552.6,3916.69
2018-09-15,TRXUSD,0.02041,0.02139,0.02035,0.02055,70587.09,1476.1
2018-09-14,TRXUSD,0.02099,0.0217,0.01988,0.02041,234359.47,4926.23
2018-09-13,TRXUSD,0.01931,0.02111,0.01902,0.02099,245849.74,4986.82
2018-09-12,TRXUSD,0.01974,0.01975,0.0188,0.01931,315077.59,6013.38
2018-09-11,TRXUSD,0.02124,0.02148,0.01901,0.01974,251151.59,5091.43
2018-09-10,TRXUSD,0.02,0.02391,0.0199,0.02124,138099.27,2911.41
2018-09-09,TRXUSD,0.02027,0.02219,0.02,0.02,97629.05,2011.27
2018-09-08,TRXUSD,0.02159,0.022,0.02026,0.02027,94428.95,2005.69
2018-09-07,TRXUSD,0.02225,0.0265,0.02121,0.02159,244186.39,5375.67
2018-09-06,TRXUSD,0.0225,0.02264,0.02151,0.02225,240317.74,5279.54
2018-09-05,TRXUSD,0.0259,0.0269,0.02195,0.0225,265390.01,6393.97
2018-09-04,TRXUSD,0.0254,0.027,0.0254,0.0259,135800.96,3559.96
2018-09-03,TRXUSD,0.02562,0.02604,0.02531,0.0254,204033.57,5227.76
2018-09-02,TRXUSD,0.02719,0.02719,0.02534,0.02562,116244.3,3019.05
2018-09-01,TRXUSD,0.02511,0.0283,0.02511,0.02719,261311.21,6954.73
2018-08-31,TRXUSD,0.02538,0.02614,0.02451,0.02511,236186.68,6058.93
2018-08-30,TRXUSD,0.0256,0.02657,0.02385,0.02538,168612.49,4206.73
2018-08-29,TRXUSD,0.02759,0.0277,0.02501,0.0256,153251.18,4010.11
2018-08-28,TRXUSD,0.02383,0.02827,0.02383,0.02759,451247.17,12032.81
2018-08-27,TRXUSD,0.0229,0.02444,0.0222,0.02383,132776.97,3084.49
2018-08-26,TRXUSD,0.02238,0.0232,0.02194,0.0229,98936.04,2226.98
2018-08-25,TRXUSD,0.02199,0.02271,0.02155,0.02238,174486.05,3851.04
2018-08-24,TRXUSD,0.021,0.022,0.0205,0.02199,117121.39,2533.28
2018-08-23,TRXUSD,0.02082,0.02122,0.02011,0.021,69234.52,1423.0
2018-08-22,TRXUSD,0.0213,0.0224,0.02,0.02082,101315.95,2167.57
2018-08-21,TRXUSD,0.02102,0.02295,0.02095,0.0213,59499.39,1307.48
2018-08-20,TRXUSD,0.02305,0.0236,0.02101,0.02102,134575.59,3020.91
2018-08-19,TRXUSD,0.02264,0.02424,0.02154,0.02305,127545.08,2930.87
2018-08-18,TRXUSD,0.02304,0.02476,0.02072,0.02264,154718.27,3458.35
