Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume ETH
2019-07-06,ETCETH,0.02726,0.02734,0.0267,0.02717,1907258.52,51402.85
2019-07-05,ETCETH,0.02736,0.0274,0.02649,0.02726,1969106.29,53044.5
2019-07-04,ETCETH,0.02597,0.02777,0.0259,0.02736,1991786.72,53221.28
2019-07-03,ETCETH,0.02646,0.02664,0.02593,0.02597,2020564.0,53239.04
2019-07-02,ETCETH,0.02638,0.02711,0.0263,0.02646,1986467.22,53152.62
2019-07-01,ETCETH,0.02659,0.02691,0.02582,0.02637,1956849.81,51789.96
2019-06-30,ETCETH,0.02597,0.02706,0.02573,0.02659,1995661.75,52886.09
2019-06-29,ETCETH,0.02581,0.0268,0.02562,0.02597,1939372.28,50554.25
2019-06-28,ETCETH,0.02608,0.02629,0.02528,0.02581,1955784.74,50546.78
2019-06-27,ETCETH,0.02682,0.02701,0.02405,0.02608,2791609.98,72554.38
2019-06-26,ETCETH,0.02912,0.02935,0.02636,0.02682,1798672.4,49727.06
2019-06-25,ETCETH,0.02984,0.03,0.02908,0.02912,2046431.31,60218.73
2019-06-24,ETCETH,0.03016,0.03042,0.02945,0.02984,1946921.61,58164.26
2019-06-23,ETCETH,0.02947,0.03103,0.02919,0.03016,2132102.51,63540.87
2019-06-22,ETCETH,0.02959,0.03007,0.02872,0.02947,2342104.97,68815.53
2019-06-21,ETCETH,0.03127,0.03147,0.02929,0.02959,1809452.83,54419.21
2019-06-20,ETCETH,0.03181,0.03186,0.03113,0.03127,1878199.58,59213.53
2019-06-19,ETCETH,0.03185,0.03229,0.03161,0.03181,1924846.68,61319.82
2019-06-18,ETCETH,0.03212,0.03248,0.03156,0.03185,1868436.86,59821.83
2019-06-17,ETCETH,0.03245,0.03264,0.03199,0.03212,1968353.89,63528.45
2019-06-16,ETCETH,0.03206,0.03284,0.03154,0.03245,1291794.34,41494.06
2019-06-15,ETCETH,0.03251,0.03281,0.03173,0.03206,5249739.47,170426.53
2019-06-14,ETCETH,0.03352,0.03357,0.03189,0.03251,2062364.07,67478.55
2019-06-13,ETCETH,0.03297,0.03379,0.03269,0.03352,2255864.61,74722.01
2019-06-12,ETCETH,0.03371,0.03423,0.03262,0.03297,2098019.98,69769.27
2019-06-11,ETCETH,0.03367,0.03425,0.03323,0.03371,1231832.28,41416.24
2019-06-10,ETCETH,0.03512,0.03525,0.03426,0.03437,698587.74,24167.51
2019-06-09,ETCETH,0.03456,0.0352,0.03403,0.03512,2051268.12,70830.07
2019-06-08,ETCETH,0.03294,0.03553,0.03276,0.03456,527455.7,17894.52
2019-06-07,ETCETH,0.03193,0.03321,0.03159,0.03294,1588363.58,51458.86
2019-06-06,ETCETH,0.03298,0.03331,0.03088,0.03193,1664822.94,53338.59
2019-06-05,ETCETH,0.03421,0.03459,0.03252,0.03298,1580723.46,52511.85
2019-06-04,ETCETH,0.03736,0.03741,0.0317,0.03421,2105672.51,74082.55
2019-06-03,ETCETH,0.03547,0.03807,0.03473,0.03736,1583862.61,57387.72
2019-06-02,ETCETH,0.0325,0.03581,0.03234,0.03547,1784425.11,60802.07
2019-06-01,ETCETH,0.03228,0.03292,0.03157,0.0325,2168189.46,70233.48
2019-05-31,ETCETH,0.03185,0.03269,0.0312,0.03228,2444789.18,78217.95
2019-05-30,ETCETH,0.03051,0.03258,0.02984,0.03185,2379027.88,73562.93
2019-05-29,ETCETH,0.03036,0.03095,0.02913,0.03051,1939541.98,58559.96
2019-05-28,ETCETH,0.03007,0.03117,0.02977,0.03036,2000142.22,60991.77
2019-05-27,ETCETH,0.0288,0.03046,0.02844,0.03007,1877294.59,54656.44
2019-05-26,ETCETH,0.02905,0.02914,0.02823,0.0288,1585761.8,45746.2
2019-05-25,ETCETH,0.02927,0.02933,0.02846,0.02905,1197207.36,34608.14
2019-05-24,ETCETH,0.0288,0.0295,0.02806,0.02927,1422793.96,41242.08
2019-05-23,ETCETH,0.02832,0.02902,0.0282,0.0288,1554907.95,44519.01
2019-05-22,ETCETH,0.02913,0.02916,0.02792,0.02832,1697134.1,48743.81
2019-05-21,ETCETH,0.02939,0.03027,0.02866,0.02913,1701818.3,49907.67
2019-05-20,ETCETH,0.02991,0.0306,0.02913,0.02939,1803433.95,53592.52
2019-05-19,ETCETH,0.03064,0.03101,0.02974,0.02991,1852701.07,56125.33
2019-05-18,ETCETH,0.02972,0.03117,0.02962,0.03064,1823614.52,55598.22
2019-05-17,ETCETH,0.02897,0.03106,0.02894,0.02972,2363692.71,70896.19
2019-05-16,ETCETH,0.03077,0.03171,0.02814,0.02897,2728178.36,81797.08
2019-05-15,ETCETH,0.03024,0.03191,0.02928,0.03077,2425367.81,73879.26
2019-05-14,ETCETH,0.03094,0.03205,0.02971,0.03024,1775924.71,54771.1
2019-05-13,ETCETH,0.03101,0.03251,0.02995,0.03094,1953617.31,61068.34
2019-05-12,ETCETH,0.03149,0.03193,0.03058,0.03101,2094579.61,65372.46
2019-05-11,ETCETH,0.03258,0.03305,0.03091,0.03149,2267572.75,71892.56
2019-05-10,ETCETH,0.03265,0.03277,0.03202,0.03258,1857334.76,60110.23
2019-05-09,ETCETH,0.03337,0.03357,0.0325,0.03265,1963107.85,65161.8
2019-05-08,ETCETH,0.03353,0.03412,0.03309,0.03337,1865649.5,62498.33
2019-05-07,ETCETH,0.03282,0.03296,0.0319,0.03268,819340.99,26706.48
2019-05-06,ETCETH,0.03511,0.03545,0.03243,0.03282,1892738.65,63919.53
2019-05-05,ETCETH,0.03564,0.03587,0.0348,0.03511,1772672.06,62680.95
2019-05-04,ETCETH,0.03609,0.03628,0.03527,0.03564,1832300.27,65487.44
2019-05-03,ETCETH,0.03574,0.03645,0.03494,0.03609,1887859.9,67626.73
2019-05-02,ETCETH,0.03631,0.03638,0.03552,0.03574,1696790.37,61064.26
2019-05-01,ETCETH,0.03634,0.03679,0.03577,0.03631,1772734.48,64480.8
2019-04-30,ETCETH,0.036,0.03697,0.03587,0.03634,1808533.54,65804.24
2019-04-29,ETCETH,0.03566,0.03705,0.03558,0.036,2116714.68,76502.57
2019-04-28,ETCETH,0.03479,0.03592,0.03443,0.03566,2274949.45,79797.03
2019-04-27,ETCETH,0.03474,0.03574,0.03442,0.03479,2107336.84,73690.84
2019-04-26,ETCETH,0.03517,0.03546,0.03402,0.03474,2142954.02,74499.05
2019-04-25,ETCETH,0.03366,0.0358,0.03366,0.03517,1942375.81,66800.7
2019-04-24,ETCETH,0.0347,0.03486,0.03133,0.03366,2213102.33,74356.43
2019-04-23,ETCETH,0.03458,0.03511,0.03385,0.0347,1656800.68,57267.36
2019-04-22,ETCETH,0.03488,0.03494,0.0343,0.03458,1164911.44,40282.5
2019-04-21,ETCETH,0.036,0.036,0.03413,0.03488,1358232.42,47300.02
2019-04-20,ETCETH,0.03622,0.03628,0.03556,0.036,914296.45,32907.13
2019-04-19,ETCETH,0.03648,0.03676,0.03595,0.03622,1314135.85,47755.84
2019-04-18,ETCETH,0.0373,0.03739,0.0357,0.03648,1295404.92,47235.22
2019-04-17,ETCETH,0.0377,0.03784,0.03701,0.0373,1437164.51,53720.29
2019-04-16,ETCETH,0.03853,0.03853,0.03711,0.0377,1590885.78,60196.12
2019-04-15,ETCETH,0.03833,0.03873,0.0378,0.03853,1537537.7,58898.89
2019-04-14,ETCETH,0.03861,0.03872,0.03785,0.03833,1345866.89,51533.07
2019-04-13,ETCETH,0.03867,0.03915,0.03784,0.03861,1596667.86,61458.52
2019-04-12,ETCETH,0.03803,0.03926,0.03681,0.03867,1942224.63,74042.43
2019-04-11,ETCETH,0.03971,0.03977,0.03648,0.03803,2335208.06,89381.32
2019-04-10,ETCETH,0.03968,0.04083,0.03879,0.03971,2075942.69,81756.2
2019-04-09,ETCETH,0.0398,0.04123,0.03844,0.03968,2140231.69,84237.28
2019-04-08,ETCETH,0.04396,0.04519,0.03822,0.0398,2583295.8,103984.85
2019-04-07,ETCETH,0.03616,0.0479,0.03616,0.04396,2953617.3,123619.45
2019-04-06,ETCETH,0.03473,0.03635,0.03411,0.03616,1697539.92,59366.1
2019-04-05,ETCETH,0.03388,0.03617,0.03385,0.03473,1657638.58,57572.8
2019-04-04,ETCETH,0.03378,0.03441,0.0334,0.03388,2107077.81,71461.74
2019-04-03,ETCETH,0.03323,0.03497,0.03285,0.03378,2630683.14,89104.61
2019-04-02,ETCETH,0.03403,0.03463,0.03275,0.03323,2172544.19,73141.09
2019-04-01,ETCETH,0.03409,0.03427,0.03365,0.03403,987136.74,33526.66
2019-03-19,ETCETH,0.0319,0.03195,0.03164,0.03177,28980.16,922.15
2019-03-18,ETCETH,0.03182,0.03215,0.03158,0.0319,456083.66,14493.87
2019-03-17,ETCETH,0.03182,0.03236,0.03159,0.03182,500328.87,15921.82
2019-03-16,ETCETH,0.03222,0.0331,0.03155,0.03182,513436.48,16413.3
2019-03-15,ETCETH,0.03247,0.03301,0.03201,0.03222,502107.85,16335.68
2019-03-14,ETCETH,0.03201,0.033,0.03177,0.03247,432587.54,13953.13
2019-03-13,ETCETH,0.03199,0.03225,0.03183,0.03201,20207.32,647.34
2019-03-12,ETCETH,0.03153,0.03242,0.03147,0.03199,156949.7,4998.87
2019-03-11,ETCETH,0.03183,0.03214,0.03124,0.03153,483278.38,15384.66
2019-03-10,ETCETH,0.03093,0.03203,0.03088,0.03183,499338.57,15618.83
2019-03-09,ETCETH,0.03134,0.03154,0.03083,0.03093,516429.24,16117.21
2019-03-08,ETCETH,0.03182,0.03219,0.03109,0.03134,535865.41,16922.29
2019-03-07,ETCETH,0.03106,0.0321,0.03085,0.03182,500454.1,15866.91
2019-03-06,ETCETH,0.03121,0.03135,0.03057,0.03106,548476.59,17018.74
2019-03-05,ETCETH,0.03247,0.03288,0.03102,0.03121,647584.41,20683.33
2019-03-04,ETCETH,0.03246,0.03331,0.03184,0.03247,540367.4,17568.24
2019-03-03,ETCETH,0.03197,0.03289,0.03157,0.03246,488273.84,15620.51
2019-03-02,ETCETH,0.03126,0.03342,0.03116,0.03197,547984.19,17605.34
2019-03-01,ETCETH,0.03123,0.03162,0.03076,0.03126,495019.54,15439.53
2019-02-28,ETCETH,0.03178,0.03191,0.03085,0.03123,513108.49,16055.71
2019-02-27,ETCETH,0.03125,0.03301,0.03099,0.03178,517103.94,16329.95
2019-02-26,ETCETH,0.0307,0.0315,0.0307,0.03125,434454.61,13538.15
2019-02-25,ETCETH,0.03087,0.03115,0.02987,0.0307,532009.63,16199.19
2019-02-24,ETCETH,0.03051,0.03258,0.02975,0.03087,696278.16,21117.95
2019-02-23,ETCETH,0.03177,0.03208,0.03023,0.03051,514270.92,16049.64
2019-02-22,ETCETH,0.03091,0.03244,0.0305,0.03177,471352.23,14695.69
2019-02-21,ETCETH,0.03151,0.03184,0.03046,0.03091,524645.04,16278.05
2019-02-20,ETCETH,0.03163,0.03211,0.03103,0.03151,497495.53,15685.12
2019-02-19,ETCETH,0.03005,0.03249,0.02998,0.03163,482395.65,15121.34
2019-02-18,ETCETH,0.03118,0.03161,0.02967,0.03005,416266.11,12681.04
2019-02-17,ETCETH,0.03329,0.0334,0.03077,0.03118,528145.27,17166.09
2019-02-16,ETCETH,0.03367,0.03396,0.03291,0.03329,441754.0,14786.51
2019-02-15,ETCETH,0.03409,0.0343,0.03335,0.03367,454366.58,15305.64
2019-02-14,ETCETH,0.0336,0.03409,0.03306,0.03409,459710.92,15493.11
2019-02-13,ETCETH,0.03326,0.03403,0.0329,0.0336,448799.56,15017.64
2019-02-12,ETCETH,0.03366,0.03436,0.03295,0.03326,406861.11,13756.96
2019-02-11,ETCETH,0.03326,0.03446,0.03297,0.03366,475736.08,15954.25
2019-02-10,ETCETH,0.03415,0.03428,0.033,0.03326,501555.56,16975.62
2019-02-09,ETCETH,0.03464,0.03509,0.03386,0.03415,473182.68,16326.15
2019-02-08,ETCETH,0.03691,0.03706,0.03452,0.03464,568293.19,20446.66
2019-02-07,ETCETH,0.03582,0.03718,0.03533,0.03691,504785.33,18299.68
2019-02-06,ETCETH,0.03599,0.03723,0.03549,0.03582,464227.04,16676.37
2019-02-05,ETCETH,0.03604,0.03638,0.03589,0.03599,448428.2,16205.22
2019-02-04,ETCETH,0.03632,0.0365,0.03585,0.03604,442935.88,16042.02
2019-02-03,ETCETH,0.03607,0.03668,0.03581,0.03632,474601.69,17210.24
2019-02-02,ETCETH,0.03655,0.03677,0.03593,0.03607,570338.66,20801.44
2019-02-01,ETCETH,0.03693,0.03749,0.03636,0.03655,621814.73,22935.58
2019-01-31,ETCETH,0.03667,0.03705,0.03618,0.03693,508503.85,18631.01
2019-01-30,ETCETH,0.037,0.03736,0.03618,0.03667,551577.95,20336.09
2019-01-29,ETCETH,0.03712,0.03793,0.03694,0.037,492456.38,18372.99
2019-01-28,ETCETH,0.03755,0.03792,0.03678,0.03712,470543.97,17536.32
2019-01-27,ETCETH,0.03706,0.03755,0.03653,0.03755,467486.63,17269.28
2019-01-26,ETCETH,0.03745,0.03757,0.03693,0.03706,457524.15,17015.94
2019-01-25,ETCETH,0.0366,0.03764,0.03624,0.03745,542752.24,20157.4
2019-01-24,ETCETH,0.03658,0.03694,0.03624,0.0366,453247.48,16602.31
2019-01-23,ETCETH,0.03627,0.03708,0.03607,0.03658,452100.68,16515.7
2019-01-22,ETCETH,0.03649,0.03712,0.03597,0.03627,450645.01,16364.12
2019-01-21,ETCETH,0.03591,0.03715,0.0358,0.03649,468104.23,17091.29
2019-01-20,ETCETH,0.03546,0.03629,0.03533,0.03591,488235.49,17479.48
2019-01-19,ETCETH,0.03621,0.03716,0.03534,0.03546,551115.15,19960.78
2019-01-18,ETCETH,0.03633,0.03653,0.03524,0.03621,453894.69,16306.97
2019-01-17,ETCETH,0.03491,0.03749,0.03481,0.03633,491498.38,17548.43
2019-01-16,ETCETH,0.03464,0.03565,0.03416,0.03491,502563.31,17587.11
2019-01-15,ETCETH,0.03382,0.03518,0.03307,0.03464,490386.11,16585.18
2019-01-14,ETCETH,0.03621,0.03662,0.03376,0.03382,481931.59,17083.21
2019-01-13,ETCETH,0.03612,0.03671,0.03506,0.03621,508249.96,18364.54
2019-01-12,ETCETH,0.03514,0.0379,0.03486,0.03612,567891.26,20474.38
2019-01-11,ETCETH,0.03464,0.03596,0.03437,0.03514,509129.28,17914.4
2019-01-10,ETCETH,0.03312,0.03511,0.03309,0.03464,642752.31,21905.46
2019-01-09,ETCETH,0.03313,0.03345,0.03263,0.03312,515544.59,17079.44
2019-01-08,ETCETH,0.03227,0.03375,0.03214,0.03313,663497.45,21954.09
2019-01-07,ETCETH,0.03508,0.03508,0.03185,0.03227,512589.31,17334.77
2019-01-06,ETCETH,0.03304,0.03543,0.03294,0.03508,494331.18,16885.36
2019-01-05,ETCETH,0.03424,0.03424,0.03266,0.03304,540547.29,17881.33
2019-01-04,ETCETH,0.03425,0.03445,0.03306,0.03424,491521.51,16625.09
2019-01-03,ETCETH,0.03493,0.03526,0.03383,0.03425,511826.63,17700.07
2019-01-02,ETCETH,0.0376,0.03779,0.03454,0.03493,564273.06,20278.89
2019-01-01,ETCETH,0.03795,0.03846,0.0363,0.0376,503711.0,18942.92
2018-12-31,ETCETH,0.03793,0.0384,0.03726,0.03795,513330.48,19482.33
2018-12-30,ETCETH,0.03782,0.03869,0.03741,0.03793,532505.14,20318.02
2018-12-29,ETCETH,0.03807,0.03946,0.0366,0.03782,746032.73,28819.25
2018-12-28,ETCETH,0.04132,0.04305,0.03801,0.03807,649584.86,26654.29
2018-12-27,ETCETH,0.04183,0.04369,0.04042,0.04132,645497.26,27105.22
2018-12-26,ETCETH,0.03652,0.042,0.03595,0.04183,749109.51,28574.68
2018-12-25,ETCETH,0.0366,0.03723,0.03482,0.03652,687313.24,25084.59
2018-12-24,ETCETH,0.03753,0.0382,0.03452,0.0366,728457.01,26321.01
2018-12-23,ETCETH,0.04,0.04,0.03692,0.03753,583331.84,22073.62
2018-12-22,ETCETH,0.04145,0.04192,0.03944,0.04,469309.27,18981.7
2018-12-21,ETCETH,0.0413,0.04237,0.04024,0.04145,562976.52,23231.16
2018-12-20,ETCETH,0.04361,0.04458,0.04055,0.0413,693667.02,29628.14
2018-12-19,ETCETH,0.04141,0.0453,0.04071,0.04361,767332.24,32651.72
2018-12-18,ETCETH,0.04206,0.0445,0.04118,0.04141,655129.73,27775.23
2018-12-17,ETCETH,0.04265,0.04336,0.04138,0.04206,592041.65,25159.64
2018-12-16,ETCETH,0.04302,0.0438,0.04195,0.04265,532999.67,22903.74
2018-12-15,ETCETH,0.0443,0.0445,0.0422,0.04302,649192.59,27971.06
2018-12-14,ETCETH,0.04471,0.04476,0.04279,0.0443,549170.76,24056.53
2018-12-13,ETCETH,0.04319,0.04542,0.04219,0.04471,654137.63,28348.3
2018-12-12,ETCETH,0.04204,0.04328,0.04137,0.04319,589335.58,25025.35
2018-12-11,ETCETH,0.04267,0.04528,0.04193,0.04195,600543.13,26135.51
2018-12-10,ETCETH,0.04184,0.04339,0.04059,0.04267,576439.26,24335.4
2018-12-09,ETCETH,0.04191,0.04342,0.04121,0.04184,583630.29,24653.87
2018-12-08,ETCETH,0.04107,0.04309,0.04041,0.04191,746839.5,31055.22
2018-12-07,ETCETH,0.03833,0.04285,0.03746,0.04107,848731.64,34483.08
2018-12-06,ETCETH,0.03939,0.04193,0.03772,0.03833,604068.4,24122.94
2018-12-05,ETCETH,0.04019,0.04124,0.03869,0.03939,562320.75,22600.98
2018-12-04,ETCETH,0.04151,0.04254,0.03965,0.04019,897867.19,37457.94
2018-12-03,ETCETH,0.04445,0.04491,0.04116,0.04151,663025.72,28895.14
2018-12-02,ETCETH,0.04097,0.04549,0.04089,0.04445,750421.81,31881.95
2018-12-01,ETCETH,0.04071,0.04159,0.04003,0.04097,899114.0,36695.73
2018-11-30,ETCETH,0.0418,0.04238,0.04034,0.04076,769643.05,32086.62
2018-11-29,ETCETH,0.04069,0.0421,0.04041,0.0418,547978.77,22561.42
2018-11-28,ETCETH,0.04115,0.04187,0.04009,0.04069,848684.63,34859.3
2018-11-27,ETCETH,0.03962,0.04363,0.03962,0.04115,528969.45,21603.64
2018-11-26,ETCETH,0.04096,0.04157,0.03939,0.03962,494009.82,20061.55
2018-11-25,ETCETH,0.04205,0.04239,0.04007,0.04096,596563.41,24537.5
2018-11-24,ETCETH,0.04204,0.04232,0.04,0.04205,495036.5,20542.97
2018-11-23,ETCETH,0.04178,0.04333,0.04078,0.04204,495216.87,20718.49
2018-11-22,ETCETH,0.04228,0.04336,0.04166,0.04178,461519.75,19658.84
2018-11-21,ETCETH,0.0421,0.04289,0.04115,0.04228,472449.58,19853.16
2018-11-20,ETCETH,0.04154,0.04392,0.04018,0.0421,653805.44,27337.73
2018-11-19,ETCETH,0.04215,0.04333,0.03997,0.04154,514246.19,21504.93
2018-11-18,ETCETH,0.04239,0.04332,0.042,0.04215,442177.74,18875.04
2018-11-17,ETCETH,0.04262,0.0431,0.04208,0.04239,443548.66,18924.63
2018-11-16,ETCETH,0.04294,0.04328,0.04239,0.04262,464770.5,19893.22
2018-11-15,ETCETH,0.0437,0.04475,0.04202,0.04294,565887.51,24389.56
2018-11-14,ETCETH,0.04372,0.04608,0.038,0.0437,718223.6,31109.41
2018-11-13,ETCETH,0.04346,0.04409,0.0434,0.04372,465790.35,20318.33
2018-11-12,ETCETH,0.04351,0.04406,0.0434,0.04346,446732.34,19518.19
2018-11-11,ETCETH,0.04471,0.04471,0.04265,0.04351,456444.31,20140.28
2018-11-10,ETCETH,0.04519,0.04553,0.04449,0.04471,441596.67,19839.46
2018-11-09,ETCETH,0.0447,0.04538,0.04454,0.04519,470769.26,21211.8
2018-11-08,ETCETH,0.04435,0.04493,0.044,0.0447,447919.91,19890.45
2018-11-07,ETCETH,0.04549,0.04549,0.04376,0.04435,485091.35,21503.01
2018-11-06,ETCETH,0.04507,0.04572,0.04445,0.04549,490503.61,22066.85
2018-11-05,ETCETH,0.04513,0.04528,0.04411,0.04507,470335.95,21132.61
2018-11-04,ETCETH,0.04564,0.04683,0.04408,0.04513,474607.39,21766.79
2018-11-03,ETCETH,0.04557,0.04599,0.04534,0.04564,451324.21,20597.17
2018-11-02,ETCETH,0.04559,0.04574,0.04521,0.04557,458143.87,20827.91
2018-11-01,ETCETH,0.04573,0.04585,0.0453,0.04559,463161.35,21097.7
2018-10-31,ETCETH,0.04578,0.04603,0.04519,0.04573,473481.83,21672.07
2018-10-30,ETCETH,0.04628,0.04676,0.04544,0.04578,625472.61,28671.17
2018-10-29,ETCETH,0.04692,0.0476,0.04523,0.04628,711841.48,33153.33
2018-10-28,ETCETH,0.04736,0.04764,0.0468,0.04692,581562.21,27435.15
2018-10-27,ETCETH,0.04757,0.0477,0.04725,0.04736,446466.58,21187.47
2018-10-26,ETCETH,0.04791,0.048,0.04708,0.04757,436312.16,20764.32
2018-10-25,ETCETH,0.04784,0.04816,0.0476,0.04791,433901.62,20768.17
2018-10-24,ETCETH,0.04825,0.04863,0.04772,0.04784,417847.43,20121.52
2018-10-23,ETCETH,0.04927,0.05013,0.04772,0.04825,436221.44,21312.39
2018-10-22,ETCETH,0.04717,0.05021,0.04697,0.04927,504274.23,24393.79
2018-10-21,ETCETH,0.04717,0.04735,0.04688,0.04717,465143.14,21914.77
2018-10-20,ETCETH,0.04753,0.04767,0.04692,0.04717,472133.7,22300.53
2018-10-19,ETCETH,0.04755,0.04774,0.04678,0.04753,468764.72,22209.9
2018-10-18,ETCETH,0.04751,0.04792,0.04695,0.04755,479662.72,22722.92
2018-10-17,ETCETH,0.04634,0.04846,0.04599,0.04751,459896.19,21581.07
2018-10-16,ETCETH,0.04682,0.04701,0.04673,0.04697,10563.96,494.65
2018-10-15,ETCETH,0.04822,0.04857,0.04475,0.04682,571748.47,26741.24
2018-10-14,ETCETH,0.04761,0.04857,0.04756,0.04822,473279.28,22701.54
2018-10-13,ETCETH,0.0483,0.04849,0.0474,0.04761,497614.26,23776.37
2018-10-12,ETCETH,0.04795,0.04902,0.04754,0.0483,528072.9,25433.92
2018-10-11,ETCETH,0.04809,0.05088,0.04745,0.04795,740850.59,36295.58
2018-10-10,ETCETH,0.04787,0.04833,0.04762,0.04809,614730.51,29469.59
2018-10-09,ETCETH,0.04789,0.04818,0.04764,0.04787,461964.58,22107.52
2018-10-08,ETCETH,0.04838,0.04892,0.04764,0.04789,543228.31,26176.06
2018-10-07,ETCETH,0.04878,0.04878,0.04795,0.04838,548209.63,26487.99
2018-10-06,ETCETH,0.04853,0.04898,0.04809,0.04878,735921.14,35621.56
2018-10-05,ETCETH,0.04986,0.05019,0.04832,0.04853,629838.61,31107.13
2018-10-04,ETCETH,0.05051,0.05065,0.04941,0.04986,481602.61,23941.68
2018-10-03,ETCETH,0.04948,0.05075,0.04921,0.05051,467460.54,23387.88
2018-10-02,ETCETH,0.04856,0.04967,0.0484,0.04948,461258.7,22672.49
2018-10-01,ETCETH,0.04872,0.04937,0.04826,0.04856,477675.4,23339.38
2018-09-30,ETCETH,0.04927,0.04943,0.04789,0.04872,464225.05,22579.21
2018-09-29,ETCETH,0.05063,0.05146,0.0481,0.04927,484537.99,24154.88
2018-09-28,ETCETH,0.04991,0.05164,0.04945,0.05063,465489.2,23404.52
2018-09-27,ETCETH,0.05126,0.0523,0.04931,0.04991,483447.22,24655.17
2018-09-26,ETCETH,0.0506,0.0524,0.05027,0.05126,472207.6,24194.89
2018-09-25,ETCETH,0.04834,0.05381,0.04821,0.0506,500341.7,25041.57
2018-09-24,ETCETH,0.04734,0.04882,0.04694,0.04834,475232.67,22649.97
2018-09-23,ETCETH,0.04735,0.04837,0.04687,0.04734,483402.4,23042.67
2018-09-22,ETCETH,0.04731,0.04844,0.04657,0.04735,478242.9,22796.0
2018-09-21,ETCETH,0.04968,0.05064,0.04654,0.04731,503778.02,24877.04
2018-09-20,ETCETH,0.05128,0.05194,0.04918,0.04968,494865.96,25335.45
2018-09-19,ETCETH,0.05069,0.05343,0.04979,0.05128,597162.51,30346.83
2018-09-18,ETCETH,0.05231,0.05314,0.05022,0.05069,478151.03,24731.1
2018-09-17,ETCETH,0.05091,0.05442,0.05005,0.05231,490039.12,25087.07
2018-09-16,ETCETH,0.05098,0.05282,0.05002,0.05091,491941.27,25173.31
2018-09-15,ETCETH,0.05224,0.05299,0.05007,0.05098,490054.84,25234.34
2018-09-14,ETCETH,0.0526,0.05405,0.0505,0.05224,490462.37,25570.76
2018-09-13,ETCETH,0.05847,0.0585,0.05211,0.0526,504003.02,28083.99
2018-09-12,ETCETH,0.06088,0.06211,0.05747,0.05847,524481.21,31470.16
2018-09-11,ETCETH,0.05754,0.0617,0.05718,0.06088,498735.71,29648.1
2018-09-10,ETCETH,0.05711,0.05855,0.05636,0.05754,464431.34,26581.05
