Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-05-22 06-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 05-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 04-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 03-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 02-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 01-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 12-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 11-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 10-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 09-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 08-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 07-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 06-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 05-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 04-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 03-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 02-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 01-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-22 12-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 11-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 10-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 09-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 08-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 07-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 06-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 05-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 04-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 03-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 02-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 01-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 12-PM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 11-AM,BTCUSD,6618,6618,6618,6618,0.0,0.0
2019-05-21 10-AM,BTCUSD,7000,7000,6618,6618,0.0001,0.6618
2019-05-21 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-21 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-20 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-19 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-18 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-17 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-16 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-15 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-14 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-13 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 09-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 08-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 07-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 06-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 05-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 04-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 03-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 02-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 01-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 12-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 11-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 10-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 09-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 08-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 07-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 06-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 05-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 04-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 03-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 02-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 01-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-12 12-AM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-11 11-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-11 10-PM,BTCUSD,7000,7000,7000,7000,0.0,0.0
2019-05-11 09-PM,BTCUSD,4376,7000,4376,7000,0.1117,781.9
2019-05-11 08-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 07-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 06-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 05-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 04-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 03-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 02-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 01-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 12-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 11-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 10-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 09-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 08-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 07-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 06-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 05-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 04-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 03-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 02-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 01-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-11 12-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 11-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 10-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 09-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 08-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 07-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 06-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 05-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 04-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 03-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 02-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 01-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 12-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 11-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 10-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 09-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 08-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 07-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 06-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 05-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 04-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 03-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 02-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 01-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-10 12-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 11-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 10-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 09-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 08-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 07-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 06-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 05-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 04-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 03-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 02-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 01-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 12-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 11-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 10-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 09-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 08-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 07-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 06-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 05-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 04-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 03-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 02-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 01-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-09 12-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 11-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 10-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 09-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 08-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 07-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 06-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 05-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 04-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 03-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-08 02-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 09-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 08-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 07-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 06-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 05-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 04-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 03-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 02-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 01-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-06 12-AM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 11-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 10-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 09-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 08-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 07-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
2019-05-05 06-PM,BTCUSD,4376,4376,4376,4376,0.0,0.0
