Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2017-12-25 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-25 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-24 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-23 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-22 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-21 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-20 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-19 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-18 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-17 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-16 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-15 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-14 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-13 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-12 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-11 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-11 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-11 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-11 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2017-12-11 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
