Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-07-03,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-07-02,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-07-01,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-30,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-29,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-28,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-27,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-26,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-25,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-24,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-23,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-22,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-21,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-20,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-19,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-18,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-17,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-16,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-15,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-14,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-13,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-12,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-11,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-10,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-09,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-08,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-07,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-06,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-05,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-04,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-03,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-02,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-06-01,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-31,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-30,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-29,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-28,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-27,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-26,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-25,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-24,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-23,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-22,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-21,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-20,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-19,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-18,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-17,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-16,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-15,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-14,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-13,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-12,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-11,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-10,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-09,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-08,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-07,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-06,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-05,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-04,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-03,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-02,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-05-01,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-30,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-29,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-28,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-27,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-26,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-25,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-24,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-23,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-22,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-21,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-20,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-19,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-18,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-17,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-16,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-15,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-14,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-13,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-12,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-11,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-10,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
2019-04-09,ETHBTC,0.03315,0.03315,0.03315,0.03315,0.0,0.0
