Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-03-09,ETHBTC,0.03456,0.03538,0.03446,0.03481,256277.93,8935.54
2019-03-08,ETHBTC,0.03532,0.03544,0.0342,0.03456,237549.48,8310.32
2019-03-07,ETHBTC,0.03558,0.03588,0.03505,0.03532,193889.74,6876.24
2019-03-06,ETHBTC,0.03545,0.0361,0.035,0.03558,207479.84,7374.05
2019-03-05,ETHBTC,0.03383,0.0356,0.03373,0.03545,264549.07,9172.63
2019-03-04,ETHBTC,0.03429,0.03432,0.03336,0.03383,227458.23,7702.67
2019-03-03,ETHBTC,0.0347,0.03516,0.03385,0.03429,136599.95,4744.13
2019-03-02,ETHBTC,0.03539,0.03551,0.03429,0.0347,184898.06,6441.13
2019-03-01,ETHBTC,0.03549,0.03583,0.03526,0.03539,177809.3,6311.85
2019-02-28,ETHBTC,0.03537,0.036,0.03492,0.03549,324122.61,11524.51
2019-02-27,ETHBTC,0.03577,0.03654,0.0341,0.03537,290680.64,10347.41
2019-02-26,ETHBTC,0.03601,0.03613,0.03527,0.03577,240653.46,8606.59
2019-02-25,ETHBTC,0.0353,0.03678,0.0352,0.03601,346051.97,12507.56
2019-02-24,ETHBTC,0.03831,0.03985,0.03522,0.0353,452744.43,17082.36
2019-02-23,ETHBTC,0.03718,0.03908,0.03696,0.03831,227482.42,8617.91
2019-02-22,ETHBTC,0.037,0.0374,0.03662,0.03718,147335.95,5469.37
2019-02-21,ETHBTC,0.03741,0.03749,0.03651,0.037,176060.35,6501.07
2019-02-20,ETHBTC,0.03671,0.03763,0.03603,0.03741,254115.31,9353.71
2019-02-19,ETHBTC,0.03737,0.03795,0.0366,0.03671,298159.48,11145.23
2019-02-18,ETHBTC,0.03648,0.0383,0.03625,0.03737,452705.13,16851.23
2019-02-17,ETHBTC,0.03392,0.03699,0.03386,0.03648,330354.07,11640.69
2019-02-16,ETHBTC,0.03376,0.03423,0.03372,0.03392,145496.99,4932.4
2019-02-15,ETHBTC,0.03352,0.03411,0.0335,0.03376,138517.72,4681.99
2019-02-14,ETHBTC,0.03378,0.03437,0.0335,0.03352,150597.19,5101.84
2019-02-13,ETHBTC,0.03371,0.03448,0.03359,0.03378,176391.25,5981.61
2019-02-12,ETHBTC,0.03328,0.03395,0.033,0.03371,188280.29,6287.44
2019-02-11,ETHBTC,0.034,0.03412,0.03295,0.03328,194574.85,6485.52
2019-02-10,ETHBTC,0.03253,0.0342,0.03202,0.034,212105.89,6929.6
2019-02-09,ETHBTC,0.03258,0.03304,0.03234,0.03253,167271.91,5446.48
2019-02-08,ETHBTC,0.03074,0.03304,0.0306,0.03258,265555.21,8505.53
2019-02-07,ETHBTC,0.0307,0.03101,0.03063,0.03074,120669.31,3717.53
2019-02-06,ETHBTC,0.03091,0.03105,0.02986,0.0307,181989.69,5529.49
2019-02-05,ETHBTC,0.03108,0.03116,0.03081,0.03091,138843.23,4301.83
2019-02-04,ETHBTC,0.03104,0.03138,0.03085,0.03108,125808.93,3912.92
2019-02-03,ETHBTC,0.03152,0.03167,0.03087,0.03104,123995.46,3875.74
2019-02-02,ETHBTC,0.03083,0.03162,0.03077,0.03152,115686.09,3588.0
2019-02-01,ETHBTC,0.031,0.03114,0.03046,0.03083,146212.39,4501.65
2019-01-31,ETHBTC,0.03131,0.03176,0.03077,0.031,183583.54,5723.6
2019-01-30,ETHBTC,0.03062,0.03159,0.03044,0.03131,187206.19,5808.27
2019-01-29,ETHBTC,0.03072,0.03099,0.03023,0.03062,201121.63,6171.84
2019-01-28,ETHBTC,0.03157,0.03173,0.02981,0.03072,320413.19,9826.31
2019-01-27,ETHBTC,0.03234,0.03243,0.03155,0.03157,200281.19,6419.07
2019-01-26,ETHBTC,0.03231,0.03258,0.03213,0.03234,142179.46,4605.23
2019-01-25,ETHBTC,0.03261,0.03299,0.03225,0.03231,179750.89,5844.79
2019-01-24,ETHBTC,0.03277,0.03283,0.03222,0.03261,226584.87,7384.48
2019-01-23,ETHBTC,0.033,0.03311,0.0326,0.03277,176266.95,5799.45
2019-01-22,ETHBTC,0.03277,0.03316,0.03224,0.033,190551.44,6263.39
2019-01-21,ETHBTC,0.03321,0.03329,0.03241,0.03277,145567.13,4791.11
2019-01-20,ETHBTC,0.03344,0.03352,0.03297,0.03321,186121.62,6194.63
2019-01-19,ETHBTC,0.03315,0.03377,0.03313,0.03344,162741.18,5438.21
2019-01-18,ETHBTC,0.03365,0.03372,0.03295,0.03315,165168.06,5517.24
2019-01-17,ETHBTC,0.03384,0.03397,0.03308,0.03365,211238.05,7095.91
2019-01-16,ETHBTC,0.0335,0.03478,0.03328,0.03384,258912.0,8748.59
2019-01-15,ETHBTC,0.03501,0.03556,0.0329,0.0335,301829.16,10400.34
2019-01-14,ETHBTC,0.03284,0.03548,0.03281,0.03501,267589.51,9103.15
2019-01-13,ETHBTC,0.0344,0.03445,0.03236,0.03284,175593.11,5878.96
2019-01-12,ETHBTC,0.03462,0.035,0.03418,0.0344,152215.4,5274.05
2019-01-11,ETHBTC,0.03485,0.03532,0.03372,0.03462,249618.28,8639.91
2019-01-10,ETHBTC,0.03734,0.03744,0.03409,0.03485,352637.89,12465.94
2019-01-09,ETHBTC,0.0373,0.038,0.03714,0.03734,185430.03,6957.0
2019-01-08,ETHBTC,0.03759,0.03776,0.0369,0.0373,215174.23,8022.11
2019-01-07,ETHBTC,0.03857,0.03879,0.0373,0.03759,217249.43,8268.28
2019-01-06,ETHBTC,0.04053,0.04072,0.03838,0.03857,273421.46,10796.32
2019-01-05,ETHBTC,0.04009,0.04175,0.04009,0.04053,294567.44,12055.41
2019-01-04,ETHBTC,0.03885,0.04085,0.03855,0.04009,288707.57,11505.29
2019-01-03,ETHBTC,0.0394,0.03995,0.03816,0.03885,270659.52,10559.36
2019-01-02,ETHBTC,0.03663,0.04005,0.0365,0.0394,327011.26,12679.07
2019-01-01,ETHBTC,0.03554,0.03753,0.03531,0.03663,160249.36,5821.43
2018-12-31,ETHBTC,0.03624,0.03634,0.0353,0.03554,194511.99,6967.18
2018-12-30,ETHBTC,0.03598,0.03653,0.03496,0.03624,278356.34,9978.59
2018-12-29,ETHBTC,0.03525,0.03744,0.03414,0.03598,358143.76,12694.75
2018-12-28,ETHBTC,0.0319,0.0354,0.03151,0.03525,326147.51,10867.0
2018-12-27,ETHBTC,0.03424,0.03443,0.0313,0.0319,261785.36,8575.82
2018-12-26,ETHBTC,0.03407,0.03534,0.03341,0.03424,278663.32,9548.54
2018-12-25,ETHBTC,0.03445,0.03473,0.03291,0.03407,368441.54,12457.74
2018-12-24,ETHBTC,0.03284,0.03767,0.03275,0.03445,532154.42,18749.66
2018-12-23,ETHBTC,0.02916,0.03313,0.02913,0.03284,428006.73,13669.11
2018-12-22,ETHBTC,0.02806,0.0294,0.02779,0.02916,200258.62,5726.18
2018-12-21,ETHBTC,0.02809,0.02875,0.0275,0.02806,313936.05,8864.63
2018-12-20,ETHBTC,0.02695,0.02866,0.02675,0.02809,364141.45,9984.66
2018-12-19,ETHBTC,0.02749,0.02825,0.02688,0.02695,410506.81,11248.21
2018-12-18,ETHBTC,0.0268,0.02759,0.02642,0.02749,333383.9,8919.8
2018-12-17,ETHBTC,0.02623,0.02716,0.02616,0.0268,242339.82,6438.09
2018-12-16,ETHBTC,0.02608,0.02675,0.02608,0.02623,132463.57,3506.19
2018-12-15,ETHBTC,0.026,0.02616,0.02585,0.02608,149202.47,3885.81
2018-12-14,ETHBTC,0.02615,0.0263,0.02582,0.026,222344.06,5803.8
2018-12-13,ETHBTC,0.02595,0.02654,0.02581,0.02615,201561.55,5275.96
2018-12-12,ETHBTC,0.02596,0.0263,0.02583,0.02595,155845.08,4064.67
2018-12-11,ETHBTC,0.02618,0.02653,0.02516,0.02598,159586.79,4153.13
2018-12-10,ETHBTC,0.0263,0.02645,0.02579,0.02618,167825.81,4381.56
2018-12-09,ETHBTC,0.02649,0.027,0.02609,0.0263,202961.48,5392.88
2018-12-08,ETHBTC,0.02734,0.02813,0.0255,0.02649,313511.41,8354.07
2018-12-07,ETHBTC,0.02598,0.02778,0.02463,0.02734,490921.19,12684.86
2018-12-06,ETHBTC,0.02727,0.02734,0.02554,0.02598,327037.83,8675.94
2018-12-05,ETHBTC,0.02781,0.0279,0.0272,0.02727,179512.57,4957.25
2018-12-04,ETHBTC,0.02798,0.02811,0.0277,0.02781,176152.01,4918.43
2018-12-03,ETHBTC,0.02803,0.02845,0.0277,0.02798,166393.5,4668.89
2018-12-02,ETHBTC,0.02818,0.02834,0.02788,0.02803,141965.0,3987.94
2018-12-01,ETHBTC,0.02816,0.02883,0.02782,0.02818,160857.61,4530.92
2018-11-30,ETHBTC,0.02746,0.02854,0.0273,0.02811,218782.95,6127.19
2018-11-29,ETHBTC,0.02881,0.02891,0.02737,0.02746,261452.41,7299.97
2018-11-28,ETHBTC,0.02876,0.0291,0.02791,0.02881,280017.6,7971.61
2018-11-27,ETHBTC,0.02867,0.02909,0.02777,0.02876,263058.41,7445.46
2018-11-26,ETHBTC,0.02904,0.0292,0.02828,0.02867,303429.31,8710.74
2018-11-25,ETHBTC,0.02922,0.02949,0.02786,0.02904,374996.3,10764.67
2018-11-24,ETHBTC,0.02829,0.02938,0.0281,0.02922,255823.48,7325.46
2018-11-23,ETHBTC,0.02895,0.0292,0.02797,0.02829,234008.66,6662.88
2018-11-22,ETHBTC,0.02967,0.02991,0.02889,0.02895,185388.87,5452.48
2018-11-21,ETHBTC,0.02932,0.03015,0.02876,0.02967,333710.25,9861.6
2018-11-20,ETHBTC,0.03064,0.03095,0.02875,0.02932,640094.83,19135.15
2018-11-19,ETHBTC,0.0316,0.03164,0.02904,0.03064,386563.06,11672.73
2018-11-18,ETHBTC,0.03131,0.03194,0.03126,0.0316,117106.14,3685.83
2018-11-17,ETHBTC,0.03129,0.0316,0.0311,0.03131,129960.86,4076.66
2018-11-16,ETHBTC,0.03203,0.0322,0.0312,0.03129,153990.19,4886.3
2018-11-15,ETHBTC,0.03168,0.03233,0.03127,0.03203,245194.57,7791.99
2018-11-14,ETHBTC,0.03248,0.03252,0.03003,0.03168,287205.14,9063.67
2018-11-13,ETHBTC,0.03299,0.03305,0.03235,0.03248,118902.27,3890.24
2018-11-12,ETHBTC,0.03298,0.03313,0.0328,0.03299,99936.05,3296.43
2018-11-11,ETHBTC,0.03314,0.03322,0.0328,0.03298,83087.23,2743.53
2018-11-10,ETHBTC,0.03284,0.03336,0.0328,0.03314,81769.65,2705.56
2018-11-09,ETHBTC,0.03285,0.03315,0.03263,0.03284,109518.93,3603.44
2018-11-08,ETHBTC,0.03331,0.03356,0.0328,0.03285,147555.89,4878.67
2018-11-07,ETHBTC,0.03387,0.03408,0.03318,0.03331,173125.95,5813.17
2018-11-06,ETHBTC,0.03257,0.03392,0.0324,0.03387,183784.14,6089.97
2018-11-05,ETHBTC,0.0327,0.03284,0.0322,0.03257,137301.66,4459.78
2018-11-04,ETHBTC,0.03135,0.03358,0.03126,0.0327,186899.17,6004.02
2018-11-03,ETHBTC,0.03146,0.03148,0.0313,0.03135,82080.61,2576.28
2018-11-02,ETHBTC,0.03118,0.03169,0.0311,0.03146,128287.49,4020.02
2018-11-01,ETHBTC,0.03119,0.03129,0.0311,0.03118,111596.58,3478.63
2018-10-31,ETHBTC,0.03116,0.03134,0.03085,0.03119,126153.98,3925.18
2018-10-30,ETHBTC,0.03104,0.03124,0.03092,0.03116,115075.11,3574.38
2018-10-29,ETHBTC,0.03162,0.0318,0.03083,0.03104,144379.5,4521.2
2018-10-28,ETHBTC,0.03143,0.03198,0.03135,0.03162,100830.71,3177.34
2018-10-27,ETHBTC,0.03135,0.03149,0.0313,0.03143,96063.32,3014.45
2018-10-26,ETHBTC,0.03122,0.0317,0.03112,0.03135,104385.39,3267.7
2018-10-25,ETHBTC,0.03127,0.03133,0.03104,0.03122,100850.09,3146.87
2018-10-24,ETHBTC,0.03142,0.03147,0.03115,0.03127,126256.62,3956.38
2018-10-23,ETHBTC,0.03141,0.03156,0.03106,0.03142,142827.46,4466.4
2018-10-22,ETHBTC,0.03149,0.0316,0.03127,0.03141,110072.29,3460.63
2018-10-21,ETHBTC,0.03157,0.03186,0.0314,0.03149,80792.31,2554.24
2018-10-20,ETHBTC,0.03138,0.03181,0.03129,0.03157,91549.22,2891.36
2018-10-19,ETHBTC,0.03116,0.03148,0.03104,0.03138,91758.62,2870.81
2018-10-18,ETHBTC,0.0316,0.03175,0.03092,0.03116,209725.9,6583.61
2018-10-17,ETHBTC,0.03184,0.03202,0.0314,0.0316,215519.31,6835.77
2018-10-16,ETHBTC,0.03176,0.03176,0.0316,0.0316,0.0,0.0
2018-10-15,ETHBTC,0.03106,0.03343,0.0308,0.03176,383708.43,12167.98
2018-10-14,ETHBTC,0.03181,0.03201,0.03086,0.03106,152972.07,4838.39
2018-10-13,ETHBTC,0.03129,0.03203,0.03125,0.03181,145587.11,4620.4
2018-10-12,ETHBTC,0.03063,0.03175,0.03061,0.03129,231859.08,7242.12
2018-10-11,ETHBTC,0.03419,0.03429,0.03048,0.03063,354589.12,11376.22
2018-10-10,ETHBTC,0.03432,0.03441,0.03407,0.03419,198766.12,6811.58
2018-10-09,ETHBTC,0.03447,0.03464,0.03422,0.03432,158166.91,5442.29
2018-10-08,ETHBTC,0.03423,0.03465,0.034,0.03447,169120.92,5801.03
2018-10-07,ETHBTC,0.03414,0.03432,0.03389,0.03423,120166.07,4095.31
2018-10-06,ETHBTC,0.03441,0.0345,0.03399,0.03414,135585.7,4641.57
2018-10-05,ETHBTC,0.03378,0.03479,0.03346,0.03441,179052.81,6068.99
2018-10-04,ETHBTC,0.0339,0.0343,0.03357,0.03378,156679.91,5327.62
2018-10-03,ETHBTC,0.03456,0.03463,0.03353,0.0339,167575.65,5688.21
2018-10-02,ETHBTC,0.03502,0.0351,0.03425,0.03456,163761.85,5687.42
2018-10-01,ETHBTC,0.03518,0.03538,0.03449,0.03502,159753.64,5577.62
2018-09-30,ETHBTC,0.03508,0.0359,0.0346,0.03518,178574.63,6305.66
2018-09-29,ETHBTC,0.03345,0.03599,0.03292,0.03508,229546.04,7958.25
2018-09-28,ETHBTC,0.03425,0.03457,0.03281,0.03345,218695.42,7395.93
2018-09-27,ETHBTC,0.03315,0.03473,0.03264,0.03425,204990.84,6883.66
2018-09-26,ETHBTC,0.03406,0.03414,0.03248,0.03315,225464.1,7500.09
2018-09-25,ETHBTC,0.03463,0.03467,0.03199,0.03406,282006.6,9390.23
2018-09-24,ETHBTC,0.03646,0.0366,0.0343,0.03463,181568.58,6437.14
2018-09-23,ETHBTC,0.03585,0.03682,0.0354,0.03646,168477.75,6087.97
2018-09-22,ETHBTC,0.03666,0.03751,0.03512,0.03585,209772.18,7552.24
2018-09-21,ETHBTC,0.03452,0.0372,0.0334,0.03666,377553.36,13100.69
2018-09-20,ETHBTC,0.03282,0.03484,0.03236,0.03452,222230.67,7341.54
2018-09-19,ETHBTC,0.03289,0.03375,0.03224,0.03282,204814.67,6747.31
2018-09-18,ETHBTC,0.03138,0.03364,0.03112,0.03289,232849.68,7534.77
2018-09-17,ETHBTC,0.03386,0.03443,0.03095,0.03138,266388.86,8781.21
2018-09-16,ETHBTC,0.03406,0.03432,0.03256,0.03386,204033.85,6849.33
2018-09-15,ETHBTC,0.0322,0.03472,0.03211,0.03406,208020.72,6984.8
2018-09-14,ETHBTC,0.0325,0.03409,0.03151,0.0322,326293.4,10705.12
